onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.019	0	L108	2	1	STIM_LOGO
3.019	5	L108	2	1	RETENTION_LOGO
8.019	0	L108	NaN	NaN	VERBALRESP_LOGO
11.926	0	L108	NaN	NaN	KEYRESP_LOGO
15.019	0	L246	2	1	STIM_LOGO
16.019	5	L246	2	1	RETENTION_LOGO
21.019	0	L246	NaN	NaN	VERBALRESP_LOGO
25.02	0	L246	NaN	NaN	KEYRESP_LOGO
28.019	0	L9	1	2	STIM_LOGO
29.019	5	L9	1	2	RETENTION_LOGO
34.019	0	L9	NaN	NaN	VERBALRESP_LOGO
37.94	0	L9	NaN	NaN	KEYRESP_LOGO
40.019	0	L240	1	2	STIM_LOGO
41.019	5	L240	1	2	RETENTION_LOGO
46.019	0	L240	NaN	NaN	VERBALRESP_LOGO
50.305	0	L240	NaN	NaN	KEYRESP_LOGO
54.019	0	L81	0	1	STIM_LOGO
55.019	5	L81	0	1	RETENTION_LOGO
60.019	0	L81	NaN	NaN	VERBALRESP_LOGO
63.829	0	L81	NaN	NaN	KEYRESP_LOGO
66.019	0	L16	1	2	STIM_LOGO
67.019	5	L16	1	2	RETENTION_LOGO
72.019	0	L16	NaN	NaN	VERBALRESP_LOGO
75.605	0	L16	NaN	NaN	KEYRESP_LOGO
81.019	0	L139	1	1	STIM_LOGO
82.019	5	L139	1	1	RETENTION_LOGO
87.019	0	L139	NaN	NaN	VERBALRESP_LOGO
90.936	0	L139	NaN	NaN	KEYRESP_LOGO
94.019	0	L340	1	1	STIM_LOGO
95.019	5	L340	1	1	RETENTION_LOGO
100.019	0	L340	NaN	NaN	VERBALRESP_LOGO
103.72	0	L340	NaN	NaN	KEYRESP_LOGO
111.019	0	L86	1	2	STIM_LOGO
112.019	5	L86	1	2	RETENTION_LOGO
117.019	0	L86	NaN	NaN	VERBALRESP_LOGO
121.494	0	L86	NaN	NaN	KEYRESP_LOGO
125.019	0	L281	0	1	STIM_LOGO
126.019	5	L281	0	1	RETENTION_LOGO
131.019	0	L281	NaN	NaN	VERBALRESP_LOGO
134.923	0	L281	NaN	NaN	KEYRESP_LOGO
140.019	0	L264	1	2	STIM_LOGO
141.019	5	L264	1	2	RETENTION_LOGO
146.019	0	L264	NaN	NaN	VERBALRESP_LOGO
149.753	0	L264	NaN	NaN	KEYRESP_LOGO
156.019	0	L25	1	1	STIM_LOGO
157.019	5	L25	1	1	RETENTION_LOGO
162.019	0	L25	NaN	NaN	VERBALRESP_LOGO
165.817	0	L25	NaN	NaN	KEYRESP_LOGO
170.019	0	L259	1	1	STIM_LOGO
171.019	5	L259	1	1	RETENTION_LOGO
176.019	0	L259	NaN	NaN	VERBALRESP_LOGO
180.325	0	L259	NaN	NaN	KEYRESP_LOGO
188.019	0	L237	0	1	STIM_LOGO
189.019	5	L237	0	1	RETENTION_LOGO
194.019	0	L237	NaN	NaN	VERBALRESP_LOGO
197.789	0	L237	NaN	NaN	KEYRESP_LOGO
205.019	0	L407	1	2	STIM_LOGO
206.018	5	L407	1	2	RETENTION_LOGO
211.019	0	L407	NaN	NaN	VERBALRESP_LOGO
214.753	0	L407	NaN	NaN	KEYRESP_LOGO
224.018	0	L348	1	2	STIM_LOGO
225.018	5	L348	1	2	RETENTION_LOGO
230.018	0	L348	NaN	NaN	VERBALRESP_LOGO
234.292	0	L348	NaN	NaN	KEYRESP_LOGO
238.018	0	L233	1	0	STIM_LOGO
239.018	5	L233	1	0	RETENTION_LOGO
244.018	0	L233	NaN	NaN	VERBALRESP_LOGO
256.052	0	L224	0	1	STIM_LOGO
257.052	5	L224	0	1	RETENTION_LOGO
262.052	0	L224	NaN	NaN	VERBALRESP_LOGO
265.998	0	L224	NaN	NaN	KEYRESP_LOGO
269.052	0	L276	0	1	STIM_LOGO
270.052	5	L276	0	1	RETENTION_LOGO
275.052	0	L276	NaN	NaN	VERBALRESP_LOGO
278.704	0	L276	NaN	NaN	KEYRESP_LOGO
288.052	0	L315	1	2	STIM_LOGO
289.052	5	L315	1	2	RETENTION_LOGO
294.052	0	L315	NaN	NaN	VERBALRESP_LOGO
297.833	0	L315	NaN	NaN	KEYRESP_LOGO
307.052	0	L319	1	2	STIM_LOGO
308.052	5	L319	1	2	RETENTION_LOGO
313.052	0	L319	NaN	NaN	VERBALRESP_LOGO
316.933	0	L319	NaN	NaN	KEYRESP_LOGO
320.052	0	L87	0	1	STIM_LOGO
321.052	5	L87	0	1	RETENTION_LOGO
326.052	0	L87	NaN	NaN	VERBALRESP_LOGO
329.818	0	L87	NaN	NaN	KEYRESP_LOGO
336.052	0	L104	0	1	STIM_LOGO
337.052	5	L104	0	1	RETENTION_LOGO
342.052	0	L104	NaN	NaN	VERBALRESP_LOGO
345.727	0	L104	NaN	NaN	KEYRESP_LOGO
350.052	0	L161	0	1	STIM_LOGO
351.052	5	L161	0	1	RETENTION_LOGO
356.052	0	L161	NaN	NaN	VERBALRESP_LOGO
359.684	0	L161	NaN	NaN	KEYRESP_LOGO
367.052	0	L44	1	2	STIM_LOGO
368.051	5	L44	1	2	RETENTION_LOGO
373.051	0	L44	NaN	NaN	VERBALRESP_LOGO
376.819	0	L44	NaN	NaN	KEYRESP_LOGO
379.051	0	L347	1	2	STIM_LOGO
380.051	5	L347	1	2	RETENTION_LOGO
385.051	0	L347	NaN	NaN	VERBALRESP_LOGO
388.622	0	L347	NaN	NaN	KEYRESP_LOGO
396.051	0	L100	1	2	STIM_LOGO
397.051	5	L100	1	2	RETENTION_LOGO
402.051	0	L100	NaN	NaN	VERBALRESP_LOGO
406.519	0	L100	NaN	NaN	KEYRESP_LOGO
411.051	0	L203	0	1	STIM_LOGO
412.051	5	L203	0	1	RETENTION_LOGO
417.051	0	L203	NaN	NaN	VERBALRESP_LOGO
420.851	0	L203	NaN	NaN	KEYRESP_LOGO
426.051	0	L162	0	1	STIM_LOGO
427.051	5	L162	0	1	RETENTION_LOGO
432.051	0	L162	NaN	NaN	VERBALRESP_LOGO
435.749	0	L162	NaN	NaN	KEYRESP_LOGO
443.051	0	L21	0	1	STIM_LOGO
444.051	5	L21	0	1	RETENTION_LOGO
449.051	0	L21	NaN	NaN	VERBALRESP_LOGO
452.767	0	L21	NaN	NaN	KEYRESP_LOGO
455.051	0	L191	0	1	STIM_LOGO
456.051	5	L191	0	1	RETENTION_LOGO
461.051	0	L191	NaN	NaN	VERBALRESP_LOGO
464.614	0	L191	NaN	NaN	KEYRESP_LOGO
468.051	0	L433	1	1	STIM_LOGO
469.051	5	L433	1	1	RETENTION_LOGO
474.051	0	L433	NaN	NaN	VERBALRESP_LOGO
477.586	0	L433	NaN	NaN	KEYRESP_LOGO
483.051	0	L405	1	2	STIM_LOGO
484.051	5	L405	1	2	RETENTION_LOGO
489.051	0	L405	NaN	NaN	VERBALRESP_LOGO
493.13	0	L405	NaN	NaN	KEYRESP_LOGO
495.051	0	L238	1	2	STIM_LOGO
496.051	5	L238	1	2	RETENTION_LOGO
501.051	0	L238	NaN	NaN	VERBALRESP_LOGO
504.95	0	L238	NaN	NaN	KEYRESP_LOGO
512.051	0	L401	1	2	STIM_LOGO
513.051	5	L401	1	2	RETENTION_LOGO
518.051	0	L401	NaN	NaN	VERBALRESP_LOGO
521.558	0	L401	NaN	NaN	KEYRESP_LOGO
530.051	0	L424	0	1	STIM_LOGO
531.051	5	L424	0	1	RETENTION_LOGO
536.051	0	L424	NaN	NaN	VERBALRESP_LOGO
539.673	0	L424	NaN	NaN	KEYRESP_LOGO
542.051	0	L219	0	1	STIM_LOGO
543.051	5	L219	0	1	RETENTION_LOGO
548.051	0	L219	NaN	NaN	VERBALRESP_LOGO
552.09	0	L219	NaN	NaN	KEYRESP_LOGO
554.051	0	L133	0	1	STIM_LOGO
555.051	5	L133	0	1	RETENTION_LOGO
560.051	0	L133	NaN	NaN	VERBALRESP_LOGO
564.133	0	L133	NaN	NaN	KEYRESP_LOGO
569.051	0	L153	1	1	STIM_LOGO
570.051	5	L153	1	1	RETENTION_LOGO
575.051	0	L153	NaN	NaN	VERBALRESP_LOGO
579.006	0	L153	NaN	NaN	KEYRESP_LOGO
585.051	0	L353	1	1	STIM_LOGO
586.051	5	L353	1	1	RETENTION_LOGO
591.051	0	L353	NaN	NaN	VERBALRESP_LOGO
594.522	0	L353	NaN	NaN	KEYRESP_LOGO
601.051	0	L39	0	1	STIM_LOGO
602.051	5	L39	0	1	RETENTION_LOGO
607.051	0	L39	NaN	NaN	VERBALRESP_LOGO
610.986	0	L39	NaN	NaN	KEYRESP_LOGO
617.051	0	L427	0	1	STIM_LOGO
618.051	5	L427	0	1	RETENTION_LOGO
623.051	0	L427	NaN	NaN	VERBALRESP_LOGO
627.097	0	L427	NaN	NaN	KEYRESP_LOGO
630.051	0	L318	1	1	STIM_LOGO
631.051	5	L318	1	1	RETENTION_LOGO
636.051	0	L318	NaN	NaN	VERBALRESP_LOGO
639.973	0	L318	NaN	NaN	KEYRESP_LOGO
643.051	0	L301	0	1	STIM_LOGO
644.051	5	L301	0	1	RETENTION_LOGO
649.051	0	L301	NaN	NaN	VERBALRESP_LOGO
652.797	0	L301	NaN	NaN	KEYRESP_LOGO
656.068	0	L5	0	1	STIM_LOGO
657.067	5	L5	0	1	RETENTION_LOGO
662.067	0	L5	NaN	NaN	VERBALRESP_LOGO
665.719	0	L5	NaN	NaN	KEYRESP_LOGO
668.084	0	L151	0	1	STIM_LOGO
669.084	5	L151	0	1	RETENTION_LOGO
674.084	0	L151	NaN	NaN	VERBALRESP_LOGO
677.806	0	L151	NaN	NaN	KEYRESP_LOGO
687.084	0	L164	1	2	STIM_LOGO
688.084	5	L164	1	2	RETENTION_LOGO
693.084	0	L164	NaN	NaN	VERBALRESP_LOGO
696.794	0	L164	NaN	NaN	KEYRESP_LOGO
701.084	0	L112	1	1	STIM_LOGO
702.084	5	L112	1	1	RETENTION_LOGO
707.084	0	L112	NaN	NaN	VERBALRESP_LOGO
710.784	0	L112	NaN	NaN	KEYRESP_LOGO
717.084	0	L380	1	2	STIM_LOGO
718.084	5	L380	1	2	RETENTION_LOGO
723.084	0	L380	NaN	NaN	VERBALRESP_LOGO
726.965	0	L380	NaN	NaN	KEYRESP_LOGO
735.084	0	L138	0	1	STIM_LOGO
736.084	5	L138	0	1	RETENTION_LOGO
741.084	0	L138	NaN	NaN	VERBALRESP_LOGO
744.898	0	L138	NaN	NaN	KEYRESP_LOGO
746.898	8	NaN	NaN	NaN	BREAK
756.084	0	L108	NaN	1	STIM_BRAND
757.084	5	L108	NaN	1	RETENTION_BRAND
762.661	0	L108	NaN	NaN	KEYRESP_BRAND
766.084	0	L246	NaN	1	STIM_BRAND
767.084	5	L246	NaN	1	RETENTION_BRAND
772.837	0	L246	NaN	NaN	KEYRESP_BRAND
775.584	0	L112	NaN	1	STIM_BRAND
776.584	5	L112	NaN	1	RETENTION_BRAND
782.518	0	L112	NaN	NaN	KEYRESP_BRAND
785.084	0	L407	NaN	2	STIM_BRAND
786.084	5	L407	NaN	2	RETENTION_BRAND
791.869	0	L407	NaN	NaN	KEYRESP_BRAND
794.584	0	L224	NaN	1	STIM_BRAND
795.584	5	L224	NaN	1	RETENTION_BRAND
801.279	0	L224	NaN	NaN	KEYRESP_BRAND
803.584	0	L276	NaN	2	STIM_BRAND
804.584	5	L276	NaN	2	RETENTION_BRAND
810.706	0	L276	NaN	NaN	KEYRESP_BRAND
813.584	0	L264	NaN	2	STIM_BRAND
814.584	5	L264	NaN	2	RETENTION_BRAND
820.555	0	L264	NaN	NaN	KEYRESP_BRAND
822.584	0	L87	NaN	1	STIM_BRAND
823.584	5	L87	NaN	1	RETENTION_BRAND
829.26	0	L87	NaN	NaN	KEYRESP_BRAND
831.584	0	L347	NaN	2	STIM_BRAND
832.584	5	L347	NaN	2	RETENTION_BRAND
838.797	0	L347	NaN	NaN	KEYRESP_BRAND
841.084	0	L81	NaN	1	STIM_BRAND
842.084	5	L81	NaN	1	RETENTION_BRAND
848.024	0	L81	NaN	NaN	KEYRESP_BRAND
851.084	0	L427	NaN	1	STIM_BRAND
852.084	5	L427	NaN	1	RETENTION_BRAND
857.765	0	L427	NaN	NaN	KEYRESP_BRAND
860.584	0	L191	NaN	1	STIM_BRAND
861.584	5	L191	NaN	1	RETENTION_BRAND
868.03	0	L191	NaN	NaN	KEYRESP_BRAND
870.584	0	L433	NaN	1	STIM_BRAND
871.584	5	L433	NaN	1	RETENTION_BRAND
877.319	0	L433	NaN	NaN	KEYRESP_BRAND
879.584	0	L104	NaN	2	STIM_BRAND
880.584	5	L104	NaN	2	RETENTION_BRAND
886.287	0	L104	NaN	NaN	KEYRESP_BRAND
889.084	0	L405	NaN	2	STIM_BRAND
890.084	5	L405	NaN	2	RETENTION_BRAND
896.289	0	L405	NaN	NaN	KEYRESP_BRAND
899.084	0	L353	NaN	1	STIM_BRAND
900.084	5	L353	NaN	1	RETENTION_BRAND
905.808	0	L353	NaN	NaN	KEYRESP_BRAND
908.584	0	L233	NaN	2	STIM_BRAND
909.584	5	L233	NaN	2	RETENTION_BRAND
915.708	0	L233	NaN	NaN	KEYRESP_BRAND
917.584	0	L203	NaN	2	STIM_BRAND
918.584	5	L203	NaN	2	RETENTION_BRAND
924.485	0	L203	NaN	NaN	KEYRESP_BRAND
927.584	0	L5	NaN	2	STIM_BRAND
928.584	5	L5	NaN	2	RETENTION_BRAND
934.559	0	L5	NaN	NaN	KEYRESP_BRAND
937.584	0	L138	NaN	1	STIM_BRAND
938.583	5	L138	NaN	1	RETENTION_BRAND
944.814	0	L138	NaN	NaN	KEYRESP_BRAND
946.583	0	L86	NaN	2	STIM_BRAND
947.583	5	L86	NaN	2	RETENTION_BRAND
953.591	0	L86	NaN	NaN	KEYRESP_BRAND
956.083	0	L21	NaN	1	STIM_BRAND
957.083	5	L21	NaN	1	RETENTION_BRAND
963.147	0	L21	NaN	NaN	KEYRESP_BRAND
966.083	0	L219	NaN	2	STIM_BRAND
967.083	5	L219	NaN	2	RETENTION_BRAND
972.712	0	L219	NaN	NaN	KEYRESP_BRAND
976.083	0	L151	NaN	2	STIM_BRAND
977.083	5	L151	NaN	2	RETENTION_BRAND
982.832	0	L151	NaN	NaN	KEYRESP_BRAND
986.083	0	L16	NaN	2	STIM_BRAND
987.083	5	L16	NaN	2	RETENTION_BRAND
992.839	0	L16	NaN	NaN	KEYRESP_BRAND
995.083	0	L281	NaN	2	STIM_BRAND
996.083	5	L281	NaN	2	RETENTION_BRAND
1001.937	0	L281	NaN	NaN	KEYRESP_BRAND
1005.083	0	L424	NaN	2	STIM_BRAND
1006.083	5	L424	NaN	2	RETENTION_BRAND
1011.842	0	L424	NaN	NaN	KEYRESP_BRAND
1014.083	0	L237	NaN	2	STIM_BRAND
1015.083	5	L237	NaN	2	RETENTION_BRAND
1021.001	0	L237	NaN	NaN	KEYRESP_BRAND
1023.583	0	L44	NaN	2	STIM_BRAND
1024.583	5	L44	NaN	2	RETENTION_BRAND
1030.642	0	L44	NaN	NaN	KEYRESP_BRAND
1033.083	0	L318	NaN	2	STIM_BRAND
1034.083	5	L318	NaN	2	RETENTION_BRAND
1039.994	0	L318	NaN	NaN	KEYRESP_BRAND
1042.083	0	L100	NaN	2	STIM_BRAND
1043.083	5	L100	NaN	2	RETENTION_BRAND
1048.945	0	L100	NaN	NaN	KEYRESP_BRAND
1051.083	0	L240	NaN	2	STIM_BRAND
1052.083	5	L240	NaN	2	RETENTION_BRAND
1057.886	0	L240	NaN	NaN	KEYRESP_BRAND
1060.083	0	L164	NaN	2	STIM_BRAND
1061.083	5	L164	NaN	2	RETENTION_BRAND
1066.957	0	L164	NaN	NaN	KEYRESP_BRAND
1070.083	0	L319	NaN	2	STIM_BRAND
1071.083	5	L319	NaN	2	RETENTION_BRAND
1076.919	0	L319	NaN	NaN	KEYRESP_BRAND
1079.083	0	L161	NaN	1	STIM_BRAND
1080.083	5	L161	NaN	1	RETENTION_BRAND
1085.77	0	L161	NaN	NaN	KEYRESP_BRAND
