onset	duration	stim_filename	verbal_resp	event_type
2.054	0	S122n	2	STIM
8.054	0	S122n	NaN	VERBALRESP
11.858	0	S122n	NaN	KEYRESP
15.071	0	S123n	2	STIM
21.071	0	S123n	NaN	VERBALRESP
24.784	0	S123n	NaN	KEYRESP
31.071	0	S14n	0	STIM
37.071	0	S14n	NaN	VERBALRESP
40.722	0	S14n	NaN	KEYRESP
45.071	0	S85n	1	STIM
51.071	0	S85n	NaN	VERBALRESP
54.705	0	S85n	NaN	KEYRESP
58.071	0	S69n	0	STIM
64.071	0	S69n	NaN	VERBALRESP
67.982	0	S69n	NaN	KEYRESP
72.071	0	S59n	0	STIM
78.071	0	S59n	NaN	VERBALRESP
81.723	0	S59n	NaN	KEYRESP
85.071	0	S67n	1	STIM
91.071	0	S67n	NaN	VERBALRESP
94.947	0	S67n	NaN	KEYRESP
102.071	0	S45n	0	STIM
108.071	0	S45n	NaN	VERBALRESP
112.003	0	S45n	NaN	KEYRESP
121.071	0	S71n	1	STIM
127.071	0	S71n	NaN	VERBALRESP
130.75	0	S71n	NaN	KEYRESP
135.071	0	S80n	1	STIM
141.071	0	S80n	NaN	VERBALRESP
144.867	0	S80n	NaN	KEYRESP
151.071	0	S25n	0	STIM
157.071	0	S25n	NaN	VERBALRESP
161.058	0	S25n	NaN	KEYRESP
169.071	0	S72n	1	STIM
175.071	0	S72n	NaN	VERBALRESP
178.601	0	S72n	NaN	KEYRESP
185.071	0	S11n	0	STIM
191.071	0	S11n	NaN	VERBALRESP
195.068	0	S11n	NaN	KEYRESP
204.071	0	S74n	0	STIM
210.071	0	S74n	NaN	VERBALRESP
213.925	0	S74n	NaN	KEYRESP
220.071	0	S29n	1	STIM
226.071	0	S29n	NaN	VERBALRESP
229.703	0	S29n	NaN	KEYRESP
237.07	0	S36n	1	STIM
243.07	0	S36n	NaN	VERBALRESP
246.584	0	S36n	NaN	KEYRESP
251.07	0	S84n	0	STIM
257.07	0	S84n	NaN	VERBALRESP
260.718	0	S84n	NaN	KEYRESP
264.07	0	S47n	1	STIM
270.07	0	S47n	NaN	VERBALRESP
274.046	0	S47n	NaN	KEYRESP
276.07	0	S46n	1	STIM
282.07	0	S46n	NaN	VERBALRESP
285.969	0	S46n	NaN	KEYRESP
295.07	0	S26n	1	STIM
301.07	0	S26n	NaN	VERBALRESP
304.794	0	S26n	NaN	KEYRESP
307.07	0	S5n	1	STIM
313.07	0	S5n	NaN	VERBALRESP
316.743	0	S5n	NaN	KEYRESP
322.07	0	S93n	1	STIM
328.07	0	S93n	NaN	VERBALRESP
331.737	0	S93n	NaN	KEYRESP
337.07	0	S60n	1	STIM
343.07	0	S60n	NaN	VERBALRESP
346.793	0	S60n	NaN	KEYRESP
350.07	0	S15n	1	STIM
356.07	0	S15n	NaN	VERBALRESP
359.809	0	S15n	NaN	KEYRESP
365.087	0	S86n	0	STIM
371.087	0	S86n	NaN	VERBALRESP
375.106	0	S86n	NaN	KEYRESP
380.104	0	S78n	1	STIM
386.103	0	S78n	NaN	VERBALRESP
390.206	0	S78n	NaN	KEYRESP
399.103	0	S62n	1	STIM
405.103	0	S62n	NaN	VERBALRESP
408.905	0	S62n	NaN	KEYRESP
411.103	0	S38n	0	STIM
417.103	0	S38n	NaN	VERBALRESP
421.129	0	S38n	NaN	KEYRESP
429.103	0	S83n	0	STIM
435.103	0	S83n	NaN	VERBALRESP
438.789	0	S83n	NaN	KEYRESP
443.103	0	S51n	0	STIM
449.103	0	S51n	NaN	VERBALRESP
452.953	0	S51n	NaN	KEYRESP
460.103	0	S52n	0	STIM
466.103	0	S52n	NaN	VERBALRESP
469.85	0	S52n	NaN	KEYRESP
472.103	0	S65n	1	STIM
478.103	0	S65n	NaN	VERBALRESP
482.094	0	S65n	NaN	KEYRESP
485.103	0	S44n	1	STIM
491.103	0	S44n	NaN	VERBALRESP
495.231	0	S44n	NaN	KEYRESP
497.103	0	S40n	0	STIM
503.103	0	S40n	NaN	VERBALRESP
507.171	0	S40n	NaN	KEYRESP
510.103	0	S50n	1	STIM
516.103	0	S50n	NaN	VERBALRESP
520.256	0	S50n	NaN	KEYRESP
523.103	0	S34n	1	STIM
529.103	0	S34n	NaN	VERBALRESP
532.767	0	S34n	NaN	KEYRESP
540.103	0	S90n	0	STIM
546.103	0	S90n	NaN	VERBALRESP
550.678	0	S90n	NaN	KEYRESP
558.103	0	S22n	0	STIM
564.103	0	S22n	NaN	VERBALRESP
568.326	0	S22n	NaN	KEYRESP
570.103	0	S49n	1	STIM
576.103	0	S49n	NaN	VERBALRESP
579.858	0	S49n	NaN	KEYRESP
582.103	0	S30n	0	STIM
588.103	0	S30n	NaN	VERBALRESP
591.641	0	S30n	NaN	KEYRESP
598.103	0	S24n	0	STIM
604.103	0	S24n	NaN	VERBALRESP
607.881	0	S24n	NaN	KEYRESP
615.103	0	S96n	1	STIM
621.103	0	S96n	NaN	VERBALRESP
625.052	0	S96n	NaN	KEYRESP
