onset	duration	stim_filename	verbal_resp	event_type
2.385	0	S122n	2	STIM
8.385	0	S122n	NaN	VERBALRESP
12.124	0	S122n	NaN	KEYRESP
15.402	0	S123n	2	STIM
21.402	0	S123n	NaN	VERBALRESP
25.039	0	S123n	NaN	KEYRESP
32.419	0	S81n	0	STIM
38.419	0	S81n	NaN	VERBALRESP
42.094	0	S81n	NaN	KEYRESP
45.419	0	S58n	0	STIM
51.419	0	S58n	NaN	VERBALRESP
55.064	0	S58n	NaN	KEYRESP
64.419	0	S40n	2	STIM
70.419	0	S40n	NaN	VERBALRESP
74.396	0	S40n	NaN	KEYRESP
77.419	0	S67n	1	STIM
83.419	0	S67n	NaN	VERBALRESP
87.463	0	S67n	NaN	KEYRESP
91.419	0	S75n	1	STIM
97.419	0	S75n	NaN	VERBALRESP
102.034	0	S75n	NaN	KEYRESP
103.419	0	S23n	2	STIM
109.42	0	S23n	NaN	VERBALRESP
113.611	0	S23n	NaN	KEYRESP
122.42	0	S14n	0	STIM
128.42	0	S14n	NaN	VERBALRESP
132.069	0	S14n	NaN	KEYRESP
135.42	0	S33n	1	STIM
141.42	0	S33n	NaN	VERBALRESP
146.018	0	S33n	NaN	KEYRESP
151.42	0	S32n	0	STIM
157.42	0	S32n	NaN	VERBALRESP
165.587	0	S73n	0	STIM
171.587	0	S73n	NaN	VERBALRESP
175.417	0	S73n	NaN	KEYRESP
184.603	0	S68n	0	STIM
190.604	0	S68n	NaN	VERBALRESP
194.559	0	S68n	NaN	KEYRESP
197.62	0	S83n	1	STIM
203.62	0	S83n	NaN	VERBALRESP
207.767	0	S83n	NaN	KEYRESP
209.62	0	S59n	1	STIM
215.62	0	S59n	NaN	VERBALRESP
223.771	0	S3n	1	STIM
229.771	0	S3n	NaN	VERBALRESP
233.959	0	S3n	NaN	KEYRESP
238.771	0	S93n	1	STIM
244.771	0	S93n	NaN	VERBALRESP
249.599	0	S93n	NaN	KEYRESP
253.771	0	S95n	2	STIM
259.771	0	S95n	NaN	VERBALRESP
263.514	0	S95n	NaN	KEYRESP
265.771	0	S47n	2	STIM
271.771	0	S47n	NaN	VERBALRESP
277.904	0	S61n	2	STIM
283.904	0	S61n	NaN	VERBALRESP
291.071	0	S31n	1	STIM
297.071	0	S31n	NaN	VERBALRESP
307.238	0	S43n	0	STIM
313.238	0	S43n	NaN	VERBALRESP
317.531	0	S43n	NaN	KEYRESP
325.255	0	S22n	0	STIM
331.255	0	S22n	NaN	VERBALRESP
335.258	0	S22n	NaN	KEYRESP
344.255	0	S35n	1	STIM
350.255	0	S35n	NaN	VERBALRESP
355.228	0	S35n	NaN	KEYRESP
362.372	0	S10n	0	STIM
368.372	0	S10n	NaN	VERBALRESP
372.451	0	S10n	NaN	KEYRESP
380.372	0	S7n	0	STIM
386.372	0	S7n	NaN	VERBALRESP
390.214	0	S7n	NaN	KEYRESP
397.372	0	S41n	1	STIM
403.372	0	S41n	NaN	VERBALRESP
409.522	0	S74n	0	STIM
415.522	0	S74n	NaN	VERBALRESP
419.95	0	S74n	NaN	KEYRESP
426.539	0	S65n	1	STIM
432.539	0	S65n	NaN	VERBALRESP
437.389	0	S65n	NaN	KEYRESP
442.556	0	S8n	0	STIM
448.556	0	S8n	NaN	VERBALRESP
452.716	0	S8n	NaN	KEYRESP
458.556	0	S57n	0	STIM
464.556	0	S57n	NaN	VERBALRESP
468.878	0	S57n	NaN	KEYRESP
475.556	0	S72n	1	STIM
481.556	0	S72n	NaN	VERBALRESP
485.854	0	S72n	NaN	KEYRESP
489.556	0	S79n	1	STIM
495.556	0	S79n	NaN	VERBALRESP
500.373	0	S79n	NaN	KEYRESP
502.556	0	S34n	1	STIM
508.556	0	S34n	NaN	VERBALRESP
512.94	0	S34n	NaN	KEYRESP
517.556	0	S69n	0	STIM
523.556	0	S69n	NaN	VERBALRESP
527.567	0	S69n	NaN	KEYRESP
529.556	0	S96n	1	STIM
535.557	0	S96n	NaN	VERBALRESP
539.974	0	S96n	NaN	KEYRESP
542.557	0	S27n	0	STIM
548.557	0	S27n	NaN	VERBALRESP
552.614	0	S27n	NaN	KEYRESP
556.557	0	S42n	1	STIM
562.557	0	S42n	NaN	VERBALRESP
566.704	0	S42n	NaN	KEYRESP
572.557	0	S70n	0	STIM
578.557	0	S70n	NaN	VERBALRESP
584.69	0	S86n	0	STIM
590.69	0	S86n	NaN	VERBALRESP
594.34	0	S86n	NaN	KEYRESP
601.707	0	S48n	0	STIM
607.707	0	S48n	NaN	VERBALRESP
611.92	0	S48n	NaN	KEYRESP
616.707	0	S11n	0	STIM
622.707	0	S11n	NaN	VERBALRESP
626.745	0	S11n	NaN	KEYRESP
