onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.036	0	L205	2	1	STIM_LOGO
3.036	5	L205	2	1	RETENTION_LOGO
8.036	0	L205	NaN	NaN	VERBALRESP_LOGO
11.571	0	L205	NaN	NaN	KEYRESP_LOGO
15.053	0	L2	2	1	STIM_LOGO
16.053	5	L2	2	1	RETENTION_LOGO
21.053	0	L2	NaN	NaN	VERBALRESP_LOGO
24.896	0	L2	NaN	NaN	KEYRESP_LOGO
32.053	0	L319	1	2	STIM_LOGO
33.053	5	L319	1	2	RETENTION_LOGO
38.053	0	L319	NaN	NaN	VERBALRESP_LOGO
41.556	0	L319	NaN	NaN	KEYRESP_LOGO
44.053	0	L329	1	2	STIM_LOGO
45.053	5	L329	1	2	RETENTION_LOGO
50.053	0	L329	NaN	NaN	VERBALRESP_LOGO
54.005	0	L329	NaN	NaN	KEYRESP_LOGO
61.053	0	L429	1	2	STIM_LOGO
62.053	5	L429	1	2	RETENTION_LOGO
67.053	0	L429	NaN	NaN	VERBALRESP_LOGO
70.603	0	L429	NaN	NaN	KEYRESP_LOGO
78.053	0	L312	1	2	STIM_LOGO
79.053	5	L312	1	2	RETENTION_LOGO
84.053	0	L312	NaN	NaN	VERBALRESP_LOGO
87.53	0	L312	NaN	NaN	KEYRESP_LOGO
97.069	0	L413	1	1	STIM_LOGO
98.069	5	L413	1	1	RETENTION_LOGO
103.069	0	L413	NaN	NaN	VERBALRESP_LOGO
107.385	0	L413	NaN	NaN	KEYRESP_LOGO
113.086	0	L357	1	2	STIM_LOGO
114.086	5	L357	1	2	RETENTION_LOGO
119.086	0	L357	NaN	NaN	VERBALRESP_LOGO
122.744	0	L357	NaN	NaN	KEYRESP_LOGO
127.086	0	L416	1	1	STIM_LOGO
128.086	5	L416	1	1	RETENTION_LOGO
133.086	0	L416	NaN	NaN	VERBALRESP_LOGO
136.732	0	L416	NaN	NaN	KEYRESP_LOGO
142.086	0	L133	1	2	STIM_LOGO
143.086	5	L133	1	2	RETENTION_LOGO
148.086	0	L133	NaN	NaN	VERBALRESP_LOGO
151.499	0	L133	NaN	NaN	KEYRESP_LOGO
155.086	0	L424	1	2	STIM_LOGO
156.086	5	L424	1	2	RETENTION_LOGO
161.086	0	L424	NaN	NaN	VERBALRESP_LOGO
164.56	0	L424	NaN	NaN	KEYRESP_LOGO
173.086	0	L330	1	2	STIM_LOGO
174.086	5	L330	1	2	RETENTION_LOGO
179.086	0	L330	NaN	NaN	VERBALRESP_LOGO
182.654	0	L330	NaN	NaN	KEYRESP_LOGO
185.086	0	L112	1	2	STIM_LOGO
186.086	5	L112	1	2	RETENTION_LOGO
191.086	0	L112	NaN	NaN	VERBALRESP_LOGO
194.942	0	L112	NaN	NaN	KEYRESP_LOGO
204.086	0	L358	1	1	STIM_LOGO
205.086	5	L358	1	1	RETENTION_LOGO
210.086	0	L358	NaN	NaN	VERBALRESP_LOGO
214.959	0	L358	NaN	NaN	KEYRESP_LOGO
216.102	0	L161	1	2	STIM_LOGO
217.102	5	L161	1	2	RETENTION_LOGO
222.102	0	L161	NaN	NaN	VERBALRESP_LOGO
225.629	0	L161	NaN	NaN	KEYRESP_LOGO
234.119	0	L418	1	2	STIM_LOGO
235.119	5	L418	1	2	RETENTION_LOGO
240.119	0	L418	NaN	NaN	VERBALRESP_LOGO
244.09	0	L418	NaN	NaN	KEYRESP_LOGO
247.136	0	L401	1	1	STIM_LOGO
248.136	5	L401	1	1	RETENTION_LOGO
253.136	0	L401	NaN	NaN	VERBALRESP_LOGO
256.676	0	L401	NaN	NaN	KEYRESP_LOGO
262.136	0	L294	1	1	STIM_LOGO
263.136	5	L294	1	1	RETENTION_LOGO
268.136	0	L294	NaN	NaN	VERBALRESP_LOGO
271.567	0	L294	NaN	NaN	KEYRESP_LOGO
279.136	0	L233	1	2	STIM_LOGO
280.136	5	L233	1	2	RETENTION_LOGO
285.136	0	L233	NaN	NaN	VERBALRESP_LOGO
289.581	0	L233	NaN	NaN	KEYRESP_LOGO
296.136	0	L288	1	1	STIM_LOGO
297.135	5	L288	1	1	RETENTION_LOGO
302.135	0	L288	NaN	NaN	VERBALRESP_LOGO
306.81	0	L288	NaN	NaN	KEYRESP_LOGO
309.135	0	L138	1	2	STIM_LOGO
310.135	5	L138	1	2	RETENTION_LOGO
315.135	0	L138	NaN	NaN	VERBALRESP_LOGO
319.19	0	L138	NaN	NaN	KEYRESP_LOGO
321.135	0	L262	1	2	STIM_LOGO
322.135	5	L262	1	2	RETENTION_LOGO
327.135	0	L262	NaN	NaN	VERBALRESP_LOGO
331.569	0	L262	NaN	NaN	KEYRESP_LOGO
339.135	0	L363	0	1	STIM_LOGO
340.135	5	L363	0	1	RETENTION_LOGO
345.135	0	L363	NaN	NaN	VERBALRESP_LOGO
349.228	0	L363	NaN	NaN	KEYRESP_LOGO
353.135	0	L226	1	2	STIM_LOGO
354.135	5	L226	1	2	RETENTION_LOGO
359.135	0	L226	NaN	NaN	VERBALRESP_LOGO
362.897	0	L226	NaN	NaN	KEYRESP_LOGO
365.135	0	L8	1	2	STIM_LOGO
366.135	5	L8	1	2	RETENTION_LOGO
371.135	0	L8	NaN	NaN	VERBALRESP_LOGO
375.619	0	L8	NaN	NaN	KEYRESP_LOGO
383.135	0	L75	1	1	STIM_LOGO
384.135	5	L75	1	1	RETENTION_LOGO
389.135	0	L75	NaN	NaN	VERBALRESP_LOGO
393.456	0	L75	NaN	NaN	KEYRESP_LOGO
396.135	0	L433	1	1	STIM_LOGO
397.135	5	L433	1	1	RETENTION_LOGO
402.135	0	L433	NaN	NaN	VERBALRESP_LOGO
405.998	0	L433	NaN	NaN	KEYRESP_LOGO
410.135	0	L238	1	2	STIM_LOGO
411.135	5	L238	1	2	RETENTION_LOGO
416.135	0	L238	NaN	NaN	VERBALRESP_LOGO
420.947	0	L238	NaN	NaN	KEYRESP_LOGO
424.135	0	L252	0	1	STIM_LOGO
425.135	5	L252	0	1	RETENTION_LOGO
430.135	0	L252	NaN	NaN	VERBALRESP_LOGO
433.921	0	L252	NaN	NaN	KEYRESP_LOGO
439.135	0	L25	1	2	STIM_LOGO
440.135	5	L25	1	2	RETENTION_LOGO
445.135	0	L25	NaN	NaN	VERBALRESP_LOGO
448.723	0	L25	NaN	NaN	KEYRESP_LOGO
451.135	0	L289	1	2	STIM_LOGO
452.135	5	L289	1	2	RETENTION_LOGO
457.135	0	L289	NaN	NaN	VERBALRESP_LOGO
460.699	0	L289	NaN	NaN	KEYRESP_LOGO
467.135	0	L271	1	2	STIM_LOGO
468.135	5	L271	1	2	RETENTION_LOGO
473.135	0	L271	NaN	NaN	VERBALRESP_LOGO
477.11	0	L271	NaN	NaN	KEYRESP_LOGO
486.135	0	L94	1	2	STIM_LOGO
487.135	5	L94	1	2	RETENTION_LOGO
492.135	0	L94	NaN	NaN	VERBALRESP_LOGO
495.664	0	L94	NaN	NaN	KEYRESP_LOGO
501.135	0	L33	0	1	STIM_LOGO
502.135	5	L33	0	1	RETENTION_LOGO
