onset	duration	stim_filename	verbal_resp	event_type
2.076	0	S122n	2	STIM
8.076	0	S122n	NaN	VERBALRESP
12.805	0	S122n	NaN	KEYRESP
15.076	0	S123n	2	STIM
21.076	0	S123n	NaN	VERBALRESP
24.766	0	S123n	NaN	KEYRESP
28.076	0	S67n	1	STIM
34.076	0	S67n	NaN	VERBALRESP
38.276	0	S67n	NaN	KEYRESP
46.076	0	S68n	2	STIM
52.076	0	S68n	NaN	VERBALRESP
56.134	0	S68n	NaN	KEYRESP
62.076	0	S43n	2	STIM
68.076	0	S43n	NaN	VERBALRESP
72.331	0	S43n	NaN	KEYRESP
78.076	0	S32n	2	STIM
84.076	0	S32n	NaN	VERBALRESP
88.147	0	S32n	NaN	KEYRESP
94.076	0	S27n	0	STIM
100.076	0	S27n	NaN	VERBALRESP
104.592	0	S27n	NaN	KEYRESP
108.076	0	S15n	1	STIM
114.076	0	S15n	NaN	VERBALRESP
125.109	0	S86n	0	STIM
131.109	0	S86n	NaN	VERBALRESP
135.247	0	S86n	NaN	KEYRESP
137.126	0	S47n	1	STIM
143.126	0	S47n	NaN	VERBALRESP
146.944	0	S47n	NaN	KEYRESP
151.126	0	S72n	1	STIM
157.126	0	S72n	NaN	VERBALRESP
161.256	0	S72n	NaN	KEYRESP
164.126	0	S31n	1	STIM
170.126	0	S31n	NaN	VERBALRESP
173.893	0	S31n	NaN	KEYRESP
176.126	0	S89n	0	STIM
182.126	0	S89n	NaN	VERBALRESP
185.967	0	S89n	NaN	KEYRESP
191.125	0	S48n	2	STIM
197.126	0	S48n	NaN	VERBALRESP
201.769	0	S48n	NaN	KEYRESP
203.125	0	S21n	0	STIM
209.125	0	S21n	NaN	VERBALRESP
212.809	0	S21n	NaN	KEYRESP
220.125	0	S45n	0	STIM
226.125	0	S45n	NaN	VERBALRESP
230.047	0	S45n	NaN	KEYRESP
236.125	0	S70n	0	STIM
242.125	0	S70n	NaN	VERBALRESP
246.678	0	S70n	NaN	KEYRESP
248.125	0	S26n	1	STIM
254.125	0	S26n	NaN	VERBALRESP
258.124	0	S26n	NaN	KEYRESP
267.125	0	S59n	2	STIM
273.125	0	S59n	NaN	VERBALRESP
277.163	0	S59n	NaN	KEYRESP
285.125	0	S14n	0	STIM
291.125	0	S14n	NaN	VERBALRESP
294.967	0	S14n	NaN	KEYRESP
301.125	0	S33n	1	STIM
307.125	0	S33n	NaN	VERBALRESP
311.454	0	S33n	NaN	KEYRESP
316.125	0	S81n	0	STIM
322.125	0	S81n	NaN	VERBALRESP
326.308	0	S81n	NaN	KEYRESP
329.142	0	S76n	2	STIM
335.142	0	S76n	NaN	VERBALRESP
339.386	0	S76n	NaN	KEYRESP
341.158	0	S84n	0	STIM
347.159	0	S84n	NaN	VERBALRESP
355.192	0	S38n	0	STIM
361.192	0	S38n	NaN	VERBALRESP
364.759	0	S38n	NaN	KEYRESP
368.208	0	S22n	2	STIM
374.209	0	S22n	NaN	VERBALRESP
378.498	0	S22n	NaN	KEYRESP
387.208	0	S71n	1	STIM
393.208	0	S71n	NaN	VERBALRESP
397.718	0	S71n	NaN	KEYRESP
401.208	0	S75n	1	STIM
407.208	0	S75n	NaN	VERBALRESP
411.098	0	S75n	NaN	KEYRESP
420.208	0	S35n	1	STIM
426.208	0	S35n	NaN	VERBALRESP
429.862	0	S35n	NaN	KEYRESP
433.208	0	S30n	0	STIM
439.208	0	S30n	NaN	VERBALRESP
442.738	0	S30n	NaN	KEYRESP
446.208	0	S92n	1	STIM
452.208	0	S92n	NaN	VERBALRESP
456.399	0	S92n	NaN	KEYRESP
465.208	0	S62n	1	STIM
471.208	0	S62n	NaN	VERBALRESP
475.014	0	S62n	NaN	KEYRESP
482.208	0	S16n	1	STIM
488.208	0	S16n	NaN	VERBALRESP
492.601	0	S16n	NaN	KEYRESP
497.208	0	S58n	0	STIM
503.208	0	S58n	NaN	VERBALRESP
507.208	0	S58n	NaN	KEYRESP
510.208	0	S96n	1	STIM
516.208	0	S96n	NaN	VERBALRESP
520.784	0	S96n	NaN	KEYRESP
528.208	0	S85n	1	STIM
534.208	0	S85n	NaN	VERBALRESP
537.824	0	S85n	NaN	KEYRESP
545.208	0	S49n	1	STIM
551.208	0	S49n	NaN	VERBALRESP
554.796	0	S49n	NaN	KEYRESP
557.208	0	S55n	1	STIM
563.208	0	S55n	NaN	VERBALRESP
567.911	0	S55n	NaN	KEYRESP
569.208	0	S53n	0	STIM
575.208	0	S53n	NaN	VERBALRESP
579.546	0	S53n	NaN	KEYRESP
583.208	0	S46n	1	STIM
589.208	0	S46n	NaN	VERBALRESP
593.336	0	S46n	NaN	KEYRESP
598.208	0	S93n	1	STIM
604.208	0	S93n	NaN	VERBALRESP
609.192	0	S93n	NaN	KEYRESP
615.225	0	S29n	1	STIM
621.225	0	S29n	NaN	VERBALRESP
625.217	0	S29n	NaN	KEYRESP
