onset	duration	stim_filename	verbal_resp	event_type
2.034	0	S124n	2	STIM
8.034	0	S124n	NaN	VERBALRESP
12.505	0	S124n	NaN	KEYRESP
15.05	0	S125n	2	STIM
21.05	0	S125n	NaN	VERBALRESP
24.966	0	S125n	NaN	KEYRESP
28.05	0	S73n	0	STIM
34.05	0	S73n	NaN	VERBALRESP
37.97	0	S73n	NaN	KEYRESP
40.05	0	S11n	0	STIM
46.05	0	S11n	NaN	VERBALRESP
55.083	0	S34n	1	STIM
61.083	0	S34n	NaN	VERBALRESP
65.233	0	S34n	NaN	KEYRESP
71.1	0	S78n	1	STIM
77.1	0	S78n	NaN	VERBALRESP
81.178	0	S78n	NaN	KEYRESP
83.1	0	S40n	2	STIM
89.1	0	S40n	NaN	VERBALRESP
93.913	0	S40n	NaN	KEYRESP
102.1	0	S3n	1	STIM
108.1	0	S3n	NaN	VERBALRESP
112.397	0	S3n	NaN	KEYRESP
114.1	0	S56n	0	STIM
120.1	0	S56n	NaN	VERBALRESP
125.038	0	S56n	NaN	KEYRESP
131.1	0	S39n	0	STIM
137.1	0	S39n	NaN	VERBALRESP
140.959	0	S39n	NaN	KEYRESP
150.1	0	S36n	1	STIM
156.1	0	S36n	NaN	VERBALRESP
160.674	0	S36n	NaN	KEYRESP
168.1	0	S28n	0	STIM
174.1	0	S28n	NaN	VERBALRESP
184.133	0	S5n	2	STIM
190.133	0	S5n	NaN	VERBALRESP
194.539	0	S5n	NaN	KEYRESP
198.15	0	S2n	1	STIM
204.15	0	S2n	NaN	VERBALRESP
208.308	0	S2n	NaN	KEYRESP
215.15	0	S57n	2	STIM
221.15	0	S57n	NaN	VERBALRESP
225.469	0	S57n	NaN	KEYRESP
229.15	0	S7n	0	STIM
235.15	0	S7n	NaN	VERBALRESP
239.548	0	S7n	NaN	KEYRESP
244.15	0	S8n	0	STIM
250.15	0	S8n	NaN	VERBALRESP
254.767	0	S8n	NaN	KEYRESP
263.15	0	S79n	1	STIM
269.15	0	S79n	NaN	VERBALRESP
273.526	0	S79n	NaN	KEYRESP
280.15	0	S61n	1	STIM
286.15	0	S61n	NaN	VERBALRESP
290.202	0	S61n	NaN	KEYRESP
293.15	0	S74n	2	STIM
299.15	0	S74n	NaN	VERBALRESP
303.408	0	S74n	NaN	KEYRESP
309.15	0	S60n	1	STIM
315.15	0	S60n	NaN	VERBALRESP
319.065	0	S60n	NaN	KEYRESP
326.15	0	S52n	0	STIM
332.15	0	S52n	NaN	VERBALRESP
336.363	0	S52n	NaN	KEYRESP
343.15	0	S24n	0	STIM
349.15	0	S24n	NaN	VERBALRESP
352.757	0	S24n	NaN	KEYRESP
358.166	0	S25n	0	STIM
364.166	0	S25n	NaN	VERBALRESP
372.216	0	S20n	1	STIM
378.216	0	S20n	NaN	VERBALRESP
382.38	0	S20n	NaN	KEYRESP
385.233	0	S82n	0	STIM
391.233	0	S82n	NaN	VERBALRESP
395.257	0	S82n	NaN	KEYRESP
398.233	0	S50n	2	STIM
404.233	0	S50n	NaN	VERBALRESP
412.266	0	S95n	2	STIM
418.266	0	S95n	NaN	VERBALRESP
422.152	0	S95n	NaN	KEYRESP
425.283	0	S44n	1	STIM
431.283	0	S44n	NaN	VERBALRESP
435.122	0	S44n	NaN	KEYRESP
443.283	0	S51n	0	STIM
449.283	0	S51n	NaN	VERBALRESP
453.911	0	S51n	NaN	KEYRESP
458.283	0	S65n	1	STIM
464.283	0	S65n	NaN	VERBALRESP
468.335	0	S65n	NaN	KEYRESP
470.283	0	S23n	2	STIM
476.283	0	S23n	NaN	VERBALRESP
480.306	0	S23n	NaN	KEYRESP
486.283	0	S41n	1	STIM
492.283	0	S41n	NaN	VERBALRESP
496.776	0	S41n	NaN	KEYRESP
498.283	0	S90n	0	STIM
504.283	0	S90n	NaN	VERBALRESP
508.138	0	S90n	NaN	KEYRESP
511.283	0	S83n	1	STIM
517.283	0	S83n	NaN	VERBALRESP
521.449	0	S83n	NaN	KEYRESP
524.283	0	S69n	0	STIM
530.283	0	S69n	NaN	VERBALRESP
534.376	0	S69n	NaN	KEYRESP
538.283	0	S64n	1	STIM
544.282	0	S64n	NaN	VERBALRESP
547.837	0	S64n	NaN	KEYRESP
550.282	0	S10n	0	STIM
556.283	0	S10n	NaN	VERBALRESP
560.96	0	S10n	NaN	KEYRESP
566.282	0	S37n	0	STIM
572.282	0	S37n	NaN	VERBALRESP
575.75	0	S37n	NaN	KEYRESP
585.282	0	S80n	1	STIM
591.282	0	S80n	NaN	VERBALRESP
594.999	0	S80n	NaN	KEYRESP
597.282	0	S42n	1	STIM
603.282	0	S42n	NaN	VERBALRESP
607.138	0	S42n	NaN	KEYRESP
615.225	0	S29n	1	STIM
621.225	0	S29n	NaN	VERBALRESP
