onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.027	0	L108	2	1	STIM_LOGO
3.027	5	L108	2	1	RETENTION_LOGO
8.027	0	L108	NaN	NaN	VERBALRESP_LOGO
11.495	0	L108	NaN	NaN	KEYRESP_LOGO
15.027	0	L246	2	2	STIM_LOGO
16.027	5	L246	2	2	RETENTION_LOGO
21.027	0	L246	NaN	NaN	VERBALRESP_LOGO
24.395	0	L246	NaN	NaN	KEYRESP_LOGO
27.027	0	L117	1	2	STIM_LOGO
28.027	5	L117	1	2	RETENTION_LOGO
33.027	0	L117	NaN	NaN	VERBALRESP_LOGO
36.576	0	L117	NaN	NaN	KEYRESP_LOGO
44.027	0	L433	0	1	STIM_LOGO
45.027	5	L433	0	1	RETENTION_LOGO
50.027	0	L433	NaN	NaN	VERBALRESP_LOGO
54.035	0	L433	NaN	NaN	KEYRESP_LOGO
62.027	0	L318	0	2	STIM_LOGO
63.027	5	L318	0	2	RETENTION_LOGO
68.027	0	L318	NaN	NaN	VERBALRESP_LOGO
72.132	0	L318	NaN	NaN	KEYRESP_LOGO
76.044	0	L330	1	1	STIM_LOGO
77.044	5	L330	1	1	RETENTION_LOGO
82.044	0	L330	NaN	NaN	VERBALRESP_LOGO
86.234	0	L330	NaN	NaN	KEYRESP_LOGO
88.06	0	L315	0	2	STIM_LOGO
89.06	5	L315	0	2	RETENTION_LOGO
94.06	0	L315	NaN	NaN	VERBALRESP_LOGO
97.439	0	L315	NaN	NaN	KEYRESP_LOGO
101.06	0	L404	0	2	STIM_LOGO
102.06	5	L404	0	2	RETENTION_LOGO
107.06	0	L404	NaN	NaN	VERBALRESP_LOGO
110.627	0	L404	NaN	NaN	KEYRESP_LOGO
117.06	0	L151	0	1	STIM_LOGO
118.06	5	L151	0	1	RETENTION_LOGO
123.06	0	L151	NaN	NaN	VERBALRESP_LOGO
126.817	0	L151	NaN	NaN	KEYRESP_LOGO
131.06	0	L80	0	1	STIM_LOGO
132.06	5	L80	0	1	RETENTION_LOGO
137.06	0	L80	NaN	NaN	VERBALRESP_LOGO
140.924	0	L80	NaN	NaN	KEYRESP_LOGO
146.06	0	L297	0	1	STIM_LOGO
147.06	5	L297	0	1	RETENTION_LOGO
152.06	0	L297	NaN	NaN	VERBALRESP_LOGO
156.161	0	L297	NaN	NaN	KEYRESP_LOGO
162.06	0	L49	1	1	STIM_LOGO
163.06	5	L49	1	1	RETENTION_LOGO
168.06	0	L49	NaN	NaN	VERBALRESP_LOGO
171.494	0	L49	NaN	NaN	KEYRESP_LOGO
177.06	0	L186	1	2	STIM_LOGO
178.06	5	L186	1	2	RETENTION_LOGO
183.06	0	L186	NaN	NaN	VERBALRESP_LOGO
186.531	0	L186	NaN	NaN	KEYRESP_LOGO
193.06	0	L232	1	1	STIM_LOGO
194.06	5	L232	1	1	RETENTION_LOGO
199.06	0	L232	NaN	NaN	VERBALRESP_LOGO
202.688	0	L232	NaN	NaN	KEYRESP_LOGO
205.06	0	L265	0	1	STIM_LOGO
206.06	5	L265	0	1	RETENTION_LOGO
211.06	0	L265	NaN	NaN	VERBALRESP_LOGO
214.566	0	L265	NaN	NaN	KEYRESP_LOGO
219.06	0	L180	0	1	STIM_LOGO
220.06	5	L180	0	1	RETENTION_LOGO
225.06	0	L180	NaN	NaN	VERBALRESP_LOGO
229.502	0	L180	NaN	NaN	KEYRESP_LOGO
232.06	0	L284	0	2	STIM_LOGO
233.06	5	L284	0	2	RETENTION_LOGO
238.06	0	L284	NaN	NaN	VERBALRESP_LOGO
241.486	0	L284	NaN	NaN	KEYRESP_LOGO
249.06	0	L341	1	2	STIM_LOGO
250.06	5	L341	1	2	RETENTION_LOGO
255.06	0	L341	NaN	NaN	VERBALRESP_LOGO
258.655	0	L341	NaN	NaN	KEYRESP_LOGO
265.06	0	L35	0	1	STIM_LOGO
266.06	5	L35	0	1	RETENTION_LOGO
271.06	0	L35	NaN	NaN	VERBALRESP_LOGO
274.982	0	L35	NaN	NaN	KEYRESP_LOGO
280.06	0	L113	0	1	STIM_LOGO
281.06	5	L113	0	1	RETENTION_LOGO
286.06	0	L113	NaN	NaN	VERBALRESP_LOGO
289.892	0	L113	NaN	NaN	KEYRESP_LOGO
299.06	0	L103	1	2	STIM_LOGO
300.06	5	L103	1	2	RETENTION_LOGO
305.06	0	L103	NaN	NaN	VERBALRESP_LOGO
308.562	0	L103	NaN	NaN	KEYRESP_LOGO
314.06	0	L286	0	2	STIM_LOGO
315.06	5	L286	0	2	RETENTION_LOGO
320.06	0	L286	NaN	NaN	VERBALRESP_LOGO
323.559	0	L286	NaN	NaN	KEYRESP_LOGO
328.06	0	L8	1	2	STIM_LOGO
329.06	5	L8	1	2	RETENTION_LOGO
334.06	0	L8	NaN	NaN	VERBALRESP_LOGO
337.891	0	L8	NaN	NaN	KEYRESP_LOGO
345.06	0	L274	0	1	STIM_LOGO
