onset	duration	stim_filename	verbal_resp	event_type
2.078	0	S122n	2	STIM
8.078	0	S122n	NaN	VERBALRESP
12.162	0	S122n	NaN	KEYRESP
15.095	0	S123n	2	STIM
21.095	0	S123n	NaN	VERBALRESP
24.65	0	S123n	NaN	KEYRESP
28.095	0	S30n	0	STIM
34.095	0	S30n	NaN	VERBALRESP
37.588	0	S30n	NaN	KEYRESP
47.095	0	S65n	1	STIM
53.095	0	S65n	NaN	VERBALRESP
56.994	0	S65n	NaN	KEYRESP
60.095	0	S27n	0	STIM
66.095	0	S27n	NaN	VERBALRESP
69.625	0	S27n	NaN	KEYRESP
72.095	0	S90n	0	STIM
78.095	0	S90n	NaN	VERBALRESP
81.59	0	S90n	NaN	KEYRESP
84.095	0	S92n	1	STIM
90.095	0	S92n	NaN	VERBALRESP
93.671	0	S92n	NaN	KEYRESP
97.095	0	S52n	0	STIM
103.095	0	S52n	NaN	VERBALRESP
106.483	0	S52n	NaN	KEYRESP
114.095	0	S85n	2	STIM
120.095	0	S85n	NaN	VERBALRESP
123.606	0	S85n	NaN	KEYRESP
130.095	0	S95n	0	STIM
136.095	0	S95n	NaN	VERBALRESP
140.029	0	S95n	NaN	KEYRESP
147.095	0	S28n	0	STIM
153.095	0	S28n	NaN	VERBALRESP
156.714	0	S28n	NaN	KEYRESP
164.095	0	S60n	1	STIM
170.095	0	S60n	NaN	VERBALRESP
174.092	0	S60n	NaN	KEYRESP
178.095	0	S11n	0	STIM
184.095	0	S11n	NaN	VERBALRESP
187.521	0	S11n	NaN	KEYRESP
191.095	0	S39n	0	STIM
197.095	0	S39n	NaN	VERBALRESP
200.515	0	S39n	NaN	KEYRESP
209.095	0	S59n	1	STIM
215.095	0	S59n	NaN	VERBALRESP
218.746	0	S59n	NaN	KEYRESP
225.095	0	S76n	1	STIM
231.095	0	S76n	NaN	VERBALRESP
234.819	0	S76n	NaN	KEYRESP
241.095	0	S41n	1	STIM
247.095	0	S41n	NaN	VERBALRESP
250.716	0	S41n	NaN	KEYRESP
256.095	0	S25n	1	STIM
262.095	0	S25n	NaN	VERBALRESP
265.617	0	S25n	NaN	KEYRESP
270.095	0	S70n	0	STIM
276.095	0	S70n	NaN	VERBALRESP
279.708	0	S70n	NaN	KEYRESP
283.095	0	S61n	1	STIM
289.095	0	S61n	NaN	VERBALRESP
292.967	0	S61n	NaN	KEYRESP
299.095	0	S62n	1	STIM
305.095	0	S62n	NaN	VERBALRESP
308.513	0	S62n	NaN	KEYRESP
311.095	0	S50n	1	STIM
317.095	0	S50n	NaN	VERBALRESP
320.635	0	S50n	NaN	KEYRESP
329.095	0	S42n	1	STIM
335.095	0	S42n	NaN	VERBALRESP
338.505	0	S42n	NaN	KEYRESP
345.095	0	S23n	2	STIM
351.096	0	S23n	NaN	VERBALRESP
354.534	0	S23n	NaN	KEYRESP
364.096	0	S71n	1	STIM
370.095	0	S71n	NaN	VERBALRESP
373.888	0	S71n	NaN	KEYRESP
381.096	0	S8n	0	STIM
387.096	0	S8n	NaN	VERBALRESP
390.558	0	S8n	NaN	KEYRESP
394.095	0	S57n	1	STIM
400.095	0	S57n	NaN	VERBALRESP
403.725	0	S57n	NaN	KEYRESP
406.096	0	S5n	1	STIM
412.096	0	S5n	NaN	VERBALRESP
415.581	0	S5n	NaN	KEYRESP
419.096	0	S37n	0	STIM
425.096	0	S37n	NaN	VERBALRESP
428.484	0	S37n	NaN	KEYRESP
431.096	0	S40n	0	STIM
437.096	0	S40n	NaN	VERBALRESP
440.617	0	S40n	NaN	KEYRESP
449.096	0	S26n	2	STIM
455.096	0	S26n	NaN	VERBALRESP
459.705	0	S26n	NaN	KEYRESP
464.096	0	S38n	0	STIM
470.096	0	S38n	NaN	VERBALRESP
473.75	0	S38n	NaN	KEYRESP
476.096	0	S89n	0	STIM
482.096	0	S89n	NaN	VERBALRESP
485.49	0	S89n	NaN	KEYRESP
495.096	0	S56n	0	STIM
501.096	0	S56n	NaN	VERBALRESP
504.48	0	S56n	NaN	KEYRESP
509.112	0	S48n	2	STIM
515.112	0	S48n	NaN	VERBALRESP
519.493	0	S48n	NaN	KEYRESP
521.129	0	S74n	2	STIM
527.129	0	S74n	NaN	VERBALRESP
531.746	0	S74n	NaN	KEYRESP
540.129	0	S33n	1	STIM
546.129	0	S33n	NaN	VERBALRESP
549.903	0	S33n	NaN	KEYRESP
557.129	0	S80n	1	STIM
563.129	0	S80n	NaN	VERBALRESP
566.877	0	S80n	NaN	KEYRESP
571.129	0	S29n	1	STIM
577.129	0	S29n	NaN	VERBALRESP
581.239	0	S29n	NaN	KEYRESP
586.129	0	S51n	0	STIM
592.129	0	S51n	NaN	VERBALRESP
595.76	0	S51n	NaN	KEYRESP
600.129	0	S78n	1	STIM
606.129	0	S78n	NaN	VERBALRESP
610.627	0	S78n	NaN	KEYRESP
615.129	0	S31n	1	STIM
621.129	0	S31n	NaN	VERBALRESP
625.055	0	S31n	NaN	KEYRESP
