onset	duration	stim_filename	verbal_resp	event_type
2.024	0	S124n	2	STIM
8.024	0	S124n	NaN	VERBALRESP
11.646	0	S124n	NaN	KEYRESP
15.041	0	S125n	2	STIM
21.04	0	S125n	NaN	VERBALRESP
25.208	0	S125n	NaN	KEYRESP
32.057	0	S36n	1	STIM
38.057	0	S36n	NaN	VERBALRESP
41.884	0	S36n	NaN	KEYRESP
49.057	0	S7n	0	STIM
55.057	0	S7n	NaN	VERBALRESP
58.683	0	S7n	NaN	KEYRESP
64.057	0	S20n	1	STIM
70.057	0	S20n	NaN	VERBALRESP
74.601	0	S20n	NaN	KEYRESP
76.057	0	S43n	0	STIM
82.057	0	S43n	NaN	VERBALRESP
85.469	0	S43n	NaN	KEYRESP
89.057	0	S32n	0	STIM
95.057	0	S32n	NaN	VERBALRESP
98.65	0	S32n	NaN	KEYRESP
105.057	0	S84n	0	STIM
111.057	0	S84n	NaN	VERBALRESP
115.354	0	S84n	NaN	KEYRESP
123.057	0	S79n	1	STIM
129.057	0	S79n	NaN	VERBALRESP
133.349	0	S79n	NaN	KEYRESP
137.057	0	S35n	1	STIM
143.057	0	S35n	NaN	VERBALRESP
147.726	0	S35n	NaN	KEYRESP
154.057	0	S63n	1	STIM
160.057	0	S63n	NaN	VERBALRESP
163.839	0	S63n	NaN	KEYRESP
172.074	0	S96n	1	STIM
178.074	0	S96n	NaN	VERBALRESP
181.904	0	S96n	NaN	KEYRESP
191.091	0	S58n	0	STIM
197.091	0	S58n	NaN	VERBALRESP
200.707	0	S58n	NaN	KEYRESP
208.091	0	S93n	1	STIM
214.091	0	S93n	NaN	VERBALRESP
217.934	0	S93n	NaN	KEYRESP
220.091	0	S10n	0	STIM
226.091	0	S10n	NaN	VERBALRESP
229.883	0	S10n	NaN	KEYRESP
237.091	0	S2n	1	STIM
243.091	0	S2n	NaN	VERBALRESP
247.011	0	S2n	NaN	KEYRESP
250.091	0	S75n	2	STIM
256.091	0	S75n	NaN	VERBALRESP
259.852	0	S75n	NaN	KEYRESP
262.091	0	S22n	0	STIM
268.091	0	S22n	NaN	VERBALRESP
271.591	0	S22n	NaN	KEYRESP
281.091	0	S83n	1	STIM
287.091	0	S83n	NaN	VERBALRESP
290.615	0	S83n	NaN	KEYRESP
297.091	0	S64n	1	STIM
303.091	0	S64n	NaN	VERBALRESP
307.371	0	S64n	NaN	KEYRESP
313.091	0	S3n	1	STIM
319.091	0	S3n	NaN	VERBALRESP
322.959	0	S3n	NaN	KEYRESP
332.091	0	S49n	1	STIM
338.091	0	S49n	NaN	VERBALRESP
342.237	0	S49n	NaN	KEYRESP
346.091	0	S73n	0	STIM
352.091	0	S73n	NaN	VERBALRESP
355.595	0	S73n	NaN	KEYRESP
359.091	0	S47n	1	STIM
365.091	0	S47n	NaN	VERBALRESP
368.9	0	S47n	NaN	KEYRESP
374.091	0	S24n	0	STIM
380.091	0	S24n	NaN	VERBALRESP
383.588	0	S24n	NaN	KEYRESP
388.091	0	S44n	1	STIM
394.091	0	S44n	NaN	VERBALRESP
397.684	0	S44n	NaN	KEYRESP
403.091	0	S69n	0	STIM
409.091	0	S69n	NaN	VERBALRESP
412.916	0	S69n	NaN	KEYRESP
415.091	0	S82n	0	STIM
421.091	0	S82n	NaN	VERBALRESP
424.516	0	S82n	NaN	KEYRESP
427.091	0	S86n	0	STIM
433.091	0	S86n	NaN	VERBALRESP
436.885	0	S86n	NaN	KEYRESP
442.091	0	S45n	0	STIM
448.091	0	S45n	NaN	VERBALRESP
451.589	0	S45n	NaN	KEYRESP
456.091	0	S72n	1	STIM
462.091	0	S72n	NaN	VERBALRESP
465.641	0	S72n	NaN	KEYRESP
468.091	0	S15n	1	STIM
474.091	0	S15n	NaN	VERBALRESP
477.596	0	S15n	NaN	KEYRESP
486.091	0	S55n	0	STIM
492.091	0	S55n	NaN	VERBALRESP
495.494	0	S55n	NaN	KEYRESP
499.091	0	S67n	1	STIM
505.091	0	S67n	NaN	VERBALRESP
508.56	0	S67n	NaN	KEYRESP
515.091	0	S16n	1	STIM
521.091	0	S16n	NaN	VERBALRESP
524.975	0	S16n	NaN	KEYRESP
531.108	0	S34n	1	STIM
537.108	0	S34n	NaN	VERBALRESP
540.634	0	S34n	NaN	KEYRESP
544.124	0	S68n	0	STIM
550.124	0	S68n	NaN	VERBALRESP
554.166	0	S68n	NaN	KEYRESP
563.124	0	S81n	0	STIM
569.124	0	S81n	NaN	VERBALRESP
572.664	0	S81n	NaN	KEYRESP
576.124	0	S53n	0	STIM
582.124	0	S53n	NaN	VERBALRESP
586.04	0	S53n	NaN	KEYRESP
590.124	0	S14n	0	STIM
596.124	0	S14n	NaN	VERBALRESP
599.461	0	S14n	NaN	KEYRESP
602.124	0	S46n	1	STIM
608.124	0	S46n	NaN	VERBALRESP
611.617	0	S46n	NaN	KEYRESP
615.129	0	S31n	1	STIM
621.129	0	S31n	NaN	VERBALRESP
625.055	0	S31n	NaN	KEYRESP
