onset	duration	stim_filename	verbal_resp	event_type
2.429	0	S122n	2	STIM
8.429	0	S122n	NaN	VERBALRESP
12.749	0	S122n	NaN	KEYRESP
15.429	0	S123n	2	STIM
21.429	0	S123n	NaN	VERBALRESP
25.13	0	S123n	NaN	KEYRESP
28.429	0	S22n	0	STIM
34.429	0	S22n	NaN	VERBALRESP
38.326	0	S22n	NaN	KEYRESP
45.429	0	S92n	1	STIM
51.429	0	S92n	NaN	VERBALRESP
55.102	0	S92n	NaN	KEYRESP
64.429	0	S73n	0	STIM
70.429	0	S73n	NaN	VERBALRESP
74.833	0	S73n	NaN	KEYRESP
76.429	0	S48n	2	STIM
82.429	0	S48n	NaN	VERBALRESP
85.935	0	S48n	NaN	KEYRESP
88.429	0	S25n	0	STIM
94.43	0	S25n	NaN	VERBALRESP
98.071	0	S25n	NaN	KEYRESP
103.429	0	S16n	2	STIM
109.43	0	S16n	NaN	VERBALRESP
113.822	0	S16n	NaN	KEYRESP
118.43	0	S20n	1	STIM
124.43	0	S20n	NaN	VERBALRESP
128.115	0	S20n	NaN	KEYRESP
133.43	0	S85n	1	STIM
139.43	0	S85n	NaN	VERBALRESP
143.287	0	S85n	NaN	KEYRESP
150.43	0	S43n	0	STIM
156.43	0	S43n	NaN	VERBALRESP
160.15	0	S43n	NaN	KEYRESP
168.43	0	S71n	1	STIM
174.43	0	S71n	NaN	VERBALRESP
178.177	0	S71n	NaN	KEYRESP
185.43	0	S24n	0	STIM
191.43	0	S24n	NaN	VERBALRESP
195.081	0	S24n	NaN	KEYRESP
198.43	0	S75n	2	STIM
204.43	0	S75n	NaN	VERBALRESP
207.969	0	S75n	NaN	KEYRESP
214.43	0	S36n	1	STIM
220.43	0	S36n	NaN	VERBALRESP
224.545	0	S36n	NaN	KEYRESP
230.43	0	S44n	1	STIM
236.43	0	S44n	NaN	VERBALRESP
240.835	0	S44n	NaN	KEYRESP
249.431	0	S39n	0	STIM
255.431	0	S39n	NaN	VERBALRESP
259.219	0	S39n	NaN	KEYRESP
262.431	0	S8n	0	STIM
268.431	0	S8n	NaN	VERBALRESP
273.208	0	S8n	NaN	KEYRESP
278.431	0	S34n	1	STIM
284.431	0	S34n	NaN	VERBALRESP
288.667	0	S34n	NaN	KEYRESP
290.431	0	S62n	1	STIM
296.431	0	S62n	NaN	VERBALRESP
300.096	0	S62n	NaN	KEYRESP
305.431	0	S28n	0	STIM
311.431	0	S28n	NaN	VERBALRESP
315.421	0	S28n	NaN	KEYRESP
319.431	0	S90n	0	STIM
325.431	0	S90n	NaN	VERBALRESP
329.052	0	S90n	NaN	KEYRESP
331.431	0	S57n	0	STIM
337.431	0	S57n	NaN	VERBALRESP
341.174	0	S57n	NaN	KEYRESP
348.431	0	S27n	0	STIM
354.431	0	S27n	NaN	VERBALRESP
358.295	0	S27n	NaN	KEYRESP
361.431	0	S5n	1	STIM
367.431	0	S5n	NaN	VERBALRESP
371.416	0	S5n	NaN	KEYRESP
374.431	0	S56n	2	STIM
380.432	0	S56n	NaN	VERBALRESP
384.006	0	S56n	NaN	KEYRESP
393.448	0	S47n	1	STIM
399.448	0	S47n	NaN	VERBALRESP
403.458	0	S47n	NaN	KEYRESP
405.465	0	S53n	0	STIM
411.465	0	S53n	NaN	VERBALRESP
414.894	0	S53n	NaN	KEYRESP
419.465	0	S59n	0	STIM
425.465	0	S59n	NaN	VERBALRESP
429.089	0	S59n	NaN	KEYRESP
431.465	0	S69n	0	STIM
437.465	0	S69n	NaN	VERBALRESP
441.628	0	S69n	NaN	KEYRESP
445.465	0	S21n	0	STIM
451.465	0	S21n	NaN	VERBALRESP
455.323	0	S21n	NaN	KEYRESP
461.465	0	S93n	1	STIM
467.465	0	S93n	NaN	VERBALRESP
471.251	0	S93n	NaN	KEYRESP
477.465	0	S32n	1	STIM
483.466	0	S32n	NaN	VERBALRESP
487.178	0	S32n	NaN	KEYRESP
491.466	0	S95n	0	STIM
497.466	0	S95n	NaN	VERBALRESP
501.179	0	S95n	NaN	KEYRESP
509.466	0	S41n	1	STIM
515.466	0	S41n	NaN	VERBALRESP
518.939	0	S41n	NaN	KEYRESP
523.466	0	S52n	0	STIM
529.466	0	S52n	NaN	VERBALRESP
533.431	0	S52n	NaN	KEYRESP
541.466	0	S31n	1	STIM
547.466	0	S31n	NaN	VERBALRESP
551.455	0	S31n	NaN	KEYRESP
554.466	0	S49n	1	STIM
560.466	0	S49n	NaN	VERBALRESP
563.989	0	S49n	NaN	KEYRESP
567.466	0	S96n	1	STIM
573.466	0	S96n	NaN	VERBALRESP
577.042	0	S96n	NaN	KEYRESP
586.466	0	S78n	1	STIM
592.466	0	S78n	NaN	VERBALRESP
596.467	0	S78n	NaN	KEYRESP
598.466	0	S67n	1	STIM
604.466	0	S67n	NaN	VERBALRESP
608.446	0	S67n	NaN	KEYRESP
615.466	0	S50n	3	STIM
621.467	0	S50n	NaN	VERBALRESP
626.105	0	S50n	NaN	KEYRESP
