onset	duration	stim_filename	verbal_resp	event_type
2.39	0	S122n	2	STIM
8.39	0	S122n	NaN	VERBALRESP
12.381	0	S122n	NaN	KEYRESP
15.39	0	S123n	2	STIM
21.39	0	S123n	NaN	VERBALRESP
24.963	0	S123n	NaN	KEYRESP
27.39	0	S21n	0	STIM
33.39	0	S21n	NaN	VERBALRESP
36.841	0	S21n	NaN	KEYRESP
42.39	0	S10n	0	STIM
48.39	0	S10n	NaN	VERBALRESP
51.797	0	S10n	NaN	KEYRESP
59.39	0	S68n	0	STIM
65.39	0	S68n	NaN	VERBALRESP
69.019	0	S68n	NaN	KEYRESP
73.39	0	S49n	1	STIM
79.39	0	S49n	NaN	VERBALRESP
82.914	0	S49n	NaN	KEYRESP
88.39	0	S85n	1	STIM
94.39	0	S85n	NaN	VERBALRESP
97.871	0	S85n	NaN	KEYRESP
104.39	0	S61n	1	STIM
110.39	0	S61n	NaN	VERBALRESP
113.977	0	S61n	NaN	KEYRESP
121.39	0	S73n	0	STIM
127.39	0	S73n	NaN	VERBALRESP
131.007	0	S73n	NaN	KEYRESP
140.391	0	S80n	2	STIM
146.39	0	S80n	NaN	VERBALRESP
149.89	0	S80n	NaN	KEYRESP
159.391	0	S35n	1	STIM
165.391	0	S35n	NaN	VERBALRESP
168.916	0	S35n	NaN	KEYRESP
173.391	0	S71n	1	STIM
179.391	0	S71n	NaN	VERBALRESP
182.796	0	S71n	NaN	KEYRESP
188.391	0	S56n	0	STIM
194.391	0	S56n	NaN	VERBALRESP
197.813	0	S56n	NaN	KEYRESP
201.391	0	S42n	1	STIM
207.391	0	S42n	NaN	VERBALRESP
210.809	0	S42n	NaN	KEYRESP
219.391	0	S63n	0	STIM
225.391	0	S63n	NaN	VERBALRESP
228.929	0	S63n	NaN	KEYRESP
233.391	0	S16n	2	STIM
239.391	0	S16n	NaN	VERBALRESP
242.831	0	S16n	NaN	KEYRESP
245.391	0	S28n	0	STIM
251.391	0	S28n	NaN	VERBALRESP
254.869	0	S28n	NaN	KEYRESP
258.391	0	S51n	0	STIM
264.391	0	S51n	NaN	VERBALRESP
268.053	0	S51n	NaN	KEYRESP
277.391	0	S32n	0	STIM
283.391	0	S32n	NaN	VERBALRESP
286.917	0	S32n	NaN	KEYRESP
289.391	0	S27n	0	STIM
295.391	0	S27n	NaN	VERBALRESP
298.801	0	S27n	NaN	KEYRESP
301.391	0	S75n	2	STIM
307.391	0	S75n	NaN	VERBALRESP
310.76	0	S75n	NaN	KEYRESP
317.391	0	S2n	1	STIM
323.391	0	S2n	NaN	VERBALRESP
326.766	0	S2n	NaN	KEYRESP
334.391	0	S74n	1	STIM
340.391	0	S74n	NaN	VERBALRESP
343.749	0	S74n	NaN	KEYRESP
352.391	0	S59n	2	STIM
358.391	0	S59n	NaN	VERBALRESP
362.008	0	S59n	NaN	KEYRESP
365.408	0	S20n	1	STIM
371.408	0	S20n	NaN	VERBALRESP
374.917	0	S20n	NaN	KEYRESP
377.425	0	S44n	2	STIM
383.425	0	S44n	NaN	VERBALRESP
386.791	0	S44n	NaN	KEYRESP
394.425	0	S89n	2	STIM
400.425	0	S89n	NaN	VERBALRESP
403.783	0	S89n	NaN	KEYRESP
406.425	0	S55n	2	STIM
412.425	0	S55n	NaN	VERBALRESP
415.817	0	S55n	NaN	KEYRESP
422.425	0	S30n	0	STIM
428.425	0	S30n	NaN	VERBALRESP
431.85	0	S30n	NaN	KEYRESP
437.425	0	S29n	1	STIM
443.425	0	S29n	NaN	VERBALRESP
446.78	0	S29n	NaN	KEYRESP
456.425	0	S86n	0	STIM
462.425	0	S86n	NaN	VERBALRESP
466.715	0	S86n	NaN	KEYRESP
470.425	0	S92n	1	STIM
476.425	0	S92n	NaN	VERBALRESP
479.843	0	S92n	NaN	KEYRESP
483.425	0	S79n	1	STIM
489.425	0	S79n	NaN	VERBALRESP
492.844	0	S79n	NaN	KEYRESP
496.425	0	S26n	1	STIM
502.425	0	S26n	NaN	VERBALRESP
505.904	0	S26n	NaN	KEYRESP
508.425	0	S45n	0	STIM
514.425	0	S45n	NaN	VERBALRESP
517.83	0	S45n	NaN	KEYRESP
521.425	0	S83n	1	STIM
527.425	0	S83n	NaN	VERBALRESP
530.831	0	S83n	NaN	KEYRESP
535.425	0	S46n	1	STIM
541.425	0	S46n	NaN	VERBALRESP
544.865	0	S46n	NaN	KEYRESP
553.425	0	S7n	0	STIM
559.426	0	S7n	NaN	VERBALRESP
562.819	0	S7n	NaN	KEYRESP
569.426	0	S3n	1	STIM
575.426	0	S3n	NaN	VERBALRESP
578.829	0	S3n	NaN	KEYRESP
586.426	0	S41n	1	STIM
592.426	0	S41n	NaN	VERBALRESP
595.82	0	S41n	NaN	KEYRESP
602.426	0	S31n	1	STIM
608.426	0	S31n	NaN	VERBALRESP
611.854	0	S31n	NaN	KEYRESP
615.426	0	S43n	0	STIM
621.426	0	S43n	NaN	VERBALRESP
624.827	0	S43n	NaN	KEYRESP
