onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.025	0	L108	2	1	STIM_LOGO
3.025	5	L108	2	1	RETENTION_LOGO
8.025	0	L108	NaN	NaN	VERBALRESP_LOGO
11.785	0	L108	NaN	NaN	KEYRESP_LOGO
15.025	0	L246	2	1	STIM_LOGO
16.025	5	L246	2	1	RETENTION_LOGO
21.025	0	L246	NaN	NaN	VERBALRESP_LOGO
24.692	0	L246	NaN	NaN	KEYRESP_LOGO
32.025	0	L381	1	2	STIM_LOGO
33.025	5	L381	1	2	RETENTION_LOGO
38.025	0	L381	NaN	NaN	VERBALRESP_LOGO
41.874	0	L381	NaN	NaN	KEYRESP_LOGO
45.025	0	L185	1	2	STIM_LOGO
46.025	5	L185	1	2	RETENTION_LOGO
51.025	0	L185	NaN	NaN	VERBALRESP_LOGO
54.854	0	L185	NaN	NaN	KEYRESP_LOGO
60.025	0	L75	0	1	STIM_LOGO
61.025	5	L75	0	1	RETENTION_LOGO
66.025	0	L75	NaN	NaN	VERBALRESP_LOGO
69.875	0	L75	NaN	NaN	KEYRESP_LOGO
74.025	0	L1	1	2	STIM_LOGO
75.025	5	L1	1	2	RETENTION_LOGO
80.025	0	L1	NaN	NaN	VERBALRESP_LOGO
83.784	0	L1	NaN	NaN	KEYRESP_LOGO
87.025	0	L124	0	1	STIM_LOGO
88.026	5	L124	0	1	RETENTION_LOGO
93.026	0	L124	NaN	NaN	VERBALRESP_LOGO
96.693	0	L124	NaN	NaN	KEYRESP_LOGO
104.026	0	L322	0	1	STIM_LOGO
105.026	5	L322	0	1	RETENTION_LOGO
110.026	0	L322	NaN	NaN	VERBALRESP_LOGO
113.854	0	L322	NaN	NaN	KEYRESP_LOGO
119.026	0	L259	1	2	STIM_LOGO
120.026	5	L259	1	2	RETENTION_LOGO
125.026	0	L259	NaN	NaN	VERBALRESP_LOGO
128.555	0	L259	NaN	NaN	KEYRESP_LOGO
131.026	0	L138	0	1	STIM_LOGO
132.026	5	L138	0	1	RETENTION_LOGO
137.026	0	L138	NaN	NaN	VERBALRESP_LOGO
140.692	0	L138	NaN	NaN	KEYRESP_LOGO
145.042	0	L306	0	1	STIM_LOGO
146.042	5	L306	0	1	RETENTION_LOGO
151.042	0	L306	NaN	NaN	VERBALRESP_LOGO
154.508	0	L306	NaN	NaN	KEYRESP_LOGO
161.059	0	L50	2	2	STIM_LOGO
162.059	5	L50	2	2	RETENTION_LOGO
167.059	0	L50	NaN	NaN	VERBALRESP_LOGO
170.899	0	L50	NaN	NaN	KEYRESP_LOGO
178.059	0	L418	1	2	STIM_LOGO
179.059	5	L418	1	2	RETENTION_LOGO
184.059	0	L418	NaN	NaN	VERBALRESP_LOGO
187.747	0	L418	NaN	NaN	KEYRESP_LOGO
196.059	0	L334	0	1	STIM_LOGO
197.059	5	L334	0	1	RETENTION_LOGO
202.059	0	L334	NaN	NaN	VERBALRESP_LOGO
205.488	0	L334	NaN	NaN	KEYRESP_LOGO
215.059	0	L37	0	1	STIM_LOGO
