onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.333	0	L108	2	1	STIM_LOGO
3.333	5	L108	2	1	RETENTION_LOGO
8.333	0	L108	NaN	NaN	VERBALRESP_LOGO
11.989	0	L108	NaN	NaN	KEYRESP_LOGO
15.35	0	L246	2	2	STIM_LOGO
16.35	5	L246	2	2	RETENTION_LOGO
21.35	0	L246	NaN	NaN	VERBALRESP_LOGO
25.028	0	L246	NaN	NaN	KEYRESP_LOGO
29.35	0	L8	1	2	STIM_LOGO
30.35	5	L8	1	2	RETENTION_LOGO
35.35	0	L8	NaN	NaN	VERBALRESP_LOGO
39.108	0	L8	NaN	NaN	KEYRESP_LOGO
42.35	0	L240	1	2	STIM_LOGO
43.35	5	L240	1	2	RETENTION_LOGO
48.35	0	L240	NaN	NaN	VERBALRESP_LOGO
51.918	0	L240	NaN	NaN	KEYRESP_LOGO
56.35	0	L21	0	1	STIM_LOGO
57.35	5	L21	0	1	RETENTION_LOGO
62.35	0	L21	NaN	NaN	VERBALRESP_LOGO
65.966	0	L21	NaN	NaN	KEYRESP_LOGO
68.351	0	L238	1	1	STIM_LOGO
69.351	5	L238	1	1	RETENTION_LOGO
74.351	0	L238	NaN	NaN	VERBALRESP_LOGO
78.034	0	L238	NaN	NaN	KEYRESP_LOGO
80.351	0	L112	0	1	STIM_LOGO
81.351	5	L112	0	1	RETENTION_LOGO
86.351	0	L112	NaN	NaN	VERBALRESP_LOGO
89.864	0	L112	NaN	NaN	KEYRESP_LOGO
95.351	0	L286	0	1	STIM_LOGO
96.351	5	L286	0	1	RETENTION_LOGO
101.351	0	L286	NaN	NaN	VERBALRESP_LOGO
105.073	0	L286	NaN	NaN	KEYRESP_LOGO
108.351	0	L147	0	1	STIM_LOGO
109.351	5	L147	0	1	RETENTION_LOGO
114.351	0	L147	NaN	NaN	VERBALRESP_LOGO
117.91	0	L147	NaN	NaN	KEYRESP_LOGO
127.351	0	L418	1	2	STIM_LOGO
128.351	5	L418	1	2	RETENTION_LOGO
133.351	0	L418	NaN	NaN	VERBALRESP_LOGO
136.927	0	L418	NaN	NaN	KEYRESP_LOGO
140.351	0	L37	1	2	STIM_LOGO
141.351	5	L37	1	2	RETENTION_LOGO
146.352	0	L37	NaN	NaN	VERBALRESP_LOGO
149.856	0	L37	NaN	NaN	KEYRESP_LOGO
155.352	0	L281	0	1	STIM_LOGO
156.352	5	L281	0	1	RETENTION_LOGO
161.352	0	L281	NaN	NaN	VERBALRESP_LOGO
165.199	0	L281	NaN	NaN	KEYRESP_LOGO
168.352	0	L353	1	1	STIM_LOGO
169.352	5	L353	1	1	RETENTION_LOGO
174.352	0	L353	NaN	NaN	VERBALRESP_LOGO
177.867	0	L353	NaN	NaN	KEYRESP_LOGO
182.352	0	L405	0	1	STIM_LOGO
183.352	5	L405	0	1	RETENTION_LOGO
188.352	0	L405	NaN	NaN	VERBALRESP_LOGO
192.004	0	L405	NaN	NaN	KEYRESP_LOGO
200.352	0	L416	1	2	STIM_LOGO
201.352	5	L416	1	2	RETENTION_LOGO
206.352	0	L416	NaN	NaN	VERBALRESP_LOGO
209.925	0	L416	NaN	NaN	KEYRESP_LOGO
217.352	0	L227	1	2	STIM_LOGO
218.352	5	L227	1	2	RETENTION_LOGO
223.353	0	L227	NaN	NaN	VERBALRESP_LOGO
227.058	0	L227	NaN	NaN	KEYRESP_LOGO
236.353	0	L267	0	2	STIM_LOGO
237.353	5	L267	0	2	RETENTION_LOGO
242.353	0	L267	NaN	NaN	VERBALRESP_LOGO
245.93	0	L267	NaN	NaN	KEYRESP_LOGO
255.353	0	L53	0	1	STIM_LOGO
256.353	5	L53	0	1	RETENTION_LOGO
261.353	0	L53	NaN	NaN	VERBALRESP_LOGO
265.05	0	L53	NaN	NaN	KEYRESP_LOGO
272.353	0	L427	2	1	STIM_LOGO
273.353	5	L427	2	1	RETENTION_LOGO
278.353	0	L427	NaN	NaN	VERBALRESP_LOGO
282.241	0	L427	NaN	NaN	KEYRESP_LOGO
287.353	0	L44	0	1	STIM_LOGO
288.353	5	L44	0	1	RETENTION_LOGO
293.353	0	L44	NaN	NaN	VERBALRESP_LOGO
297.303	0	L44	NaN	NaN	KEYRESP_LOGO
303.354	0	L1	1	2	STIM_LOGO
304.354	5	L1	1	2	RETENTION_LOGO
309.354	0	L1	NaN	NaN	VERBALRESP_LOGO
313.317	0	L1	NaN	NaN	KEYRESP_LOGO
320.354	0	L369	0	1	STIM_LOGO
321.354	5	L369	0	1	RETENTION_LOGO
326.354	0	L369	NaN	NaN	VERBALRESP_LOGO
330.072	0	L369	NaN	NaN	KEYRESP_LOGO
336.371	0	L180	1	1	STIM_LOGO
