onset	duration	stim_filename	verbal_resp	event_type
2.667	0	S124n	2	STIM
8.667	0	S124n	NaN	VERBALRESP
12.228	0	S124n	NaN	KEYRESP
15.667	0	S125n	2	STIM
21.667	0	S125n	NaN	VERBALRESP
25.309	0	S125n	NaN	KEYRESP
33.667	0	S92n	1	STIM
39.667	0	S92n	NaN	VERBALRESP
43.278	0	S92n	NaN	KEYRESP
45.667	0	S46n	1	STIM
51.667	0	S46n	NaN	VERBALRESP
55.319	0	S46n	NaN	KEYRESP
63.667	0	S93n	1	STIM
69.667	0	S93n	NaN	VERBALRESP
73.319	0	S93n	NaN	KEYRESP
75.667	0	S89n	0	STIM
81.667	0	S89n	NaN	VERBALRESP
85.131	0	S89n	NaN	KEYRESP
89.668	0	S34n	1	STIM
95.668	0	S34n	NaN	VERBALRESP
99.333	0	S34n	NaN	KEYRESP
102.668	0	S50n	1	STIM
108.668	0	S50n	NaN	VERBALRESP
112.37	0	S50n	NaN	KEYRESP
114.668	0	S82n	0	STIM
120.668	0	S82n	NaN	VERBALRESP
124.37	0	S82n	NaN	KEYRESP
127.668	0	S45n	0	STIM
133.668	0	S45n	NaN	VERBALRESP
137.419	0	S45n	NaN	KEYRESP
145.668	0	S78n	1	STIM
151.668	0	S78n	NaN	VERBALRESP
155.257	0	S78n	NaN	KEYRESP
161.668	0	S41n	1	STIM
167.669	0	S41n	NaN	VERBALRESP
171.315	0	S41n	NaN	KEYRESP
173.669	0	S31n	1	STIM
179.669	0	S31n	NaN	VERBALRESP
183.097	0	S31n	NaN	KEYRESP
186.669	0	S71n	1	STIM
192.669	0	S71n	NaN	VERBALRESP
196.174	0	S71n	NaN	KEYRESP
203.669	0	S23n	0	STIM
209.669	0	S23n	NaN	VERBALRESP
213.055	0	S23n	NaN	KEYRESP
216.669	0	S79n	1	STIM
222.669	0	S79n	NaN	VERBALRESP
226.178	0	S79n	NaN	KEYRESP
232.669	0	S52n	0	STIM
238.669	0	S52n	NaN	VERBALRESP
242.348	0	S52n	NaN	KEYRESP
248.67	0	S61n	1	STIM
254.67	0	S61n	NaN	VERBALRESP
258.209	0	S61n	NaN	KEYRESP
262.67	0	S55n	0	STIM
268.67	0	S55n	NaN	VERBALRESP
272.103	0	S55n	NaN	KEYRESP
279.67	0	S16n	1	STIM
285.67	0	S16n	NaN	VERBALRESP
289.451	0	S16n	NaN	KEYRESP
294.67	0	S86n	0	STIM
300.67	0	S86n	NaN	VERBALRESP
304.63	0	S86n	NaN	KEYRESP
308.67	0	S47n	2	STIM
314.67	0	S47n	NaN	VERBALRESP
318.302	0	S47n	NaN	KEYRESP
320.67	0	S90n	0	STIM
326.671	0	S90n	NaN	VERBALRESP
330.463	0	S90n	NaN	KEYRESP
333.671	0	S81n	0	STIM
339.671	0	S81n	NaN	VERBALRESP
343.088	0	S81n	NaN	KEYRESP
345.671	0	S64n	1	STIM
351.671	0	S64n	NaN	VERBALRESP
355.496	0	S64n	NaN	KEYRESP
359.671	0	S73n	0	STIM
365.671	0	S73n	NaN	VERBALRESP
369.11	0	S73n	NaN	KEYRESP
378.671	0	S39n	0	STIM
384.671	0	S39n	NaN	VERBALRESP
388.395	0	S39n	NaN	KEYRESP
390.671	0	S11n	0	STIM
396.671	0	S11n	NaN	VERBALRESP
407.855	0	S68n	0	STIM
413.855	0	S68n	NaN	VERBALRESP
417.498	0	S68n	NaN	KEYRESP
420.855	0	S96n	1	STIM
426.855	0	S96n	NaN	VERBALRESP
430.261	0	S96n	NaN	KEYRESP
436.855	0	S10n	0	STIM
442.855	0	S10n	NaN	VERBALRESP
446.856	0	S10n	NaN	KEYRESP
449.855	0	S3n	1	STIM
455.856	0	S3n	NaN	VERBALRESP
459.537	0	S3n	NaN	KEYRESP
465.856	0	S60n	1	STIM
471.856	0	S60n	NaN	VERBALRESP
475.338	0	S60n	NaN	KEYRESP
484.856	0	S83n	1	STIM
490.856	0	S83n	NaN	VERBALRESP
494.525	0	S83n	NaN	KEYRESP
499.856	0	S14n	0	STIM
505.856	0	S14n	NaN	VERBALRESP
509.341	0	S14n	NaN	KEYRESP
518.856	0	S53n	0	STIM
524.856	0	S53n	NaN	VERBALRESP
528.558	0	S53n	NaN	KEYRESP
535.856	0	S59n	0	STIM
541.857	0	S59n	NaN	VERBALRESP
545.309	0	S59n	NaN	KEYRESP
549.857	0	S2n	1	STIM
555.857	0	S2n	NaN	VERBALRESP
559.527	0	S2n	NaN	KEYRESP
566.857	0	S7n	0	STIM
572.857	0	S7n	NaN	VERBALRESP
576.345	0	S7n	NaN	KEYRESP
581.857	0	S29n	1	STIM
587.857	0	S29n	NaN	VERBALRESP
591.294	0	S29n	NaN	KEYRESP
600.857	0	S72n	1	STIM
606.857	0	S72n	NaN	VERBALRESP
610.618	0	S72n	NaN	KEYRESP
615.475	0	S30n	0	STIM
621.475	0	S30n	NaN	VERBALRESP
625.056	0	S30n	NaN	KEYRESP
