onset	duration	stim_filename	verbal_resp	event_type
2.34	0	S124n	2	STIM
8.34	0	S124n	NaN	VERBALRESP
12.184	0	S124n	NaN	KEYRESP
15.357	0	S125n	2	STIM
21.357	0	S125n	NaN	VERBALRESP
24.953	0	S125n	NaN	KEYRESP
31.357	0	S27n	0	STIM
37.357	0	S27n	NaN	VERBALRESP
41.002	0	S27n	NaN	KEYRESP
50.356	0	S16n	2	STIM
56.356	0	S16n	NaN	VERBALRESP
59.933	0	S16n	NaN	KEYRESP
68.356	0	S10n	0	STIM
74.356	0	S10n	NaN	VERBALRESP
77.867	0	S10n	NaN	KEYRESP
82.356	0	S69n	0	STIM
88.356	0	S69n	NaN	VERBALRESP
92.062	0	S69n	NaN	KEYRESP
101.356	0	S29n	2	STIM
107.356	0	S29n	NaN	VERBALRESP
111.057	0	S29n	NaN	KEYRESP
119.356	0	S42n	1	STIM
125.356	0	S42n	NaN	VERBALRESP
128.9	0	S42n	NaN	KEYRESP
133.356	0	S92n	1	STIM
139.356	0	S92n	NaN	VERBALRESP
143.016	0	S92n	NaN	KEYRESP
145.356	0	S96n	1	STIM
151.356	0	S96n	NaN	VERBALRESP
155.493	0	S96n	NaN	KEYRESP
157.356	0	S32n	0	STIM
163.356	0	S32n	NaN	VERBALRESP
166.919	0	S32n	NaN	KEYRESP
173.356	0	S82n	0	STIM
179.356	0	S82n	NaN	VERBALRESP
182.932	0	S82n	NaN	KEYRESP
186.356	0	S8n	0	STIM
192.356	0	S8n	NaN	VERBALRESP
196.046	0	S8n	NaN	KEYRESP
198.356	0	S83n	1	STIM
204.356	0	S83n	NaN	VERBALRESP
208.126	0	S83n	NaN	KEYRESP
215.372	0	S75n	1	STIM
221.372	0	S75n	NaN	VERBALRESP
224.845	0	S75n	NaN	KEYRESP
232.389	0	S30n	0	STIM
238.389	0	S30n	NaN	VERBALRESP
242	0	S30n	NaN	KEYRESP
251.389	0	S15n	1	STIM
257.389	0	S15n	NaN	VERBALRESP
261.193	0	S15n	NaN	KEYRESP
264.388	0	S41n	1	STIM
270.388	0	S41n	NaN	VERBALRESP
273.924	0	S41n	NaN	KEYRESP
281.388	0	S43n	0	STIM
287.388	0	S43n	NaN	VERBALRESP
290.89	0	S43n	NaN	KEYRESP
296.388	0	S84n	0	STIM
302.388	0	S84n	NaN	VERBALRESP
305.849	0	S84n	NaN	KEYRESP
308.388	0	S73n	0	STIM
314.388	0	S73n	NaN	VERBALRESP
318.223	0	S73n	NaN	KEYRESP
320.388	0	S37n	0	STIM
326.388	0	S37n	NaN	VERBALRESP
330.238	0	S37n	NaN	KEYRESP
337.388	0	S33n	1	STIM
343.388	0	S33n	NaN	VERBALRESP
347.29	0	S33n	NaN	KEYRESP
350.388	0	S51n	0	STIM
356.388	0	S51n	NaN	VERBALRESP
359.893	0	S51n	NaN	KEYRESP
365.388	0	S35n	1	STIM
371.388	0	S35n	NaN	VERBALRESP
375.081	0	S35n	NaN	KEYRESP
380.388	0	S11n	0	STIM
386.388	0	S11n	NaN	VERBALRESP
389.999	0	S11n	NaN	KEYRESP
393.388	0	S3n	1	STIM
399.388	0	S3n	NaN	VERBALRESP
403.307	0	S3n	NaN	KEYRESP
411.388	0	S58n	0	STIM
417.388	0	S58n	NaN	VERBALRESP
421.033	0	S58n	NaN	KEYRESP
430.387	0	S68n	0	STIM
436.387	0	S68n	NaN	VERBALRESP
439.975	0	S68n	NaN	KEYRESP
446.387	0	S21n	0	STIM
452.387	0	S21n	NaN	VERBALRESP
456.081	0	S21n	NaN	KEYRESP
459.387	0	S14n	0	STIM
465.387	0	S14n	NaN	VERBALRESP
468.911	0	S14n	NaN	KEYRESP
473.387	0	S79n	1	STIM
479.387	0	S79n	NaN	VERBALRESP
483.1	0	S79n	NaN	KEYRESP
490.387	0	S53n	0	STIM
496.387	0	S53n	NaN	VERBALRESP
499.882	0	S53n	NaN	KEYRESP
503.387	0	S48n	2	STIM
509.387	0	S48n	NaN	VERBALRESP
513.566	0	S48n	NaN	KEYRESP
517.387	0	S23n	2	STIM
523.387	0	S23n	NaN	VERBALRESP
532.62	0	S64n	1	STIM
538.62	0	S64n	NaN	VERBALRESP
542.419	0	S64n	NaN	KEYRESP
545.62	0	S46n	1	STIM
551.62	0	S46n	NaN	VERBALRESP
555.147	0	S46n	NaN	KEYRESP
561.62	0	S55n	1	STIM
567.62	0	S55n	NaN	VERBALRESP
571.328	0	S55n	NaN	KEYRESP
575.62	0	S78n	1	STIM
581.62	0	S78n	NaN	VERBALRESP
585.199	0	S78n	NaN	KEYRESP
591.62	0	S65n	1	STIM
597.62	0	S65n	NaN	VERBALRESP
601.257	0	S65n	NaN	KEYRESP
603.62	0	S49n	1	STIM
609.62	0	S49n	NaN	VERBALRESP
613.246	0	S49n	NaN	KEYRESP
615.343	0	S34n	1	STIM
621.343	0	S34n	NaN	VERBALRESP
