onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.33	0	L205	2	2	STIM_LOGO
3.33	5	L205	2	2	RETENTION_LOGO
8.33	0	L205	NaN	NaN	VERBALRESP_LOGO
13.192	0	L205	NaN	NaN	KEYRESP_LOGO
15.547	0	L2	2	0	STIM_LOGO
16.547	5	L2	2	0	RETENTION_LOGO
21.547	0	L2	NaN	NaN	VERBALRESP_LOGO
31.564	0	L4	0	0	STIM_LOGO
32.564	5	L4	0	0	RETENTION_LOGO
37.564	0	L4	NaN	NaN	VERBALRESP_LOGO
43.58	0	L60	0	2	STIM_LOGO
44.58	5	L60	0	2	RETENTION_LOGO
49.581	0	L60	NaN	NaN	VERBALRESP_LOGO
53.038	0	L60	NaN	NaN	KEYRESP_LOGO
58.581	0	L431	0	2	STIM_LOGO
59.581	5	L431	0	2	RETENTION_LOGO
64.581	0	L431	NaN	NaN	VERBALRESP_LOGO
68.218	0	L431	NaN	NaN	KEYRESP_LOGO
72.581	0	L321	0	2	STIM_LOGO
73.581	5	L321	0	2	RETENTION_LOGO
78.581	0	L321	NaN	NaN	VERBALRESP_LOGO
82.058	0	L321	NaN	NaN	KEYRESP_LOGO
88.581	0	L281	1	0	STIM_LOGO
89.581	5	L281	1	0	RETENTION_LOGO
94.581	0	L281	NaN	NaN	VERBALRESP_LOGO
102.581	0	L138	1	0	STIM_LOGO
103.581	5	L138	1	0	RETENTION_LOGO
108.581	0	L138	NaN	NaN	VERBALRESP_LOGO
116.581	0	L418	0	0	STIM_LOGO
117.581	5	L418	0	0	RETENTION_LOGO
122.581	0	L418	NaN	NaN	VERBALRESP_LOGO
129.581	0	L403	1	0	STIM_LOGO
130.581	5	L403	1	0	RETENTION_LOGO
135.581	0	L403	NaN	NaN	VERBALRESP_LOGO
146.581	0	L3	0	2	STIM_LOGO
147.581	5	L3	0	2	RETENTION_LOGO
152.581	0	L3	NaN	NaN	VERBALRESP_LOGO
156.16	0	L3	NaN	NaN	KEYRESP_LOGO
159.581	0	L381	0	0	STIM_LOGO
160.581	5	L381	0	0	RETENTION_LOGO
165.581	0	L381	NaN	NaN	VERBALRESP_LOGO
172.581	0	L432	0	0	STIM_LOGO
173.581	5	L432	0	0	RETENTION_LOGO
178.581	0	L432	NaN	NaN	VERBALRESP_LOGO
189.581	0	L202	0	2	STIM_LOGO
190.581	5	L202	0	2	RETENTION_LOGO
195.581	0	L202	NaN	NaN	VERBALRESP_LOGO
