onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.025	0	L108	2	1	STIM_LOGO
3.025	5	L108	2	1	RETENTION_LOGO
8.025	0	L108	NaN	NaN	VERBALRESP_LOGO
11.621	0	L108	NaN	NaN	KEYRESP_LOGO
15.042	0	L246	2	1	STIM_LOGO
16.042	5	L246	2	1	RETENTION_LOGO
21.042	0	L246	NaN	NaN	VERBALRESP_LOGO
24.476	0	L246	NaN	NaN	KEYRESP_LOGO
31.042	0	L133	0	1	STIM_LOGO
32.042	5	L133	0	1	RETENTION_LOGO
37.042	0	L133	NaN	NaN	VERBALRESP_LOGO
40.85	0	L133	NaN	NaN	KEYRESP_LOGO
50.042	0	L340	1	2	STIM_LOGO
51.042	5	L340	1	2	RETENTION_LOGO
56.042	0	L340	NaN	NaN	VERBALRESP_LOGO
59.822	0	L340	NaN	NaN	KEYRESP_LOGO
67.042	0	L221	1	2	STIM_LOGO
68.042	5	L221	1	2	RETENTION_LOGO
73.042	0	L221	NaN	NaN	VERBALRESP_LOGO
77.791	0	L221	NaN	NaN	KEYRESP_LOGO
79.042	0	L104	2	2	STIM_LOGO
80.042	5	L104	2	2	RETENTION_LOGO
85.042	0	L104	NaN	NaN	VERBALRESP_LOGO
88.816	0	L104	NaN	NaN	KEYRESP_LOGO
93.042	0	L139	0	1	STIM_LOGO
94.042	5	L139	0	1	RETENTION_LOGO
99.042	0	L139	NaN	NaN	VERBALRESP_LOGO
103.667	0	L139	NaN	NaN	KEYRESP_LOGO
106.042	0	L358	1	2	STIM_LOGO
107.042	5	L358	1	2	RETENTION_LOGO
112.042	0	L358	NaN	NaN	VERBALRESP_LOGO
115.642	0	L358	NaN	NaN	KEYRESP_LOGO
119.042	0	L369	0	1	STIM_LOGO
120.042	5	L369	0	1	RETENTION_LOGO
125.042	0	L369	NaN	NaN	VERBALRESP_LOGO
128.799	0	L369	NaN	NaN	KEYRESP_LOGO
135.042	0	L195	0	1	STIM_LOGO
136.042	5	L195	0	1	RETENTION_LOGO
141.042	0	L195	NaN	NaN	VERBALRESP_LOGO
144.597	0	L195	NaN	NaN	KEYRESP_LOGO
151.042	0	L348	1	1	STIM_LOGO
152.042	5	L348	1	1	RETENTION_LOGO
157.043	0	L348	NaN	NaN	VERBALRESP_LOGO
161.573	0	L348	NaN	NaN	KEYRESP_LOGO
163.043	0	L9	1	2	STIM_LOGO
164.043	5	L9	1	2	RETENTION_LOGO
169.043	0	L9	NaN	NaN	VERBALRESP_LOGO
172.603	0	L9	NaN	NaN	KEYRESP_LOGO
177.043	0	L363	0	1	STIM_LOGO
178.043	5	L363	0	1	RETENTION_LOGO
183.043	0	L363	NaN	NaN	VERBALRESP_LOGO
186.847	0	L363	NaN	NaN	KEYRESP_LOGO
189.043	0	L53	0	1	STIM_LOGO
190.043	5	L53	0	1	RETENTION_LOGO
195.043	0	L53	NaN	NaN	VERBALRESP_LOGO
198.839	0	L53	NaN	NaN	KEYRESP_LOGO
204.043	0	L219	0	1	STIM_LOGO
