onset	duration	stim_filename	verbal_resp	event_type
2.348	0	S124n	2	STIM
8.348	0	S124n	NaN	VERBALRESP
12.127	0	S124n	NaN	KEYRESP
15.365	0	S125n	2	STIM
21.365	0	S125n	NaN	VERBALRESP
25.629	0	S125n	NaN	KEYRESP
27.365	0	S33n	2	STIM
33.365	0	S33n	NaN	VERBALRESP
36.897	0	S33n	NaN	KEYRESP
39.365	0	S41n	1	STIM
45.365	0	S41n	NaN	VERBALRESP
48.999	0	S41n	NaN	KEYRESP
53.365	0	S37n	0	STIM
59.365	0	S37n	NaN	VERBALRESP
62.853	0	S37n	NaN	KEYRESP
70.365	0	S11n	0	STIM
76.365	0	S11n	NaN	VERBALRESP
80.005	0	S11n	NaN	KEYRESP
84.366	0	S55n	0	STIM
90.366	0	S55n	NaN	VERBALRESP
93.738	0	S55n	NaN	KEYRESP
100.366	0	S83n	1	STIM
106.366	0	S83n	NaN	VERBALRESP
110.07	0	S83n	NaN	KEYRESP
116.366	0	S5n	1	STIM
122.366	0	S5n	NaN	VERBALRESP
125.854	0	S5n	NaN	KEYRESP
131.366	0	S46n	1	STIM
137.366	0	S46n	NaN	VERBALRESP
141.248	0	S46n	NaN	KEYRESP
147.366	0	S72n	1	STIM
153.366	0	S72n	NaN	VERBALRESP
157.969	0	S72n	NaN	KEYRESP
159.366	0	S47n	1	STIM
165.366	0	S47n	NaN	VERBALRESP
168.949	0	S47n	NaN	KEYRESP
171.366	0	S70n	0	STIM
177.366	0	S70n	NaN	VERBALRESP
181.745	0	S70n	NaN	KEYRESP
186.366	0	S32n	1	STIM
192.366	0	S32n	NaN	VERBALRESP
196.039	0	S32n	NaN	KEYRESP
204.366	0	S50n	1	STIM
210.366	0	S50n	NaN	VERBALRESP
214.636	0	S50n	NaN	KEYRESP
217.366	0	S93n	1	STIM
223.367	0	S93n	NaN	VERBALRESP
227.316	0	S93n	NaN	KEYRESP
236.367	0	S15n	1	STIM
242.367	0	S15n	NaN	VERBALRESP
246.176	0	S15n	NaN	KEYRESP
251.367	0	S60n	1	STIM
257.367	0	S60n	NaN	VERBALRESP
261.577	0	S60n	NaN	KEYRESP
267.367	0	S40n	0	STIM
273.367	0	S40n	NaN	VERBALRESP
277.437	0	S40n	NaN	KEYRESP
283.367	0	S67n	1	STIM
289.367	0	S67n	NaN	VERBALRESP
293.59	0	S67n	NaN	KEYRESP
298.367	0	S38n	0	STIM
304.367	0	S38n	NaN	VERBALRESP
308.167	0	S38n	NaN	KEYRESP
311.367	0	S68n	0	STIM
317.367	0	S68n	NaN	VERBALRESP
320.806	0	S68n	NaN	KEYRESP
323.367	0	S48n	0	STIM
329.367	0	S48n	NaN	VERBALRESP
332.819	0	S48n	NaN	KEYRESP
335.367	0	S52n	0	STIM
341.367	0	S52n	NaN	VERBALRESP
344.731	0	S52n	NaN	KEYRESP
352.367	0	S61n	1	STIM
358.367	0	S61n	NaN	VERBALRESP
363.172	0	S61n	NaN	KEYRESP
369.368	0	S64n	3	STIM
375.368	0	S64n	NaN	VERBALRESP
379.211	0	S64n	NaN	KEYRESP
386.368	0	S36n	1	STIM
392.368	0	S36n	NaN	VERBALRESP
395.696	0	S36n	NaN	KEYRESP
405.368	0	S56n	0	STIM
411.368	0	S56n	NaN	VERBALRESP
414.884	0	S56n	NaN	KEYRESP
418.385	0	S30n	0	STIM
424.385	0	S30n	NaN	VERBALRESP
428.887	0	S30n	NaN	KEYRESP
437.401	0	S35n	1	STIM
443.401	0	S35n	NaN	VERBALRESP
451.601	0	S74n	2	STIM
457.602	0	S74n	NaN	VERBALRESP
461.023	0	S74n	NaN	KEYRESP
464.602	0	S42n	1	STIM
470.602	0	S42n	NaN	VERBALRESP
474.894	0	S42n	NaN	KEYRESP
477.602	0	S20n	0	STIM
483.602	0	S20n	NaN	VERBALRESP
487.661	0	S20n	NaN	KEYRESP
489.602	0	S2n	1	STIM
495.602	0	S2n	NaN	VERBALRESP
499.188	0	S2n	NaN	KEYRESP
506.602	0	S8n	0	STIM
512.602	0	S8n	NaN	VERBALRESP
516.967	0	S8n	NaN	KEYRESP
524.602	0	S45n	0	STIM
530.602	0	S45n	NaN	VERBALRESP
534.44	0	S45n	NaN	KEYRESP
542.602	0	S49n	1	STIM
548.602	0	S49n	NaN	VERBALRESP
551.943	0	S49n	NaN	KEYRESP
561.602	0	S16n	0	STIM
567.602	0	S16n	NaN	VERBALRESP
572.161	0	S16n	NaN	KEYRESP
574.602	0	S26n	2	STIM
580.602	0	S26n	NaN	VERBALRESP
584.575	0	S26n	NaN	KEYRESP
588.602	0	S43n	3	STIM
594.603	0	S43n	NaN	VERBALRESP
599.462	0	S43n	NaN	KEYRESP
602.603	0	S69n	0	STIM
608.603	0	S69n	NaN	VERBALRESP
612.448	0	S69n	NaN	KEYRESP
615.461	0	S7n	0	STIM
621.461	0	S7n	NaN	VERBALRESP
