onset	duration	stim_filename	verbal_resp	event_type
2.402	0	S122n	2	STIM
8.402	0	S122n	NaN	VERBALRESP
12.404	0	S122n	NaN	KEYRESP
15.418	0	S123n	2	STIM
21.418	0	S123n	NaN	VERBALRESP
25.072	0	S123n	NaN	KEYRESP
29.435	0	S80n	1	STIM
35.435	0	S80n	NaN	VERBALRESP
39.029	0	S80n	NaN	KEYRESP
45.435	0	S81n	0	STIM
51.435	0	S81n	NaN	VERBALRESP
55.264	0	S81n	NaN	KEYRESP
61.435	0	S49n	1	STIM
67.435	0	S49n	NaN	VERBALRESP
71.205	0	S49n	NaN	KEYRESP
74.435	0	S57n	0	STIM
80.435	0	S57n	NaN	VERBALRESP
83.964	0	S57n	NaN	KEYRESP
87.435	0	S70n	0	STIM
93.435	0	S70n	NaN	VERBALRESP
97.192	0	S70n	NaN	KEYRESP
99.435	0	S60n	1	STIM
105.435	0	S60n	NaN	VERBALRESP
109.568	0	S60n	NaN	KEYRESP
116.435	0	S47n	1	STIM
122.435	0	S47n	NaN	VERBALRESP
126.368	0	S47n	NaN	KEYRESP
132.435	0	S41n	0	STIM
138.435	0	S41n	NaN	VERBALRESP
142.459	0	S41n	NaN	KEYRESP
144.435	0	S64n	1	STIM
150.435	0	S64n	NaN	VERBALRESP
154.21	0	S64n	NaN	KEYRESP
156.434	0	S15n	1	STIM
162.435	0	S15n	NaN	VERBALRESP
166.328	0	S15n	NaN	KEYRESP
173.434	0	S20n	1	STIM
179.434	0	S20n	NaN	VERBALRESP
183.139	0	S20n	NaN	KEYRESP
191.434	0	S84n	0	STIM
197.434	0	S84n	NaN	VERBALRESP
201.157	0	S84n	NaN	KEYRESP
205.434	0	S39n	0	STIM
211.434	0	S39n	NaN	VERBALRESP
215.202	0	S39n	NaN	KEYRESP
223.434	0	S37n	0	STIM
229.434	0	S37n	NaN	VERBALRESP
233.345	0	S37n	NaN	KEYRESP
238.451	0	S40n	0	STIM
244.451	0	S40n	NaN	VERBALRESP
248.295	0	S40n	NaN	KEYRESP
251.468	0	S11n	0	STIM
257.468	0	S11n	NaN	VERBALRESP
261.416	0	S11n	NaN	KEYRESP
270.467	0	S78n	0	STIM
276.467	0	S78n	NaN	VERBALRESP
280.315	0	S78n	NaN	KEYRESP
283.467	0	S36n	1	STIM
289.467	0	S36n	NaN	VERBALRESP
293.113	0	S36n	NaN	KEYRESP
302.467	0	S96n	1	STIM
308.467	0	S96n	NaN	VERBALRESP
312.328	0	S96n	NaN	KEYRESP
315.467	0	S89n	2	STIM
321.467	0	S89n	NaN	VERBALRESP
325.451	0	S89n	NaN	KEYRESP
332.467	0	S56n	0	STIM
338.467	0	S56n	NaN	VERBALRESP
342.857	0	S56n	NaN	KEYRESP
351.467	0	S25n	0	STIM
357.467	0	S25n	NaN	VERBALRESP
361.403	0	S25n	NaN	KEYRESP
364.467	0	S92n	1	STIM
370.467	0	S92n	NaN	VERBALRESP
376.634	0	S83n	1	STIM
382.634	0	S83n	NaN	VERBALRESP
386.365	0	S83n	NaN	KEYRESP
390.65	0	S7n	0	STIM
396.65	0	S7n	NaN	VERBALRESP
400.132	0	S7n	NaN	KEYRESP
406.667	0	S65n	2	STIM
412.667	0	S65n	NaN	VERBALRESP
416.475	0	S65n	NaN	KEYRESP
420.667	0	S74n	1	STIM
426.667	0	S74n	NaN	VERBALRESP
430.518	0	S74n	NaN	KEYRESP
432.667	0	S50n	1	STIM
438.667	0	S50n	NaN	VERBALRESP
442.864	0	S50n	NaN	KEYRESP
449.667	0	S86n	0	STIM
455.667	0	S86n	NaN	VERBALRESP
459.338	0	S86n	NaN	KEYRESP
463.667	0	S69n	0	STIM
469.667	0	S69n	NaN	VERBALRESP
473.36	0	S69n	NaN	KEYRESP
478.667	0	S93n	1	STIM
484.667	0	S93n	NaN	VERBALRESP
488.79	0	S93n	NaN	KEYRESP
493.667	0	S45n	0	STIM
499.667	0	S45n	NaN	VERBALRESP
503.608	0	S45n	NaN	KEYRESP
509.667	0	S23n	0	STIM
515.667	0	S23n	NaN	VERBALRESP
519.237	0	S23n	NaN	KEYRESP
526.667	0	S46n	1	STIM
532.667	0	S46n	NaN	VERBALRESP
536.501	0	S46n	NaN	KEYRESP
538.666	0	S24n	0	STIM
544.666	0	S24n	NaN	VERBALRESP
548.25	0	S24n	NaN	KEYRESP
550.666	0	S3n	1	STIM
556.666	0	S3n	NaN	VERBALRESP
560.34	0	S3n	NaN	KEYRESP
568.666	0	S14n	0	STIM
574.666	0	S14n	NaN	VERBALRESP
578.602	0	S14n	NaN	KEYRESP
581.666	0	S58n	0	STIM
587.666	0	S58n	NaN	VERBALRESP
591.77	0	S58n	NaN	KEYRESP
596.666	0	S76n	1	STIM
602.666	0	S76n	NaN	VERBALRESP
606.941	0	S76n	NaN	KEYRESP
615.666	0	S8n	0	STIM
621.666	0	S8n	NaN	VERBALRESP
625.515	0	S8n	NaN	KEYRESP
