onset	duration	stim_filename	verbal_resp	event_type
2.062	0	S122n	2	STIM
8.062	0	S122n	NaN	VERBALRESP
11.851	0	S122n	NaN	KEYRESP
15.079	0	S123n	2	STIM
21.079	0	S123n	NaN	VERBALRESP
24.875	0	S123n	NaN	KEYRESP
27.079	0	S76n	1	STIM
33.079	0	S76n	NaN	VERBALRESP
37.098	0	S76n	NaN	KEYRESP
39.079	0	S78n	1	STIM
45.079	0	S78n	NaN	VERBALRESP
48.675	0	S78n	NaN	KEYRESP
55.079	0	S46n	1	STIM
61.079	0	S46n	NaN	VERBALRESP
64.777	0	S46n	NaN	KEYRESP
68.079	0	S20n	1	STIM
74.079	0	S20n	NaN	VERBALRESP
77.912	0	S20n	NaN	KEYRESP
84.079	0	S34n	1	STIM
90.079	0	S34n	NaN	VERBALRESP
93.457	0	S34n	NaN	KEYRESP
103.079	0	S56n	0	STIM
109.079	0	S56n	NaN	VERBALRESP
112.81	0	S56n	NaN	KEYRESP
121.079	0	S90n	0	STIM
127.079	0	S90n	NaN	VERBALRESP
131.262	0	S90n	NaN	KEYRESP
138.079	0	S62n	1	STIM
144.079	0	S62n	NaN	VERBALRESP
147.85	0	S62n	NaN	KEYRESP
153.079	0	S39n	0	STIM
159.079	0	S39n	NaN	VERBALRESP
162.757	0	S39n	NaN	KEYRESP
167.079	0	S31n	1	STIM
173.079	0	S31n	NaN	VERBALRESP
176.593	0	S31n	NaN	KEYRESP
179.079	0	S50n	1	STIM
185.079	0	S50n	NaN	VERBALRESP
188.892	0	S50n	NaN	KEYRESP
198.079	0	S89n	2	STIM
204.079	0	S89n	NaN	VERBALRESP
207.75	0	S89n	NaN	KEYRESP
210.079	0	S64n	1	STIM
216.079	0	S64n	NaN	VERBALRESP
219.771	0	S64n	NaN	KEYRESP
222.079	0	S95n	0	STIM
228.079	0	S95n	NaN	VERBALRESP
232.067	0	S95n	NaN	KEYRESP
238.079	0	S83n	1	STIM
244.079	0	S83n	NaN	VERBALRESP
247.764	0	S83n	NaN	KEYRESP
255.096	0	S38n	0	STIM
261.096	0	S38n	NaN	VERBALRESP
264.848	0	S38n	NaN	KEYRESP
268.113	0	S45n	0	STIM
274.113	0	S45n	NaN	VERBALRESP
277.958	0	S45n	NaN	KEYRESP
283.113	0	S70n	0	STIM
289.113	0	S70n	NaN	VERBALRESP
292.706	0	S70n	NaN	KEYRESP
300.113	0	S71n	1	STIM
306.113	0	S71n	NaN	VERBALRESP
310.344	0	S71n	NaN	KEYRESP
317.113	0	S24n	0	STIM
323.113	0	S24n	NaN	VERBALRESP
326.479	0	S24n	NaN	KEYRESP
329.113	0	S8n	0	STIM
335.113	0	S8n	NaN	VERBALRESP
338.812	0	S8n	NaN	KEYRESP
342.113	0	S21n	0	STIM
348.113	0	S21n	NaN	VERBALRESP
351.81	0	S21n	NaN	KEYRESP
361.113	0	S3n	1	STIM
367.113	0	S3n	NaN	VERBALRESP
370.929	0	S3n	NaN	KEYRESP
374.113	0	S52n	0	STIM
380.113	0	S52n	NaN	VERBALRESP
383.56	0	S52n	NaN	KEYRESP
388.113	0	S82n	0	STIM
394.113	0	S82n	NaN	VERBALRESP
398.022	0	S82n	NaN	KEYRESP
401.113	0	S36n	1	STIM
407.113	0	S36n	NaN	VERBALRESP
410.726	0	S36n	NaN	KEYRESP
419.113	0	S55n	0	STIM
425.113	0	S55n	NaN	VERBALRESP
428.719	0	S55n	NaN	KEYRESP
433.113	0	S51n	0	STIM
439.113	0	S51n	NaN	VERBALRESP
443.041	0	S51n	NaN	KEYRESP
448.113	0	S81n	0	STIM
454.113	0	S81n	NaN	VERBALRESP
457.767	0	S81n	NaN	KEYRESP
460.113	0	S29n	1	STIM
466.113	0	S29n	NaN	VERBALRESP
469.704	0	S29n	NaN	KEYRESP
474.113	0	S69n	0	STIM
480.113	0	S69n	NaN	VERBALRESP
483.826	0	S69n	NaN	KEYRESP
490.114	0	S47n	1	STIM
496.114	0	S47n	NaN	VERBALRESP
500.029	0	S47n	NaN	KEYRESP
506.114	0	S67n	1	STIM
512.114	0	S67n	NaN	VERBALRESP
515.497	0	S67n	NaN	KEYRESP
521.114	0	S80n	1	STIM
527.114	0	S80n	NaN	VERBALRESP
530.826	0	S80n	NaN	KEYRESP
539.114	0	S2n	1	STIM
545.114	0	S2n	NaN	VERBALRESP
548.871	0	S2n	NaN	KEYRESP
556.114	0	S10n	0	STIM
562.114	0	S10n	NaN	VERBALRESP
565.595	0	S10n	NaN	KEYRESP
569.114	0	S49n	1	STIM
575.114	0	S49n	NaN	VERBALRESP
578.787	0	S49n	NaN	KEYRESP
583.114	0	S41n	2	STIM
589.114	0	S41n	NaN	VERBALRESP
592.488	0	S41n	NaN	KEYRESP
596.114	0	S33n	1	STIM
602.114	0	S33n	NaN	VERBALRESP
605.745	0	S33n	NaN	KEYRESP
615.114	0	S23n	0	STIM
621.114	0	S23n	NaN	VERBALRESP
624.961	0	S23n	NaN	KEYRESP
