onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.03	0	L108	2	1	STIM_LOGO
3.03	5	L108	2	1	RETENTION_LOGO
8.03	0	L108	NaN	NaN	VERBALRESP_LOGO
11.738	0	L108	NaN	NaN	KEYRESP_LOGO
15.047	0	L246	2	1	STIM_LOGO
16.047	5	L246	2	1	RETENTION_LOGO
21.047	0	L246	NaN	NaN	VERBALRESP_LOGO
24.713	0	L246	NaN	NaN	KEYRESP_LOGO
31.047	0	L253	0	1	STIM_LOGO
32.047	5	L253	0	1	RETENTION_LOGO
37.047	0	L253	NaN	NaN	VERBALRESP_LOGO
40.399	0	L253	NaN	NaN	KEYRESP_LOGO
47.047	0	L305	0	1	STIM_LOGO
48.047	5	L305	0	1	RETENTION_LOGO
53.047	0	L305	NaN	NaN	VERBALRESP_LOGO
56.775	0	L305	NaN	NaN	KEYRESP_LOGO
62.047	0	L157	1	2	STIM_LOGO
63.047	5	L157	1	2	RETENTION_LOGO
68.047	0	L157	NaN	NaN	VERBALRESP_LOGO
72.154	0	L157	NaN	NaN	KEYRESP_LOGO
78.047	0	L124	0	1	STIM_LOGO
79.047	5	L124	0	1	RETENTION_LOGO
84.047	0	L124	NaN	NaN	VERBALRESP_LOGO
87.654	0	L124	NaN	NaN	KEYRESP_LOGO
97.047	0	L300	0	1	STIM_LOGO
98.047	5	L300	0	1	RETENTION_LOGO
103.047	0	L300	NaN	NaN	VERBALRESP_LOGO
106.642	0	L300	NaN	NaN	KEYRESP_LOGO
112.047	0	L415	0	1	STIM_LOGO
113.047	5	L415	0	1	RETENTION_LOGO
118.048	0	L415	NaN	NaN	VERBALRESP_LOGO
121.535	0	L415	NaN	NaN	KEYRESP_LOGO
129.064	0	L282	0	1	STIM_LOGO
130.064	5	L282	0	1	RETENTION_LOGO
135.064	0	L282	NaN	NaN	VERBALRESP_LOGO
138.756	0	L282	NaN	NaN	KEYRESP_LOGO
147.081	0	L135	1	2	STIM_LOGO
