onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.623	0	L121	2	1	STIM_LOGO
3.623	5	L121	2	1	RETENTION_LOGO
8.623	0	L121	NaN	NaN	VERBALRESP_LOGO
12.752	0	L121	NaN	NaN	KEYRESP_LOGO
15.623	0	L111	2	2	STIM_LOGO
16.623	5	L111	2	2	RETENTION_LOGO
21.623	0	L111	NaN	NaN	VERBALRESP_LOGO
25.441	0	L111	NaN	NaN	KEYRESP_LOGO
27.623	0	L407	1	1	STIM_LOGO
28.623	5	L407	1	1	RETENTION_LOGO
33.623	0	L407	NaN	NaN	VERBALRESP_LOGO
37.413	0	L407	NaN	NaN	KEYRESP_LOGO
43.623	0	L9	0	1	STIM_LOGO
44.623	5	L9	0	1	RETENTION_LOGO
49.623	0	L9	NaN	NaN	VERBALRESP_LOGO
53.502	0	L9	NaN	NaN	KEYRESP_LOGO
56.623	0	L75	1	2	STIM_LOGO
57.623	5	L75	1	2	RETENTION_LOGO
62.623	0	L75	NaN	NaN	VERBALRESP_LOGO
66.879	0	L75	NaN	NaN	KEYRESP_LOGO
69.623	0	L99	2	1	STIM_LOGO
70.623	5	L99	2	1	RETENTION_LOGO
75.623	0	L99	NaN	NaN	VERBALRESP_LOGO
79.663	0	L99	NaN	NaN	KEYRESP_LOGO
81.623	0	L418	2	2	STIM_LOGO
82.623	5	L418	2	2	RETENTION_LOGO
87.623	0	L418	NaN	NaN	VERBALRESP_LOGO
91.374	0	L418	NaN	NaN	KEYRESP_LOGO
96.623	0	L218	0	1	STIM_LOGO
97.623	5	L218	0	1	RETENTION_LOGO
102.623	0	L218	NaN	NaN	VERBALRESP_LOGO
106.356	0	L218	NaN	NaN	KEYRESP_LOGO
110.623	0	L297	0	2	STIM_LOGO
111.623	5	L297	0	2	RETENTION_LOGO
116.623	0	L297	NaN	NaN	VERBALRESP_LOGO
120.355	0	L297	NaN	NaN	KEYRESP_LOGO
125.64	0	L324	1	2	STIM_LOGO
126.64	5	L324	1	2	RETENTION_LOGO
131.64	0	L324	NaN	NaN	VERBALRESP_LOGO
135.461	0	L324	NaN	NaN	KEYRESP_LOGO
143.656	0	L431	1	2	STIM_LOGO
144.656	5	L431	1	2	RETENTION_LOGO
149.656	0	L431	NaN	NaN	VERBALRESP_LOGO
153.393	0	L431	NaN	NaN	KEYRESP_LOGO
162.656	0	L414	1	2	STIM_LOGO
163.656	5	L414	1	2	RETENTION_LOGO
168.656	0	L414	NaN	NaN	VERBALRESP_LOGO
172.552	0	L414	NaN	NaN	KEYRESP_LOGO
174.656	0	L178	0	1	STIM_LOGO
175.656	5	L178	0	1	RETENTION_LOGO
180.656	0	L178	NaN	NaN	VERBALRESP_LOGO
184.5	0	L178	NaN	NaN	KEYRESP_LOGO
188.656	0	L25	0	2	STIM_LOGO
189.657	5	L25	0	2	RETENTION_LOGO
194.656	0	L25	NaN	NaN	VERBALRESP_LOGO
198.584	0	L25	NaN	NaN	KEYRESP_LOGO
204.657	0	L112	1	2	STIM_LOGO
205.657	5	L112	1	2	RETENTION_LOGO
210.657	0	L112	NaN	NaN	VERBALRESP_LOGO
214.485	0	L112	NaN	NaN	KEYRESP_LOGO
216.657	0	L234	1	2	STIM_LOGO
217.657	5	L234	1	2	RETENTION_LOGO
222.657	0	L234	NaN	NaN	VERBALRESP_LOGO
226.448	0	L234	NaN	NaN	KEYRESP_LOGO
235.657	0	L60	0	1	STIM_LOGO
236.657	5	L60	0	1	RETENTION_LOGO
241.657	0	L60	NaN	NaN	VERBALRESP_LOGO
246.406	0	L60	NaN	NaN	KEYRESP_LOGO
253.657	0	L16	0	1	STIM_LOGO
254.657	5	L16	0	1	RETENTION_LOGO
259.657	0	L16	NaN	NaN	VERBALRESP_LOGO
263.83	0	L16	NaN	NaN	KEYRESP_LOGO
270.657	0	L348	0	1	STIM_LOGO
271.657	5	L348	0	1	RETENTION_LOGO
276.657	0	L348	NaN	NaN	VERBALRESP_LOGO
280.564	0	L348	NaN	NaN	KEYRESP_LOGO
284.657	0	L22	1	2	STIM_LOGO
285.657	5	L22	1	2	RETENTION_LOGO
290.657	0	L22	NaN	NaN	VERBALRESP_LOGO
294.464	0	L22	NaN	NaN	KEYRESP_LOGO
296.657	0	L46	1	2	STIM_LOGO
297.657	5	L46	1	2	RETENTION_LOGO
302.657	0	L46	NaN	NaN	VERBALRESP_LOGO
306.586	0	L46	NaN	NaN	KEYRESP_LOGO
309.657	0	L219	1	2	STIM_LOGO
310.657	5	L219	1	2	RETENTION_LOGO
315.657	0	L219	NaN	NaN	VERBALRESP_LOGO
319.433	0	L219	NaN	NaN	KEYRESP_LOGO
325.657	0	L424	1	2	STIM_LOGO
326.657	5	L424	1	2	RETENTION_LOGO
331.657	0	L424	NaN	NaN	VERBALRESP_LOGO
335.369	0	L424	NaN	NaN	KEYRESP_LOGO
343.657	0	L347	1	2	STIM_LOGO
344.657	5	L347	1	2	RETENTION_LOGO
349.657	0	L347	NaN	NaN	VERBALRESP_LOGO
