onset	duration	stim_filename	verbal_resp	event_type
2.682	0	S124n	2	STIM
8.682	0	S124n	NaN	VERBALRESP
12.239	0	S124n	NaN	KEYRESP
15.682	0	S125n	2	STIM
21.682	0	S125n	NaN	VERBALRESP
25.354	0	S125n	NaN	KEYRESP
32.682	0	S26n	1	STIM
38.682	0	S26n	NaN	VERBALRESP
42.23	0	S26n	NaN	KEYRESP
48.682	0	S70n	0	STIM
54.683	0	S70n	NaN	VERBALRESP
58.137	0	S70n	NaN	KEYRESP
62.699	0	S42n	1	STIM
68.699	0	S42n	NaN	VERBALRESP
72.874	0	S42n	NaN	KEYRESP
79.716	0	S80n	1	STIM
85.716	0	S80n	NaN	VERBALRESP
89.254	0	S80n	NaN	KEYRESP
91.716	0	S89n	1	STIM
97.716	0	S89n	NaN	VERBALRESP
101.304	0	S89n	NaN	KEYRESP
104.716	0	S45n	0	STIM
110.716	0	S45n	NaN	VERBALRESP
114.448	0	S45n	NaN	KEYRESP
122.716	0	S2n	1	STIM
128.716	0	S2n	NaN	VERBALRESP
132.414	0	S2n	NaN	KEYRESP
141.716	0	S86n	0	STIM
147.717	0	S86n	NaN	VERBALRESP
151.941	0	S86n	NaN	KEYRESP
154.716	0	S30n	0	STIM
160.717	0	S30n	NaN	VERBALRESP
164.67	0	S30n	NaN	KEYRESP
172.717	0	S68n	0	STIM
178.717	0	S68n	NaN	VERBALRESP
182.295	0	S68n	NaN	KEYRESP
188.717	0	S11n	0	STIM
194.717	0	S11n	NaN	VERBALRESP
198.171	0	S11n	NaN	KEYRESP
207.717	0	S82n	0	STIM
213.717	0	S82n	NaN	VERBALRESP
217.533	0	S82n	NaN	KEYRESP
219.717	0	S63n	2	STIM
225.717	0	S63n	NaN	VERBALRESP
229.849	0	S63n	NaN	KEYRESP
231.717	0	S15n	1	STIM
237.717	0	S15n	NaN	VERBALRESP
241.343	0	S15n	NaN	KEYRESP
245.717	0	S51n	0	STIM
251.717	0	S51n	NaN	VERBALRESP
255.629	0	S51n	NaN	KEYRESP
258.717	0	S64n	0	STIM
264.717	0	S64n	NaN	VERBALRESP
268.22	0	S64n	NaN	KEYRESP
272.717	0	S29n	1	STIM
278.717	0	S29n	NaN	VERBALRESP
282.134	0	S29n	NaN	KEYRESP
285.717	0	S81n	0	STIM
291.717	0	S81n	NaN	VERBALRESP
295.201	0	S81n	NaN	KEYRESP
297.718	0	S74n	2	STIM
303.718	0	S74n	NaN	VERBALRESP
307.075	0	S74n	NaN	KEYRESP
313.718	0	S38n	0	STIM
319.718	0	S38n	NaN	VERBALRESP
323.068	0	S38n	NaN	KEYRESP
331.718	0	S58n	0	STIM
337.718	0	S58n	NaN	VERBALRESP
341.131	0	S58n	NaN	KEYRESP
343.718	0	S10n	0	STIM
349.718	0	S10n	NaN	VERBALRESP
353.561	0	S10n	NaN	KEYRESP
356.718	0	S65n	1	STIM
362.718	0	S65n	NaN	VERBALRESP
366.278	0	S65n	NaN	KEYRESP
372.718	0	S7n	0	STIM
378.718	0	S7n	NaN	VERBALRESP
382.672	0	S7n	NaN	KEYRESP
389.718	0	S46n	1	STIM
395.718	0	S46n	NaN	VERBALRESP
399.561	0	S46n	NaN	KEYRESP
408.718	0	S61n	1	STIM
414.718	0	S61n	NaN	VERBALRESP
418.253	0	S61n	NaN	KEYRESP
424.718	0	S40n	0	STIM
430.718	0	S40n	NaN	VERBALRESP
434.531	0	S40n	NaN	KEYRESP
441.718	0	S76n	1	STIM
447.719	0	S76n	NaN	VERBALRESP
451.484	0	S76n	NaN	KEYRESP
454.735	0	S83n	1	STIM
460.735	0	S83n	NaN	VERBALRESP
464.407	0	S83n	NaN	KEYRESP
468.752	0	S33n	1	STIM
474.752	0	S33n	NaN	VERBALRESP
478.284	0	S33n	NaN	KEYRESP
483.752	0	S35n	1	STIM
489.752	0	S35n	NaN	VERBALRESP
493.209	0	S35n	NaN	KEYRESP
498.752	0	S14n	0	STIM
504.752	0	S14n	NaN	VERBALRESP
508.224	0	S14n	NaN	KEYRESP
513.752	0	S84n	0	STIM
519.752	0	S84n	NaN	VERBALRESP
523.233	0	S84n	NaN	KEYRESP
528.752	0	S37n	0	STIM
534.752	0	S37n	NaN	VERBALRESP
538.23	0	S37n	NaN	KEYRESP
545.753	0	S60n	2	STIM
551.753	0	S60n	NaN	VERBALRESP
555.254	0	S60n	NaN	KEYRESP
564.753	0	S3n	1	STIM
570.753	0	S3n	NaN	VERBALRESP
574.44	0	S3n	NaN	KEYRESP
577.753	0	S72n	3	STIM
583.753	0	S72n	NaN	VERBALRESP
588.738	0	S72n	NaN	KEYRESP
591.903	0	S23n	0	STIM
597.903	0	S23n	NaN	VERBALRESP
601.876	0	S23n	NaN	KEYRESP
603.903	0	S79n	1	STIM
609.903	0	S79n	NaN	VERBALRESP
613.667	0	S79n	NaN	KEYRESP
615.466	0	S50n	3	STIM
621.467	0	S50n	NaN	VERBALRESP
626.105	0	S50n	NaN	KEYRESP
