onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.018	0	L36	2	1	STIM_LOGO
3.018	5	L36	2	1	RETENTION_LOGO
8.018	0	L36	NaN	NaN	VERBALRESP_LOGO
11.876	0	L36	NaN	NaN	KEYRESP_LOGO
15.035	0	L434	2	1	STIM_LOGO
16.035	5	L434	2	1	RETENTION_LOGO
21.035	0	L434	NaN	NaN	VERBALRESP_LOGO
24.679	0	L434	NaN	NaN	KEYRESP_LOGO
27.052	0	L306	1	2	STIM_LOGO
28.052	5	L306	1	2	RETENTION_LOGO
33.052	0	L306	NaN	NaN	VERBALRESP_LOGO
36.816	0	L306	NaN	NaN	KEYRESP_LOGO
44.052	0	L369	1	2	STIM_LOGO
45.052	5	L369	1	2	RETENTION_LOGO
50.052	0	L369	NaN	NaN	VERBALRESP_LOGO
53.632	0	L369	NaN	NaN	KEYRESP_LOGO
63.052	0	L379	0	1	STIM_LOGO
64.052	5	L379	0	1	RETENTION_LOGO
69.052	0	L379	NaN	NaN	VERBALRESP_LOGO
72.753	0	L379	NaN	NaN	KEYRESP_LOGO
81.052	0	L240	1	1	STIM_LOGO
82.052	5	L240	1	1	RETENTION_LOGO
87.052	0	L240	NaN	NaN	VERBALRESP_LOGO
90.781	0	L240	NaN	NaN	KEYRESP_LOGO
100.053	0	L286	1	2	STIM_LOGO
101.053	5	L286	1	2	RETENTION_LOGO
106.053	0	L286	NaN	NaN	VERBALRESP_LOGO
109.722	0	L286	NaN	NaN	KEYRESP_LOGO
114.053	0	L418	1	2	STIM_LOGO
115.053	5	L418	1	2	RETENTION_LOGO
120.053	0	L418	NaN	NaN	VERBALRESP_LOGO
123.876	0	L418	NaN	NaN	KEYRESP_LOGO
130.053	0	L130	1	2	STIM_LOGO
131.053	5	L130	1	2	RETENTION_LOGO
136.053	0	L130	NaN	NaN	VERBALRESP_LOGO
139.948	0	L130	NaN	NaN	KEYRESP_LOGO
143.053	0	L139	1	2	STIM_LOGO
144.053	5	L139	1	2	RETENTION_LOGO
149.053	0	L139	NaN	NaN	VERBALRESP_LOGO
152.693	0	L139	NaN	NaN	KEYRESP_LOGO
156.053	0	L53	1	2	STIM_LOGO
157.053	5	L53	1	2	RETENTION_LOGO
162.053	0	L53	NaN	NaN	VERBALRESP_LOGO
166.019	0	L53	NaN	NaN	KEYRESP_LOGO
174.053	0	L310	0	1	STIM_LOGO
175.053	5	L310	0	1	RETENTION_LOGO
180.053	0	L310	NaN	NaN	VERBALRESP_LOGO
183.913	0	L310	NaN	NaN	KEYRESP_LOGO
191.053	0	L119	0	1	STIM_LOGO
192.053	5	L119	0	1	RETENTION_LOGO
197.053	0	L119	NaN	NaN	VERBALRESP_LOGO
200.67	0	L119	NaN	NaN	KEYRESP_LOGO
205.053	0	L401	1	2	STIM_LOGO
206.053	5	L401	1	2	RETENTION_LOGO
211.053	0	L401	NaN	NaN	VERBALRESP_LOGO
215.045	0	L401	NaN	NaN	KEYRESP_LOGO
219.053	0	L8	1	2	STIM_LOGO
220.053	5	L8	1	2	RETENTION_LOGO
225.053	0	L8	NaN	NaN	VERBALRESP_LOGO
228.896	0	L8	NaN	NaN	KEYRESP_LOGO
232.054	0	L272	1	1	STIM_LOGO
233.054	5	L272	1	1	RETENTION_LOGO
238.054	0	L272	NaN	NaN	VERBALRESP_LOGO
241.85	0	L272	NaN	NaN	KEYRESP_LOGO
251.054	0	L321	1	2	STIM_LOGO
252.054	5	L321	1	2	RETENTION_LOGO
257.054	0	L321	NaN	NaN	VERBALRESP_LOGO
260.831	0	L321	NaN	NaN	KEYRESP_LOGO
265.07	0	L340	1	2	STIM_LOGO
266.07	5	L340	1	2	RETENTION_LOGO
271.07	0	L340	NaN	NaN	VERBALRESP_LOGO
274.939	0	L340	NaN	NaN	KEYRESP_LOGO
280.087	0	L318	1	2	STIM_LOGO
281.087	5	L318	1	2	RETENTION_LOGO
286.087	0	L318	NaN	NaN	VERBALRESP_LOGO
290.552	0	L318	NaN	NaN	KEYRESP_LOGO
296.087	0	L161	1	2	STIM_LOGO
297.087	5	L161	1	2	RETENTION_LOGO
302.087	0	L161	NaN	NaN	VERBALRESP_LOGO
305.948	0	L161	NaN	NaN	KEYRESP_LOGO
313.087	0	L420	1	2	STIM_LOGO
314.087	5	L420	1	2	RETENTION_LOGO
319.088	0	L420	NaN	NaN	VERBALRESP_LOGO
322.928	0	L420	NaN	NaN	KEYRESP_LOGO
329.088	0	L156	1	2	STIM_LOGO
330.088	5	L156	1	2	RETENTION_LOGO
335.088	0	L156	NaN	NaN	VERBALRESP_LOGO
339.06	0	L156	NaN	NaN	KEYRESP_LOGO
342.088	0	L151	1	2	STIM_LOGO
343.088	5	L151	1	2	RETENTION_LOGO
348.088	0	L151	NaN	NaN	VERBALRESP_LOGO
351.629	0	L151	NaN	NaN	KEYRESP_LOGO
360.088	0	L63	1	1	STIM_LOGO
361.088	5	L63	1	1	RETENTION_LOGO
366.088	0	L63	NaN	NaN	VERBALRESP_LOGO
369.8	0	L63	NaN	NaN	KEYRESP_LOGO
375.088	0	L208	1	2	STIM_LOGO
376.088	5	L208	1	2	RETENTION_LOGO
381.088	0	L208	NaN	NaN	VERBALRESP_LOGO
385.048	0	L208	NaN	NaN	KEYRESP_LOGO
392.088	0	L147	1	2	STIM_LOGO
393.088	5	L147	1	2	RETENTION_LOGO
398.088	0	L147	NaN	NaN	VERBALRESP_LOGO
402.153	0	L147	NaN	NaN	KEYRESP_LOGO
406.088	0	L358	1	1	STIM_LOGO
407.088	5	L358	1	1	RETENTION_LOGO
412.088	0	L358	NaN	NaN	VERBALRESP_LOGO
415.685	0	L358	NaN	NaN	KEYRESP_LOGO
418.088	0	L233	1	2	STIM_LOGO
419.088	5	L233	1	2	RETENTION_LOGO
424.088	0	L233	NaN	NaN	VERBALRESP_LOGO
428.055	0	L233	NaN	NaN	KEYRESP_LOGO
432.088	0	L250	1	2	STIM_LOGO
433.088	5	L250	1	2	RETENTION_LOGO
438.088	0	L250	NaN	NaN	VERBALRESP_LOGO
442.218	0	L250	NaN	NaN	KEYRESP_LOGO
447.089	0	L431	1	2	STIM_LOGO
448.089	5	L431	1	2	RETENTION_LOGO
453.088	0	L431	NaN	NaN	VERBALRESP_LOGO
457.242	0	L431	NaN	NaN	KEYRESP_LOGO
459.089	0	L402	1	2	STIM_LOGO
460.089	5	L402	1	2	RETENTION_LOGO
465.089	0	L402	NaN	NaN	VERBALRESP_LOGO
468.854	0	L402	NaN	NaN	KEYRESP_LOGO
471.089	0	L160	1	1	STIM_LOGO
472.089	5	L160	1	1	RETENTION_LOGO
477.089	0	L160	NaN	NaN	VERBALRESP_LOGO
480.724	0	L160	NaN	NaN	KEYRESP_LOGO
487.089	0	L400	0	1	STIM_LOGO
488.089	5	L400	0	1	RETENTION_LOGO
493.089	0	L400	NaN	NaN	VERBALRESP_LOGO
496.787	0	L400	NaN	NaN	KEYRESP_LOGO
504.089	0	L399	1	2	STIM_LOGO
