onset	duration	stim_filename	verbal_resp	event_type
2.067	0	S122n	2	STIM
8.067	0	S122n	NaN	VERBALRESP
12.351	0	S122n	NaN	KEYRESP
15.067	0	S123n	2	STIM
21.068	0	S123n	NaN	VERBALRESP
25.169	0	S123n	NaN	KEYRESP
30.067	0	S89n	2	STIM
36.068	0	S89n	NaN	VERBALRESP
40.156	0	S89n	NaN	KEYRESP
43.068	0	S65n	2	STIM
49.068	0	S65n	NaN	VERBALRESP
53.078	0	S65n	NaN	KEYRESP
57.068	0	S85n	0	STIM
63.068	0	S85n	NaN	VERBALRESP
66.991	0	S85n	NaN	KEYRESP
73.068	0	S7n	0	STIM
79.068	0	S7n	NaN	VERBALRESP
83.309	0	S7n	NaN	KEYRESP
86.068	0	S60n	1	STIM
92.068	0	S60n	NaN	VERBALRESP
96.173	0	S60n	NaN	KEYRESP
100.068	0	S76n	1	STIM
106.068	0	S76n	NaN	VERBALRESP
110.253	0	S76n	NaN	KEYRESP
116.068	0	S86n	0	STIM
122.068	0	S86n	NaN	VERBALRESP
125.732	0	S86n	NaN	KEYRESP
129.068	0	S8n	0	STIM
135.068	0	S8n	NaN	VERBALRESP
139.257	0	S8n	NaN	KEYRESP
141.068	0	S67n	1	STIM
147.068	0	S67n	NaN	VERBALRESP
150.975	0	S67n	NaN	KEYRESP
156.085	0	S90n	0	STIM
162.085	0	S90n	NaN	VERBALRESP
166.047	0	S90n	NaN	KEYRESP
172.101	0	S52n	0	STIM
178.101	0	S52n	NaN	VERBALRESP
181.966	0	S52n	NaN	KEYRESP
186.101	0	S71n	1	STIM
192.101	0	S71n	NaN	VERBALRESP
196.479	0	S71n	NaN	KEYRESP
201.101	0	S72n	1	STIM
207.101	0	S72n	NaN	VERBALRESP
211.188	0	S72n	NaN	KEYRESP
214.101	0	S15n	1	STIM
220.102	0	S15n	NaN	VERBALRESP
223.975	0	S15n	NaN	KEYRESP
228.102	0	S41n	0	STIM
234.102	0	S41n	NaN	VERBALRESP
238.351	0	S41n	NaN	KEYRESP
240.102	0	S73n	0	STIM
246.102	0	S73n	NaN	VERBALRESP
250.042	0	S73n	NaN	KEYRESP
256.102	0	S74n	2	STIM
262.102	0	S74n	NaN	VERBALRESP
265.975	0	S74n	NaN	KEYRESP
269.102	0	S75n	2	STIM
275.102	0	S75n	NaN	VERBALRESP
279.573	0	S75n	NaN	KEYRESP
281.102	0	S40n	0	STIM
287.102	0	S40n	NaN	VERBALRESP
291.027	0	S40n	NaN	KEYRESP
299.102	0	S11n	0	STIM
305.102	0	S11n	NaN	VERBALRESP
308.899	0	S11n	NaN	KEYRESP
317.102	0	S56n	0	STIM
323.102	0	S56n	NaN	VERBALRESP
326.991	0	S56n	NaN	KEYRESP
333.102	0	S16n	2	STIM
339.102	0	S16n	NaN	VERBALRESP
343.911	0	S16n	NaN	KEYRESP
350.102	0	S23n	2	STIM
356.102	0	S23n	NaN	VERBALRESP
360.218	0	S23n	NaN	KEYRESP
367.102	0	S79n	1	STIM
373.102	0	S79n	NaN	VERBALRESP
376.889	0	S79n	NaN	KEYRESP
386.102	0	S20n	1	STIM
392.102	0	S20n	NaN	VERBALRESP
396.171	0	S20n	NaN	KEYRESP
399.102	0	S50n	1	STIM
405.102	0	S50n	NaN	VERBALRESP
409.203	0	S50n	NaN	KEYRESP
418.102	0	S2n	1	STIM
424.102	0	S2n	NaN	VERBALRESP
427.872	0	S2n	NaN	KEYRESP
433.102	0	S78n	1	STIM
439.102	0	S78n	NaN	VERBALRESP
443.011	0	S78n	NaN	KEYRESP
445.102	0	S96n	1	STIM
451.102	0	S96n	NaN	VERBALRESP
455.46	0	S96n	NaN	KEYRESP
459.102	0	S29n	1	STIM
465.102	0	S29n	NaN	VERBALRESP
468.932	0	S29n	NaN	KEYRESP
477.102	0	S70n	0	STIM
483.102	0	S70n	NaN	VERBALRESP
487.103	0	S70n	NaN	KEYRESP
489.102	0	S36n	1	STIM
495.102	0	S36n	NaN	VERBALRESP
499.859	0	S36n	NaN	KEYRESP
502.119	0	S57n	0	STIM
508.119	0	S57n	NaN	VERBALRESP
512.146	0	S57n	NaN	KEYRESP
519.136	0	S95n	3	STIM
525.136	0	S95n	NaN	VERBALRESP
530.025	0	S95n	NaN	KEYRESP
536.136	0	S38n	0	STIM
542.136	0	S38n	NaN	VERBALRESP
545.99	0	S38n	NaN	KEYRESP
553.136	0	S30n	0	STIM
559.136	0	S30n	NaN	VERBALRESP
563.242	0	S30n	NaN	KEYRESP
572.136	0	S81n	0	STIM
578.136	0	S81n	NaN	VERBALRESP
581.982	0	S81n	NaN	KEYRESP
584.136	0	S84n	0	STIM
590.136	0	S84n	NaN	VERBALRESP
594.146	0	S84n	NaN	KEYRESP
603.136	0	S49n	1	STIM
609.136	0	S49n	NaN	VERBALRESP
613.142	0	S49n	NaN	KEYRESP
615.136	0	S47n	1	STIM
621.136	0	S47n	NaN	VERBALRESP
625.014	0	S47n	NaN	KEYRESP
