onset	duration	stim_filename	verbal_resp	event_type
2.074	0	S122n	2	STIM
8.074	0	S122n	NaN	VERBALRESP
15.124	0	S123n	2	STIM
21.124	0	S123n	NaN	VERBALRESP
25.737	0	S123n	NaN	KEYRESP
28.141	0	S47n	1	STIM
34.141	0	S47n	NaN	VERBALRESP
38.486	0	S47n	NaN	KEYRESP
45.141	0	S27n	0	STIM
51.141	0	S27n	NaN	VERBALRESP
55.71	0	S27n	NaN	KEYRESP
63.141	0	S90n	0	STIM
69.141	0	S90n	NaN	VERBALRESP
73.873	0	S90n	NaN	KEYRESP
78.141	0	S71n	1	STIM
84.141	0	S71n	NaN	VERBALRESP
88.545	0	S71n	NaN	KEYRESP
97.141	0	S59n	0	STIM
103.141	0	S59n	NaN	VERBALRESP
107.505	0	S59n	NaN	KEYRESP
113.141	0	S83n	1	STIM
119.141	0	S83n	NaN	VERBALRESP
123.616	0	S83n	NaN	KEYRESP
126.141	0	S50n	1	STIM
132.141	0	S50n	NaN	VERBALRESP
136.488	0	S50n	NaN	KEYRESP
143.141	0	S58n	0	STIM
149.141	0	S58n	NaN	VERBALRESP
153.528	0	S58n	NaN	KEYRESP
158.141	0	S73n	0	STIM
164.141	0	S73n	NaN	VERBALRESP
168.713	0	S73n	NaN	KEYRESP
170.141	0	S95n	0	STIM
176.141	0	S95n	NaN	VERBALRESP
180.368	0	S95n	NaN	KEYRESP
185.141	0	S20n	1	STIM
191.141	0	S20n	NaN	VERBALRESP
195.277	0	S20n	NaN	KEYRESP
198.141	0	S51n	0	STIM
204.141	0	S51n	NaN	VERBALRESP
208.439	0	S51n	NaN	KEYRESP
210.141	0	S45n	0	STIM
216.141	0	S45n	NaN	VERBALRESP
220.495	0	S45n	NaN	KEYRESP
224.141	0	S14n	0	STIM
230.141	0	S14n	NaN	VERBALRESP
234.555	0	S14n	NaN	KEYRESP
237.14	0	S42n	1	STIM
243.141	0	S42n	NaN	VERBALRESP
247.5	0	S42n	NaN	KEYRESP
254.141	0	S15n	2	STIM
260.14	0	S15n	NaN	VERBALRESP
264.153	0	S15n	NaN	KEYRESP
267.14	0	S64n	1	STIM
273.14	0	S64n	NaN	VERBALRESP
277.052	0	S64n	NaN	KEYRESP
282.14	0	S53n	0	STIM
288.14	0	S53n	NaN	VERBALRESP
292.634	0	S53n	NaN	KEYRESP
294.14	0	S75n	1	STIM
300.14	0	S75n	NaN	VERBALRESP
304.081	0	S75n	NaN	KEYRESP
306.14	0	S48n	2	STIM
312.14	0	S48n	NaN	VERBALRESP
316.485	0	S48n	NaN	KEYRESP
323.14	0	S55n	2	STIM
329.14	0	S55n	NaN	VERBALRESP
333.815	0	S55n	NaN	KEYRESP
337.14	0	S96n	1	STIM
343.14	0	S96n	NaN	VERBALRESP
347.142	0	S96n	NaN	KEYRESP
353.14	0	S92n	1	STIM
359.14	0	S92n	NaN	VERBALRESP
363.134	0	S92n	NaN	KEYRESP
367.14	0	S30n	0	STIM
373.14	0	S30n	NaN	VERBALRESP
377.333	0	S30n	NaN	KEYRESP
381.14	0	S76n	2	STIM
387.14	0	S76n	NaN	VERBALRESP
391.508	0	S76n	NaN	KEYRESP
397.14	0	S21n	0	STIM
403.14	0	S21n	NaN	VERBALRESP
407.149	0	S21n	NaN	KEYRESP
409.14	0	S10n	0	STIM
415.14	0	S10n	NaN	VERBALRESP
419.209	0	S10n	NaN	KEYRESP
428.14	0	S34n	1	STIM
434.14	0	S34n	NaN	VERBALRESP
438.368	0	S34n	NaN	KEYRESP
440.14	0	S72n	1	STIM
446.14	0	S72n	NaN	VERBALRESP
449.975	0	S72n	NaN	KEYRESP
458.14	0	S2n	1	STIM
464.14	0	S2n	NaN	VERBALRESP
468.747	0	S2n	NaN	KEYRESP
470.14	0	S52n	0	STIM
476.14	0	S52n	NaN	VERBALRESP
480.229	0	S52n	NaN	KEYRESP
486.14	0	S31n	1	STIM
492.14	0	S31n	NaN	VERBALRESP
496.881	0	S31n	NaN	KEYRESP
503.14	0	S36n	1	STIM
509.14	0	S36n	NaN	VERBALRESP
513.277	0	S36n	NaN	KEYRESP
516.157	0	S46n	1	STIM
522.157	0	S46n	NaN	VERBALRESP
526.187	0	S46n	NaN	KEYRESP
532.173	0	S7n	0	STIM
538.173	0	S7n	NaN	VERBALRESP
542.446	0	S7n	NaN	KEYRESP
551.173	0	S44n	2	STIM
557.173	0	S44n	NaN	VERBALRESP
561.643	0	S44n	NaN	KEYRESP
565.173	0	S35n	1	STIM
571.173	0	S35n	NaN	VERBALRESP
575.104	0	S35n	NaN	KEYRESP
584.173	0	S74n	0	STIM
590.173	0	S74n	NaN	VERBALRESP
594.514	0	S74n	NaN	KEYRESP
602.173	0	S80n	1	STIM
608.173	0	S80n	NaN	VERBALRESP
612.355	0	S80n	NaN	KEYRESP
615.173	0	S60n	1	STIM
621.173	0	S60n	NaN	VERBALRESP
625.149	0	S60n	NaN	KEYRESP
