onset	duration	stim_filename	verbal_resp	event_type
2.387	0	S122n	2	STIM
8.387	0	S122n	NaN	VERBALRESP
12.04	0	S122n	NaN	KEYRESP
15.387	0	S123n	2	STIM
21.387	0	S123n	NaN	VERBALRESP
25.134	0	S123n	NaN	KEYRESP
29.387	0	S81n	0	STIM
35.387	0	S81n	NaN	VERBALRESP
38.824	0	S81n	NaN	KEYRESP
48.387	0	S70n	0	STIM
54.387	0	S70n	NaN	VERBALRESP
58.217	0	S70n	NaN	KEYRESP
60.387	0	S29n	2	STIM
66.387	0	S29n	NaN	VERBALRESP
71.128	0	S29n	NaN	KEYRESP
75.387	0	S55n	0	STIM
81.387	0	S55n	NaN	VERBALRESP
85.168	0	S55n	NaN	KEYRESP
87.387	0	S59n	0	STIM
93.387	0	S59n	NaN	VERBALRESP
96.845	0	S59n	NaN	KEYRESP
99.387	0	S68n	0	STIM
105.387	0	S68n	NaN	VERBALRESP
109.04	0	S68n	NaN	KEYRESP
115.387	0	S69n	0	STIM
121.387	0	S69n	NaN	VERBALRESP
124.849	0	S69n	NaN	KEYRESP
134.388	0	S62n	1	STIM
140.387	0	S62n	NaN	VERBALRESP
144.631	0	S62n	NaN	KEYRESP
147.388	0	S85n	1	STIM
153.388	0	S85n	NaN	VERBALRESP
156.898	0	S85n	NaN	KEYRESP
166.388	0	S82n	0	STIM
172.388	0	S82n	NaN	VERBALRESP
176.022	0	S82n	NaN	KEYRESP
183.404	0	S23n	0	STIM
189.404	0	S23n	NaN	VERBALRESP
193.082	0	S23n	NaN	KEYRESP
199.421	0	S49n	1	STIM
205.421	0	S49n	NaN	VERBALRESP
209.059	0	S49n	NaN	KEYRESP
211.421	0	S76n	2	STIM
217.421	0	S76n	NaN	VERBALRESP
220.944	0	S76n	NaN	KEYRESP
225.421	0	S93n	2	STIM
231.421	0	S93n	NaN	VERBALRESP
235.217	0	S93n	NaN	KEYRESP
241.421	0	S40n	0	STIM
247.421	0	S40n	NaN	VERBALRESP
250.975	0	S40n	NaN	KEYRESP
258.421	0	S56n	0	STIM
264.421	0	S56n	NaN	VERBALRESP
267.858	0	S56n	NaN	KEYRESP
271.421	0	S41n	2	STIM
277.421	0	S41n	NaN	VERBALRESP
280.92	0	S41n	NaN	KEYRESP
289.421	0	S25n	0	STIM
295.421	0	S25n	NaN	VERBALRESP
299.385	0	S25n	NaN	KEYRESP
303.421	0	S74n	0	STIM
309.421	0	S74n	NaN	VERBALRESP
312.857	0	S74n	NaN	KEYRESP
316.422	0	S2n	1	STIM
322.422	0	S2n	NaN	VERBALRESP
326.006	0	S2n	NaN	KEYRESP
334.422	0	S24n	0	STIM
340.422	0	S24n	NaN	VERBALRESP
343.91	0	S24n	NaN	KEYRESP
347.422	0	S52n	0	STIM
353.422	0	S52n	NaN	VERBALRESP
356.869	0	S52n	NaN	KEYRESP
359.422	0	S47n	1	STIM
365.422	0	S47n	NaN	VERBALRESP
369.148	0	S47n	NaN	KEYRESP
373.422	0	S5n	1	STIM
379.422	0	S5n	NaN	VERBALRESP
382.999	0	S5n	NaN	KEYRESP
388.422	0	S45n	0	STIM
394.422	0	S45n	NaN	VERBALRESP
397.986	0	S45n	NaN	KEYRESP
403.422	0	S43n	0	STIM
409.422	0	S43n	NaN	VERBALRESP
412.958	0	S43n	NaN	KEYRESP
422.422	0	S60n	1	STIM
428.422	0	S60n	NaN	VERBALRESP
432.745	0	S60n	NaN	KEYRESP
435.422	0	S73n	0	STIM
441.422	0	S73n	NaN	VERBALRESP
444.887	0	S73n	NaN	KEYRESP
447.422	0	S67n	1	STIM
453.422	0	S67n	NaN	VERBALRESP
457.058	0	S67n	NaN	KEYRESP
463.422	0	S39n	0	STIM
469.422	0	S39n	NaN	VERBALRESP
472.988	0	S39n	NaN	KEYRESP
478.422	0	S15n	2	STIM
484.422	0	S15n	NaN	VERBALRESP
488.28	0	S15n	NaN	KEYRESP
491.422	0	S79n	1	STIM
497.422	0	S79n	NaN	VERBALRESP
501.571	0	S79n	NaN	KEYRESP
508.422	0	S80n	1	STIM
514.422	0	S80n	NaN	VERBALRESP
517.999	0	S80n	NaN	KEYRESP
524.422	0	S95n	0	STIM
530.422	0	S95n	NaN	VERBALRESP
533.988	0	S95n	NaN	KEYRESP
541.422	0	S3n	1	STIM
547.422	0	S3n	NaN	VERBALRESP
551.424	0	S3n	NaN	KEYRESP
553.439	0	S27n	0	STIM
559.439	0	S27n	NaN	VERBALRESP
562.957	0	S27n	NaN	KEYRESP
566.456	0	S28n	0	STIM
572.456	0	S28n	NaN	VERBALRESP
575.972	0	S28n	NaN	KEYRESP
580.456	0	S35n	1	STIM
586.456	0	S35n	NaN	VERBALRESP
590.626	0	S35n	NaN	KEYRESP
598.456	0	S20n	1	STIM
604.456	0	S20n	NaN	VERBALRESP
607.979	0	S20n	NaN	KEYRESP
615.456	0	S78n	1	STIM
621.456	0	S78n	NaN	VERBALRESP
624.978	0	S78n	NaN	KEYRESP
