onset	duration	stim_filename	verbal_resp	event_type
2.414	0	S122n	2	STIM
8.414	0	S122n	NaN	VERBALRESP
12.746	0	S122n	NaN	KEYRESP
15.414	0	S123n	2	STIM
21.414	0	S123n	NaN	VERBALRESP
25.408	0	S123n	NaN	KEYRESP
34.414	0	S50n	1	STIM
40.414	0	S50n	NaN	VERBALRESP
44.261	0	S50n	NaN	KEYRESP
51.414	0	S86n	0	STIM
57.414	0	S86n	NaN	VERBALRESP
62.042	0	S86n	NaN	KEYRESP
66.414	0	S83n	1	STIM
72.414	0	S83n	NaN	VERBALRESP
76.961	0	S83n	NaN	KEYRESP
85.414	0	S79n	1	STIM
91.414	0	S79n	NaN	VERBALRESP
95.26	0	S79n	NaN	KEYRESP
101.414	0	S31n	1	STIM
107.414	0	S31n	NaN	VERBALRESP
111.201	0	S31n	NaN	KEYRESP
113.414	0	S43n	0	STIM
119.414	0	S43n	NaN	VERBALRESP
124.388	0	S43n	NaN	KEYRESP
128.564	0	S57n	2	STIM
134.564	0	S57n	NaN	VERBALRESP
138.712	0	S57n	NaN	KEYRESP
145.565	0	S55n	2	STIM
151.565	0	S55n	NaN	VERBALRESP
155.787	0	S55n	NaN	KEYRESP
158.565	0	S56n	0	STIM
164.565	0	S56n	NaN	VERBALRESP
168.268	0	S56n	NaN	KEYRESP
177.565	0	S34n	1	STIM
183.565	0	S34n	NaN	VERBALRESP
187.582	0	S34n	NaN	KEYRESP
194.565	0	S37n	2	STIM
200.565	0	S37n	NaN	VERBALRESP
204.716	0	S37n	NaN	KEYRESP
212.565	0	S47n	1	STIM
218.565	0	S47n	NaN	VERBALRESP
223.347	0	S47n	NaN	KEYRESP
225.581	0	S95n	2	STIM
231.582	0	S95n	NaN	VERBALRESP
236.342	0	S95n	NaN	KEYRESP
239.598	0	S82n	2	STIM
245.598	0	S82n	NaN	VERBALRESP
250.384	0	S82n	NaN	KEYRESP
257.598	0	S92n	1	STIM
263.598	0	S92n	NaN	VERBALRESP
268.044	0	S92n	NaN	KEYRESP
271.598	0	S21n	2	STIM
277.598	0	S21n	NaN	VERBALRESP
281.257	0	S21n	NaN	KEYRESP
287.598	0	S14n	0	STIM
293.598	0	S14n	NaN	VERBALRESP
297.577	0	S14n	NaN	KEYRESP
300.598	0	S75n	2	STIM
306.598	0	S75n	NaN	VERBALRESP
312.732	0	S74n	0	STIM
318.732	0	S74n	NaN	VERBALRESP
328.865	0	S59n	2	STIM
334.865	0	S59n	NaN	VERBALRESP
339.041	0	S59n	NaN	KEYRESP
342.882	0	S45n	0	STIM
348.882	0	S45n	NaN	VERBALRESP
353.087	0	S45n	NaN	KEYRESP
359.899	0	S53n	0	STIM
365.899	0	S53n	NaN	VERBALRESP
373.049	0	S40n	2	STIM
379.049	0	S40n	NaN	VERBALRESP
383.083	0	S40n	NaN	KEYRESP
387.049	0	S23n	2	STIM
393.049	0	S23n	NaN	VERBALRESP
396.899	0	S23n	NaN	KEYRESP
402.049	0	S16n	2	STIM
408.049	0	S16n	NaN	VERBALRESP
411.87	0	S16n	NaN	KEYRESP
415.049	0	S35n	1	STIM
421.049	0	S35n	NaN	VERBALRESP
424.933	0	S35n	NaN	KEYRESP
427.049	0	S51n	2	STIM
433.049	0	S51n	NaN	VERBALRESP
437.013	0	S51n	NaN	KEYRESP
443.049	0	S15n	1	STIM
449.049	0	S15n	NaN	VERBALRESP
452.742	0	S15n	NaN	KEYRESP
455.049	0	S27n	2	STIM
461.049	0	S27n	NaN	VERBALRESP
464.826	0	S27n	NaN	KEYRESP
468.049	0	S67n	1	STIM
474.049	0	S67n	NaN	VERBALRESP
480.349	0	S25n	0	STIM
486.349	0	S25n	NaN	VERBALRESP
490.548	0	S25n	NaN	KEYRESP
499.349	0	S60n	1	STIM
505.349	0	S60n	NaN	VERBALRESP
509.68	0	S60n	NaN	KEYRESP
517.349	0	S22n	0	STIM
523.349	0	S22n	NaN	VERBALRESP
527.88	0	S22n	NaN	KEYRESP
530.349	0	S49n	1	STIM
536.349	0	S49n	NaN	VERBALRESP
540.685	0	S49n	NaN	KEYRESP
542.349	0	S30n	0	STIM
548.349	0	S30n	NaN	VERBALRESP
552.405	0	S30n	NaN	KEYRESP
559.349	0	S76n	1	STIM
565.349	0	S76n	NaN	VERBALRESP
573.516	0	S32n	2	STIM
579.516	0	S32n	NaN	VERBALRESP
584.433	0	S32n	NaN	KEYRESP
585.599	0	S10n	0	STIM
591.599	0	S10n	NaN	VERBALRESP
595.734	0	S10n	NaN	KEYRESP
601.599	0	S69n	0	STIM
607.599	0	S69n	NaN	VERBALRESP
611.935	0	S69n	NaN	KEYRESP
616.616	0	S72n	2	STIM
622.616	0	S72n	NaN	VERBALRESP
