onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.04	0	L108	2	1	STIM_LOGO
3.04	5	L108	2	1	RETENTION_LOGO
8.04	0	L108	NaN	NaN	VERBALRESP_LOGO
11.513	0	L108	NaN	NaN	KEYRESP_LOGO
15.057	0	L246	2	2	STIM_LOGO
16.057	5	L246	2	2	RETENTION_LOGO
21.057	0	L246	NaN	NaN	VERBALRESP_LOGO
24.638	0	L246	NaN	NaN	KEYRESP_LOGO
28.057	0	L170	1	2	STIM_LOGO
29.057	5	L170	1	2	RETENTION_LOGO
34.057	0	L170	NaN	NaN	VERBALRESP_LOGO
37.818	0	L170	NaN	NaN	KEYRESP_LOGO
44.057	0	L294	1	2	STIM_LOGO
45.057	5	L294	1	2	RETENTION_LOGO
50.057	0	L294	NaN	NaN	VERBALRESP_LOGO
53.58	0	L294	NaN	NaN	KEYRESP_LOGO
56.057	0	L358	1	2	STIM_LOGO
57.057	5	L358	1	2	RETENTION_LOGO
62.057	0	L358	NaN	NaN	VERBALRESP_LOGO
65.632	0	L358	NaN	NaN	KEYRESP_LOGO
73.057	0	L433	0	1	STIM_LOGO
74.057	5	L433	0	1	RETENTION_LOGO
79.057	0	L433	NaN	NaN	VERBALRESP_LOGO
83.042	0	L433	NaN	NaN	KEYRESP_LOGO
90.058	0	L323	0	1	STIM_LOGO
91.058	5	L323	0	1	RETENTION_LOGO
96.058	0	L323	NaN	NaN	VERBALRESP_LOGO
100.103	0	L323	NaN	NaN	KEYRESP_LOGO
103.058	0	L301	0	1	STIM_LOGO
104.058	5	L301	0	1	RETENTION_LOGO
109.058	0	L301	NaN	NaN	VERBALRESP_LOGO
112.695	0	L301	NaN	NaN	KEYRESP_LOGO
116.058	0	L429	1	2	STIM_LOGO
117.058	5	L429	1	2	RETENTION_LOGO
122.058	0	L429	NaN	NaN	VERBALRESP_LOGO
125.504	0	L429	NaN	NaN	KEYRESP_LOGO
128.058	0	L64	0	1	STIM_LOGO
129.058	5	L64	0	1	RETENTION_LOGO
134.058	0	L64	NaN	NaN	VERBALRESP_LOGO
137.867	0	L64	NaN	NaN	KEYRESP_LOGO
143.058	0	L284	1	2	STIM_LOGO
144.058	5	L284	1	2	RETENTION_LOGO
149.059	0	L284	NaN	NaN	VERBALRESP_LOGO
152.802	0	L284	NaN	NaN	KEYRESP_LOGO
157.059	0	L122	1	2	STIM_LOGO
158.059	5	L122	1	2	RETENTION_LOGO
163.059	0	L122	NaN	NaN	VERBALRESP_LOGO
166.8	0	L122	NaN	NaN	KEYRESP_LOGO
173.059	0	L9	1	1	STIM_LOGO
174.059	5	L9	1	1	RETENTION_LOGO
179.059	0	L9	NaN	NaN	VERBALRESP_LOGO
182.668	0	L9	NaN	NaN	KEYRESP_LOGO
190.059	0	L26	0	1	STIM_LOGO
191.059	5	L26	0	1	RETENTION_LOGO
196.059	0	L26	NaN	NaN	VERBALRESP_LOGO
