onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.337	0	L220	2	2	STIM_LOGO
3.337	5	L220	2	2	RETENTION_LOGO
8.337	0	L220	NaN	NaN	VERBALRESP_LOGO
12.056	0	L220	NaN	NaN	KEYRESP_LOGO
15.337	0	L365	2	1	STIM_LOGO
16.337	5	L365	2	1	RETENTION_LOGO
21.337	0	L365	NaN	NaN	VERBALRESP_LOGO
24.965	0	L365	NaN	NaN	KEYRESP_LOGO
30.338	0	L234	0	1	STIM_LOGO
31.338	5	L234	0	1	RETENTION_LOGO
36.338	0	L234	NaN	NaN	VERBALRESP_LOGO
39.903	0	L234	NaN	NaN	KEYRESP_LOGO
44.338	0	L151	0	1	STIM_LOGO
45.338	5	L151	0	1	RETENTION_LOGO
50.338	0	L151	NaN	NaN	VERBALRESP_LOGO
53.843	0	L151	NaN	NaN	KEYRESP_LOGO
61.338	0	L237	1	2	STIM_LOGO
62.338	5	L237	1	2	RETENTION_LOGO
67.338	0	L237	NaN	NaN	VERBALRESP_LOGO
70.831	0	L237	NaN	NaN	KEYRESP_LOGO
74.338	0	L75	0	1	STIM_LOGO
75.338	5	L75	0	1	RETENTION_LOGO
80.338	0	L75	NaN	NaN	VERBALRESP_LOGO
83.987	0	L75	NaN	NaN	KEYRESP_LOGO
92.355	0	L264	0	1	STIM_LOGO
93.355	5	L264	0	1	RETENTION_LOGO
98.355	0	L264	NaN	NaN	VERBALRESP_LOGO
102.068	0	L264	NaN	NaN	KEYRESP_LOGO
106.372	0	L22	0	1	STIM_LOGO
107.372	5	L22	0	1	RETENTION_LOGO
112.372	0	L22	NaN	NaN	VERBALRESP_LOGO
116.076	0	L22	NaN	NaN	KEYRESP_LOGO
122.372	0	L276	1	2	STIM_LOGO
123.372	5	L276	1	2	RETENTION_LOGO
128.372	0	L276	NaN	NaN	VERBALRESP_LOGO
131.852	0	L276	NaN	NaN	KEYRESP_LOGO
139.372	0	L380	1	2	STIM_LOGO
140.372	5	L380	1	2	RETENTION_LOGO
145.373	0	L380	NaN	NaN	VERBALRESP_LOGO
148.984	0	L380	NaN	NaN	KEYRESP_LOGO
155.373	0	L407	0	1	STIM_LOGO
156.373	5	L407	0	1	RETENTION_LOGO
161.373	0	L407	NaN	NaN	VERBALRESP_LOGO
165.193	0	L407	NaN	NaN	KEYRESP_LOGO
172.373	0	L261	1	2	STIM_LOGO
173.373	5	L261	1	2	RETENTION_LOGO
178.373	0	L261	NaN	NaN	VERBALRESP_LOGO
181.87	0	L261	NaN	NaN	KEYRESP_LOGO
189.373	0	L421	1	2	STIM_LOGO
190.373	5	L421	1	2	RETENTION_LOGO
195.373	0	L421	NaN	NaN	VERBALRESP_LOGO
199.291	0	L421	NaN	NaN	KEYRESP_LOGO
202.373	0	L33	0	1	STIM_LOGO
203.373	5	L33	0	1	RETENTION_LOGO
208.373	0	L33	NaN	NaN	VERBALRESP_LOGO
212.209	0	L33	NaN	NaN	KEYRESP_LOGO
215.373	0	L16	1	2	STIM_LOGO
216.373	5	L16	1	2	RETENTION_LOGO
221.374	0	L16	NaN	NaN	VERBALRESP_LOGO
225.192	0	L16	NaN	NaN	KEYRESP_LOGO
228.374	0	L306	0	1	STIM_LOGO
229.374	5	L306	0	1	RETENTION_LOGO
234.374	0	L306	NaN	NaN	VERBALRESP_LOGO
238.04	0	L306	NaN	NaN	KEYRESP_LOGO
247.374	0	L347	1	2	STIM_LOGO
248.374	5	L347	1	2	RETENTION_LOGO
253.374	0	L347	NaN	NaN	VERBALRESP_LOGO
256.897	0	L347	NaN	NaN	KEYRESP_LOGO
264.374	0	L203	1	2	STIM_LOGO
265.374	5	L203	1	2	RETENTION_LOGO
270.374	0	L203	NaN	NaN	VERBALRESP_LOGO
274.275	0	L203	NaN	NaN	KEYRESP_LOGO
279.374	0	L233	1	2	STIM_LOGO
280.374	5	L233	1	2	RETENTION_LOGO
285.374	0	L233	NaN	NaN	VERBALRESP_LOGO
289.116	0	L233	NaN	NaN	KEYRESP_LOGO
292.374	0	L221	1	2	STIM_LOGO
293.374	5	L221	1	2	RETENTION_LOGO
298.375	0	L221	NaN	NaN	VERBALRESP_LOGO
302.085	0	L221	NaN	NaN	KEYRESP_LOGO
311.375	0	L218	0	1	STIM_LOGO
312.375	5	L218	0	1	RETENTION_LOGO
317.375	0	L218	NaN	NaN	VERBALRESP_LOGO
321.086	0	L218	NaN	NaN	KEYRESP_LOGO
323.375	0	L103	1	1	STIM_LOGO
324.375	5	L103	1	1	RETENTION_LOGO
329.375	0	L103	NaN	NaN	VERBALRESP_LOGO
332.935	0	L103	NaN	NaN	KEYRESP_LOGO
335.375	0	L181	0	1	STIM_LOGO
336.375	5	L181	0	1	RETENTION_LOGO
341.375	0	L181	NaN	NaN	VERBALRESP_LOGO
345.209	0	L181	NaN	NaN	KEYRESP_LOGO
353.375	0	L24	1	1	STIM_LOGO
354.375	5	L24	1	1	RETENTION_LOGO
359.375	0	L24	NaN	NaN	VERBALRESP_LOGO
362.894	0	L24	NaN	NaN	KEYRESP_LOGO
367.375	0	L424	0	1	STIM_LOGO
368.376	5	L424	0	1	RETENTION_LOGO
373.375	0	L424	NaN	NaN	VERBALRESP_LOGO
376.864	0	L424	NaN	NaN	KEYRESP_LOGO
379.376	0	L356	0	1	STIM_LOGO
380.376	5	L356	0	1	RETENTION_LOGO
385.376	0	L356	NaN	NaN	VERBALRESP_LOGO
389.221	0	L356	NaN	NaN	KEYRESP_LOGO
391.376	0	L5	1	1	STIM_LOGO
392.376	5	L5	1	1	RETENTION_LOGO
397.376	0	L5	NaN	NaN	VERBALRESP_LOGO
401.015	0	L5	NaN	NaN	KEYRESP_LOGO
410.376	0	L319	0	1	STIM_LOGO
411.376	5	L319	0	1	RETENTION_LOGO
416.376	0	L319	NaN	NaN	VERBALRESP_LOGO
419.963	0	L319	NaN	NaN	KEYRESP_LOGO
425.376	0	L119	0	1	STIM_LOGO
426.376	5	L119	0	1	RETENTION_LOGO
431.376	0	L119	NaN	NaN	VERBALRESP_LOGO
435.154	0	L119	NaN	NaN	KEYRESP_LOGO
443.376	0	L162	0	1	STIM_LOGO
444.376	5	L162	0	1	RETENTION_LOGO
449.377	0	L162	NaN	NaN	VERBALRESP_LOGO
453.141	0	L162	NaN	NaN	KEYRESP_LOGO
459.377	0	L39	2	1	STIM_LOGO
460.377	5	L39	2	1	RETENTION_LOGO
465.377	0	L39	NaN	NaN	VERBALRESP_LOGO
468.846	0	L39	NaN	NaN	KEYRESP_LOGO
475.377	0	L312	1	2	STIM_LOGO
476.377	5	L312	1	2	RETENTION_LOGO
481.377	0	L312	NaN	NaN	VERBALRESP_LOGO
484.873	0	L312	NaN	NaN	KEYRESP_LOGO
