onset	duration	stim_filename	verbal_resp	event_type
2.405	0	S122n	2	STIM
8.405	0	S122n	NaN	VERBALRESP
12.991	0	S122n	NaN	KEYRESP
15.588	0	S123n	2	STIM
21.588	0	S123n	NaN	VERBALRESP
25.469	0	S123n	NaN	KEYRESP
31.588	0	S48n	2	STIM
37.588	0	S48n	NaN	VERBALRESP
41.791	0	S48n	NaN	KEYRESP
43.588	0	S45n	0	STIM
49.588	0	S45n	NaN	VERBALRESP
53.254	0	S45n	NaN	KEYRESP
62.589	0	S30n	0	STIM
68.589	0	S30n	NaN	VERBALRESP
75.805	0	S92n	1	STIM
81.806	0	S92n	NaN	VERBALRESP
85.503	0	S92n	NaN	KEYRESP
89.822	0	S21n	0	STIM
95.822	0	S21n	NaN	VERBALRESP
99.728	0	S21n	NaN	KEYRESP
103.839	0	S28n	0	STIM
109.839	0	S28n	NaN	VERBALRESP
114.238	0	S28n	NaN	KEYRESP
115.839	0	S5n	1	STIM
121.839	0	S5n	NaN	VERBALRESP
125.944	0	S5n	NaN	KEYRESP
131.839	0	S59n	0	STIM
137.84	0	S59n	NaN	VERBALRESP
141.803	0	S59n	NaN	KEYRESP
144.84	0	S44n	0	STIM
150.84	0	S44n	NaN	VERBALRESP
154.584	0	S44n	NaN	KEYRESP
159.84	0	S15n	1	STIM
165.84	0	S15n	NaN	VERBALRESP
169.541	0	S15n	NaN	KEYRESP
172.84	0	S49n	1	STIM
178.84	0	S49n	NaN	VERBALRESP
182.762	0	S49n	NaN	KEYRESP
189.84	0	S62n	1	STIM
195.84	0	S62n	NaN	VERBALRESP
199.996	0	S62n	NaN	KEYRESP
202.84	0	S52n	0	STIM
208.84	0	S52n	NaN	VERBALRESP
213.014	0	S52n	NaN	KEYRESP
215.841	0	S69n	0	STIM
221.841	0	S69n	NaN	VERBALRESP
225.522	0	S69n	NaN	KEYRESP
232.841	0	S36n	1	STIM
238.841	0	S36n	NaN	VERBALRESP
242.735	0	S36n	NaN	KEYRESP
251.841	0	S79n	1	STIM
257.841	0	S79n	NaN	VERBALRESP
261.888	0	S79n	NaN	KEYRESP
266.841	0	S8n	0	STIM
272.841	0	S8n	NaN	VERBALRESP
276.564	0	S8n	NaN	KEYRESP
284.841	0	S65n	0	STIM
290.842	0	S65n	NaN	VERBALRESP
294.671	0	S65n	NaN	KEYRESP
298.842	0	S20n	2	STIM
304.842	0	S20n	NaN	VERBALRESP
308.842	0	S20n	NaN	KEYRESP
313.842	0	S78n	1	STIM
319.842	0	S78n	NaN	VERBALRESP
323.921	0	S78n	NaN	KEYRESP
325.842	0	S23n	0	STIM
331.842	0	S23n	NaN	VERBALRESP
336.043	0	S23n	NaN	KEYRESP
337.842	0	S40n	0	STIM
343.842	0	S40n	NaN	VERBALRESP
347.732	0	S40n	NaN	KEYRESP
349.842	0	S60n	1	STIM
355.842	0	S60n	NaN	VERBALRESP
359.76	0	S60n	NaN	KEYRESP
363.842	0	S81n	0	STIM
369.842	0	S81n	NaN	VERBALRESP
373.617	0	S81n	NaN	KEYRESP
380.843	0	S24n	0	STIM
386.843	0	S24n	NaN	VERBALRESP
390.836	0	S24n	NaN	KEYRESP
396.859	0	S85n	1	STIM
402.86	0	S85n	NaN	VERBALRESP
407.18	0	S85n	NaN	KEYRESP
412.876	0	S95n	0	STIM
418.876	0	S95n	NaN	VERBALRESP
423.065	0	S95n	NaN	KEYRESP
431.877	0	S89n	0	STIM
437.877	0	S89n	NaN	VERBALRESP
441.72	0	S89n	NaN	KEYRESP
445.877	0	S33n	1	STIM
451.877	0	S33n	NaN	VERBALRESP
456.183	0	S33n	NaN	KEYRESP
463.877	0	S22n	0	STIM
469.877	0	S22n	NaN	VERBALRESP
473.832	0	S22n	NaN	KEYRESP
478.877	0	S26n	0	STIM
484.877	0	S26n	NaN	VERBALRESP
489.091	0	S26n	NaN	KEYRESP
495.877	0	S47n	1	STIM
501.877	0	S47n	NaN	VERBALRESP
505.952	0	S47n	NaN	KEYRESP
507.877	0	S39n	0	STIM
513.878	0	S39n	NaN	VERBALRESP
518.435	0	S39n	NaN	KEYRESP
524.878	0	S50n	1	STIM
530.878	0	S50n	NaN	VERBALRESP
534.988	0	S50n	NaN	KEYRESP
537.878	0	S68n	0	STIM
543.878	0	S68n	NaN	VERBALRESP
547.902	0	S68n	NaN	KEYRESP
549.878	0	S11n	0	STIM
555.878	0	S11n	NaN	VERBALRESP
559.82	0	S11n	NaN	KEYRESP
565.878	0	S86n	0	STIM
571.878	0	S86n	NaN	VERBALRESP
575.659	0	S86n	NaN	KEYRESP
578.878	0	S3n	1	STIM
584.878	0	S3n	NaN	VERBALRESP
588.776	0	S3n	NaN	KEYRESP
597.879	0	S34n	1	STIM
603.879	0	S34n	NaN	VERBALRESP
608.414	0	S34n	NaN	KEYRESP
615.879	0	S53n	0	STIM
621.879	0	S53n	NaN	VERBALRESP
626.188	0	S53n	NaN	KEYRESP
