onset	duration	stim_filename	verbal_resp	event_type
2.035	0	S124n	2	STIM
8.035	0	S124n	NaN	VERBALRESP
11.769	0	S124n	NaN	KEYRESP
15.035	0	S125n	2	STIM
21.035	0	S125n	NaN	VERBALRESP
24.871	0	S125n	NaN	KEYRESP
31.035	0	S48n	0	STIM
37.035	0	S48n	NaN	VERBALRESP
40.805	0	S48n	NaN	KEYRESP
48.035	0	S51n	0	STIM
54.035	0	S51n	NaN	VERBALRESP
57.947	0	S51n	NaN	KEYRESP
60.035	0	S92n	1	STIM
66.035	0	S92n	NaN	VERBALRESP
69.899	0	S92n	NaN	KEYRESP
79.035	0	S20n	1	STIM
85.035	0	S20n	NaN	VERBALRESP
88.796	0	S20n	NaN	KEYRESP
93.035	0	S67n	1	STIM
99.035	0	S67n	NaN	VERBALRESP
102.862	0	S67n	NaN	KEYRESP
110.035	0	S22n	0	STIM
116.035	0	S22n	NaN	VERBALRESP
119.479	0	S22n	NaN	KEYRESP
123.035	0	S81n	0	STIM
129.035	0	S81n	NaN	VERBALRESP
132.708	0	S81n	NaN	KEYRESP
136.035	0	S21n	0	STIM
142.035	0	S21n	NaN	VERBALRESP
145.971	0	S21n	NaN	KEYRESP
148.035	0	S83n	1	STIM
154.034	0	S83n	NaN	VERBALRESP
157.827	0	S83n	NaN	KEYRESP
163.034	0	S34n	1	STIM
169.034	0	S34n	NaN	VERBALRESP
172.715	0	S34n	NaN	KEYRESP
181.034	0	S53n	2	STIM
187.034	0	S53n	NaN	VERBALRESP
190.917	0	S53n	NaN	KEYRESP
193.034	0	S58n	0	STIM
199.034	0	S58n	NaN	VERBALRESP
202.825	0	S58n	NaN	KEYRESP
209.051	0	S75n	2	STIM
215.051	0	S75n	NaN	VERBALRESP
218.593	0	S75n	NaN	KEYRESP
224.068	0	S61n	1	STIM
230.068	0	S61n	NaN	VERBALRESP
233.796	0	S61n	NaN	KEYRESP
240.068	0	S56n	0	STIM
246.068	0	S56n	NaN	VERBALRESP
250.14	0	S56n	NaN	KEYRESP
252.068	0	S16n	1	STIM
258.068	0	S16n	NaN	VERBALRESP
262.106	0	S16n	NaN	KEYRESP
270.068	0	S79n	1	STIM
276.068	0	S79n	NaN	VERBALRESP
279.96	0	S79n	NaN	KEYRESP
283.067	0	S11n	0	STIM
289.067	0	S11n	NaN	VERBALRESP
302.101	0	S82n	0	STIM
308.101	0	S82n	NaN	VERBALRESP
312.289	0	S82n	NaN	KEYRESP
320.117	0	S73n	0	STIM
326.117	0	S73n	NaN	VERBALRESP
330.044	0	S73n	NaN	KEYRESP
337.117	0	S76n	1	STIM
343.117	0	S76n	NaN	VERBALRESP
346.797	0	S76n	NaN	KEYRESP
351.117	0	S35n	1	STIM
357.117	0	S35n	NaN	VERBALRESP
360.691	0	S35n	NaN	KEYRESP
363.117	0	S47n	1	STIM
369.117	0	S47n	NaN	VERBALRESP
372.997	0	S47n	NaN	KEYRESP
380.117	0	S85n	2	STIM
386.117	0	S85n	NaN	VERBALRESP
389.842	0	S85n	NaN	KEYRESP
393.117	0	S10n	0	STIM
399.117	0	S10n	NaN	VERBALRESP
403.286	0	S10n	NaN	KEYRESP
405.117	0	S41n	2	STIM
411.117	0	S41n	NaN	VERBALRESP
414.682	0	S41n	NaN	KEYRESP
419.117	0	S32n	0	STIM
425.117	0	S32n	NaN	VERBALRESP
428.756	0	S32n	NaN	KEYRESP
431.117	0	S62n	1	STIM
437.117	0	S62n	NaN	VERBALRESP
440.946	0	S62n	NaN	KEYRESP
444.117	0	S95n	2	STIM
450.117	0	S95n	NaN	VERBALRESP
453.827	0	S95n	NaN	KEYRESP
460.117	0	S59n	0	STIM
466.117	0	S59n	NaN	VERBALRESP
470.033	0	S59n	NaN	KEYRESP
477.117	0	S86n	0	STIM
483.117	0	S86n	NaN	VERBALRESP
487.079	0	S86n	NaN	KEYRESP
491.117	0	S84n	0	STIM
497.117	0	S84n	NaN	VERBALRESP
500.786	0	S84n	NaN	KEYRESP
506.117	0	S38n	0	STIM
512.117	0	S38n	NaN	VERBALRESP
516.284	0	S38n	NaN	KEYRESP
520.117	0	S44n	1	STIM
526.117	0	S44n	NaN	VERBALRESP
530.798	0	S44n	NaN	KEYRESP
536.117	0	S52n	0	STIM
542.117	0	S52n	NaN	VERBALRESP
545.918	0	S52n	NaN	KEYRESP
549.117	0	S3n	1	STIM
555.117	0	S3n	NaN	VERBALRESP
558.882	0	S3n	NaN	KEYRESP
564.117	0	S65n	1	STIM
570.117	0	S65n	NaN	VERBALRESP
573.936	0	S65n	NaN	KEYRESP
583.134	0	S46n	1	STIM
589.134	0	S46n	NaN	VERBALRESP
593.463	0	S46n	NaN	KEYRESP
602.15	0	S57n	2	STIM
608.15	0	S57n	NaN	VERBALRESP
612.03	0	S57n	NaN	KEYRESP
615.146	0	S23n	2	STIM
621.146	0	S23n	NaN	VERBALRESP
624.91	0	S23n	NaN	KEYRESP
