onset	duration	stim_filename	verbal_resp	event_type
2.151	0	S124n	2	STIM
8.151	0	S124n	NaN	VERBALRESP
12.131	0	S124n	NaN	KEYRESP
15.151	0	S125n	2	STIM
21.151	0	S125n	NaN	VERBALRESP
25.123	0	S125n	NaN	KEYRESP
30.168	0	S35n	1	STIM
36.168	0	S35n	NaN	VERBALRESP
46.335	0	S53n	0	STIM
52.335	0	S53n	NaN	VERBALRESP
55.928	0	S53n	NaN	KEYRESP
59.351	0	S33n	1	STIM
65.351	0	S33n	NaN	VERBALRESP
69.064	0	S33n	NaN	KEYRESP
77.351	0	S76n	2	STIM
83.351	0	S76n	NaN	VERBALRESP
87.582	0	S76n	NaN	KEYRESP
93.351	0	S5n	2	STIM
99.351	0	S5n	NaN	VERBALRESP
103.083	0	S5n	NaN	KEYRESP
107.351	0	S89n	0	STIM
113.351	0	S89n	NaN	VERBALRESP
117.143	0	S89n	NaN	KEYRESP
121.368	0	S71n	1	STIM
127.368	0	S71n	NaN	VERBALRESP
132.094	0	S71n	NaN	KEYRESP
134.368	0	S96n	1	STIM
140.368	0	S96n	NaN	VERBALRESP
144.199	0	S96n	NaN	KEYRESP
152.368	0	S50n	1	STIM
158.368	0	S50n	NaN	VERBALRESP
162.188	0	S50n	NaN	KEYRESP
170.368	0	S2n	1	STIM
176.368	0	S2n	NaN	VERBALRESP
182.551	0	S26n	2	STIM
188.551	0	S26n	NaN	VERBALRESP
192.874	0	S26n	NaN	KEYRESP
195.568	0	S78n	1	STIM
201.568	0	S78n	NaN	VERBALRESP
205.653	0	S78n	NaN	KEYRESP
214.585	0	S65n	1	STIM
220.585	0	S65n	NaN	VERBALRESP
225.111	0	S65n	NaN	KEYRESP
229.601	0	S81n	0	STIM
235.601	0	S81n	NaN	VERBALRESP
239.431	0	S81n	NaN	KEYRESP
248.618	0	S57n	0	STIM
254.618	0	S57n	NaN	VERBALRESP
258.543	0	S57n	NaN	KEYRESP
265.635	0	S46n	1	STIM
271.635	0	S46n	NaN	VERBALRESP
275.368	0	S46n	NaN	KEYRESP
282.635	0	S93n	1	STIM
288.635	0	S93n	NaN	VERBALRESP
292.331	0	S93n	NaN	KEYRESP
295.635	0	S70n	2	STIM
301.635	0	S70n	NaN	VERBALRESP
305.3	0	S70n	NaN	KEYRESP
314.635	0	S73n	0	STIM
320.635	0	S73n	NaN	VERBALRESP
324.146	0	S73n	NaN	KEYRESP
327.635	0	S80n	2	STIM
333.635	0	S80n	NaN	VERBALRESP
337.712	0	S80n	NaN	KEYRESP
339.652	0	S85n	2	STIM
345.652	0	S85n	NaN	VERBALRESP
349.621	0	S85n	NaN	KEYRESP
356.652	0	S60n	1	STIM
362.652	0	S60n	NaN	VERBALRESP
366.481	0	S60n	NaN	KEYRESP
375.652	0	S34n	1	STIM
381.652	0	S34n	NaN	VERBALRESP
385.469	0	S34n	NaN	KEYRESP
390.652	0	S72n	1	STIM
396.652	0	S72n	NaN	VERBALRESP
401.008	0	S72n	NaN	KEYRESP
402.668	0	S68n	0	STIM
408.668	0	S68n	NaN	VERBALRESP
412.47	0	S68n	NaN	KEYRESP
415.685	0	S67n	1	STIM
421.685	0	S67n	NaN	VERBALRESP
425.559	0	S67n	NaN	KEYRESP
429.702	0	S8n	0	STIM
435.702	0	S8n	NaN	VERBALRESP
439.636	0	S8n	NaN	KEYRESP
445.718	0	S20n	1	STIM
451.718	0	S20n	NaN	VERBALRESP
455.526	0	S20n	NaN	KEYRESP
459.735	0	S31n	1	STIM
465.735	0	S31n	NaN	VERBALRESP
469.949	0	S31n	NaN	KEYRESP
473.735	0	S86n	0	STIM
479.735	0	S86n	NaN	VERBALRESP
484.166	0	S86n	NaN	KEYRESP
489.735	0	S38n	0	STIM
495.735	0	S38n	NaN	VERBALRESP
499.375	0	S38n	NaN	KEYRESP
501.735	0	S59n	0	STIM
507.735	0	S59n	NaN	VERBALRESP
511.283	0	S59n	NaN	KEYRESP
518.752	0	S63n	2	STIM
524.752	0	S63n	NaN	VERBALRESP
528.984	0	S63n	NaN	KEYRESP
533.752	0	S55n	0	STIM
539.752	0	S55n	NaN	VERBALRESP
543.487	0	S55n	NaN	KEYRESP
545.752	0	S79n	1	STIM
551.752	0	S79n	NaN	VERBALRESP
556.125	0	S79n	NaN	KEYRESP
557.752	0	S21n	0	STIM
563.752	0	S21n	NaN	VERBALRESP
567.725	0	S21n	NaN	KEYRESP
570.768	0	S58n	0	STIM
576.768	0	S58n	NaN	VERBALRESP
586.885	0	S47n	1	STIM
592.885	0	S47n	NaN	VERBALRESP
596.771	0	S47n	NaN	KEYRESP
603.902	0	S22n	0	STIM
609.902	0	S22n	NaN	VERBALRESP
613.842	0	S22n	NaN	KEYRESP
615.97	0	S40n	2	STIM
621.97	0	S40n	NaN	VERBALRESP
625.574	0	S40n	NaN	KEYRESP
