onset	duration	stim_filename	verbal_resp	event_type
2.381	0	S124n	2	STIM
8.381	0	S124n	NaN	VERBALRESP
12.277	0	S124n	NaN	KEYRESP
15.397	0	S125n	2	STIM
21.398	0	S125n	NaN	VERBALRESP
26.157	0	S125n	NaN	KEYRESP
33.398	0	S68n	0	STIM
39.398	0	S68n	NaN	VERBALRESP
43.099	0	S68n	NaN	KEYRESP
47.398	0	S89n	0	STIM
53.398	0	S89n	NaN	VERBALRESP
57.748	0	S89n	NaN	KEYRESP
60.398	0	S8n	0	STIM
66.398	0	S8n	NaN	VERBALRESP
70.108	0	S8n	NaN	KEYRESP
75.398	0	S3n	1	STIM
81.398	0	S3n	NaN	VERBALRESP
85.316	0	S3n	NaN	KEYRESP
91.398	0	S39n	0	STIM
97.398	0	S39n	NaN	VERBALRESP
101.409	0	S39n	NaN	KEYRESP
103.398	0	S36n	1	STIM
109.398	0	S36n	NaN	VERBALRESP
113.061	0	S36n	NaN	KEYRESP
115.398	0	S83n	2	STIM
121.398	0	S83n	NaN	VERBALRESP
125.08	0	S83n	NaN	KEYRESP
127.398	0	S22n	0	STIM
133.398	0	S22n	NaN	VERBALRESP
137.012	0	S22n	NaN	KEYRESP
142.398	0	S59n	0	STIM
148.398	0	S59n	NaN	VERBALRESP
152.226	0	S59n	NaN	KEYRESP
159.398	0	S63n	0	STIM
165.398	0	S63n	NaN	VERBALRESP
168.835	0	S63n	NaN	KEYRESP
178.399	0	S81n	0	STIM
184.399	0	S81n	NaN	VERBALRESP
187.807	0	S81n	NaN	KEYRESP
194.399	0	S14n	0	STIM
200.399	0	S14n	NaN	VERBALRESP
204.189	0	S14n	NaN	KEYRESP
207.399	0	S78n	1	STIM
213.399	0	S78n	NaN	VERBALRESP
217.133	0	S78n	NaN	KEYRESP
226.399	0	S84n	0	STIM
232.399	0	S84n	NaN	VERBALRESP
236.108	0	S84n	NaN	KEYRESP
239.399	0	S30n	0	STIM
245.399	0	S30n	NaN	VERBALRESP
249.235	0	S30n	NaN	KEYRESP
256.399	0	S72n	1	STIM
262.399	0	S72n	NaN	VERBALRESP
265.964	0	S72n	NaN	KEYRESP
270.399	0	S76n	1	STIM
276.399	0	S76n	NaN	VERBALRESP
280.008	0	S76n	NaN	KEYRESP
282.399	0	S92n	1	STIM
288.399	0	S92n	NaN	VERBALRESP
291.84	0	S92n	NaN	KEYRESP
294.399	0	S27n	0	STIM
300.399	0	S27n	NaN	VERBALRESP
304.035	0	S27n	NaN	KEYRESP
310.399	0	S11n	0	STIM
316.399	0	S11n	NaN	VERBALRESP
319.997	0	S11n	NaN	KEYRESP
322.399	0	S43n	0	STIM
328.4	0	S43n	NaN	VERBALRESP
332.32	0	S43n	NaN	KEYRESP
338.4	0	S65n	2	STIM
344.4	0	S65n	NaN	VERBALRESP
347.939	0	S65n	NaN	KEYRESP
352.4	0	S33n	1	STIM
358.4	0	S33n	NaN	VERBALRESP
362.176	0	S33n	NaN	KEYRESP
367.4	0	S71n	1	STIM
373.4	0	S71n	NaN	VERBALRESP
376.859	0	S71n	NaN	KEYRESP
382.4	0	S23n	0	STIM
388.4	0	S23n	NaN	VERBALRESP
392.269	0	S23n	NaN	KEYRESP
401.417	0	S48n	0	STIM
407.417	0	S48n	NaN	VERBALRESP
411.173	0	S48n	NaN	KEYRESP
415.433	0	S85n	1	STIM
421.433	0	S85n	NaN	VERBALRESP
425.275	0	S85n	NaN	KEYRESP
428.433	0	S62n	1	STIM
434.433	0	S62n	NaN	VERBALRESP
437.932	0	S62n	NaN	KEYRESP
441.434	0	S73n	0	STIM
447.434	0	S73n	NaN	VERBALRESP
450.937	0	S73n	NaN	KEYRESP
457.434	0	S57n	0	STIM
463.434	0	S57n	NaN	VERBALRESP
466.967	0	S57n	NaN	KEYRESP
474.434	0	S2n	1	STIM
480.434	0	S2n	NaN	VERBALRESP
483.87	0	S2n	NaN	KEYRESP
491.434	0	S35n	1	STIM
497.434	0	S35n	NaN	VERBALRESP
500.944	0	S35n	NaN	KEYRESP
504.434	0	S15n	1	STIM
510.434	0	S15n	NaN	VERBALRESP
513.839	0	S15n	NaN	KEYRESP
522.434	0	S95n	0	STIM
528.434	0	S95n	NaN	VERBALRESP
533.19	0	S95n	NaN	KEYRESP
534.434	0	S75n	1	STIM
540.434	0	S75n	NaN	VERBALRESP
543.882	0	S75n	NaN	KEYRESP
548.434	0	S52n	0	STIM
554.434	0	S52n	NaN	VERBALRESP
558.039	0	S52n	NaN	KEYRESP
565.434	0	S86n	0	STIM
571.434	0	S86n	NaN	VERBALRESP
575.198	0	S86n	NaN	KEYRESP
584.434	0	S41n	2	STIM
590.435	0	S41n	NaN	VERBALRESP
595.091	0	S41n	NaN	KEYRESP
602.435	0	S24n	0	STIM
608.435	0	S24n	NaN	VERBALRESP
612.152	0	S24n	NaN	KEYRESP
616.303	0	S32n	0	STIM
622.303	0	S32n	NaN	VERBALRESP
