onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.026	0	L220	2	2	STIM_LOGO
3.026	5	L220	2	2	RETENTION_LOGO
8.026	0	L220	NaN	NaN	VERBALRESP_LOGO
12.18	0	L220	NaN	NaN	KEYRESP_LOGO
15.043	0	L365	2	2	STIM_LOGO
16.043	5	L365	2	2	RETENTION_LOGO
21.043	0	L365	NaN	NaN	VERBALRESP_LOGO
24.772	0	L365	NaN	NaN	KEYRESP_LOGO
34.043	0	L276	0	1	STIM_LOGO
35.043	5	L276	0	1	RETENTION_LOGO
40.043	0	L276	NaN	NaN	VERBALRESP_LOGO
43.864	0	L276	NaN	NaN	KEYRESP_LOGO
48.06	0	L191	0	1	STIM_LOGO
49.06	5	L191	0	1	RETENTION_LOGO
54.06	0	L191	NaN	NaN	VERBALRESP_LOGO
57.942	0	L191	NaN	NaN	KEYRESP_LOGO
61.06	0	L313	1	2	STIM_LOGO
62.06	5	L313	1	2	RETENTION_LOGO
67.06	0	L313	NaN	NaN	VERBALRESP_LOGO
70.8	0	L313	NaN	NaN	KEYRESP_LOGO
78.06	0	L161	0	1	STIM_LOGO
79.06	5	L161	0	1	RETENTION_LOGO
84.06	0	L161	NaN	NaN	VERBALRESP_LOGO
88.255	0	L161	NaN	NaN	KEYRESP_LOGO
90.076	0	L153	0	1	STIM_LOGO
91.077	5	L153	0	1	RETENTION_LOGO
96.077	0	L153	NaN	NaN	VERBALRESP_LOGO
100.103	0	L153	NaN	NaN	KEYRESP_LOGO
102.093	0	L162	0	1	STIM_LOGO
103.093	5	L162	0	1	RETENTION_LOGO
108.093	0	L162	NaN	NaN	VERBALRESP_LOGO
111.596	0	L162	NaN	NaN	KEYRESP_LOGO
119.093	0	L356	0	1	STIM_LOGO
120.093	5	L356	0	1	RETENTION_LOGO
125.093	0	L356	NaN	NaN	VERBALRESP_LOGO
128.565	0	L356	NaN	NaN	KEYRESP_LOGO
137.093	0	L103	1	2	STIM_LOGO
138.093	5	L103	1	2	RETENTION_LOGO
143.093	0	L103	NaN	NaN	VERBALRESP_LOGO
146.529	0	L103	NaN	NaN	KEYRESP_LOGO
152.093	0	L207	0	1	STIM_LOGO
153.093	5	L207	0	1	RETENTION_LOGO
158.093	0	L207	NaN	NaN	VERBALRESP_LOGO
162.024	0	L207	NaN	NaN	KEYRESP_LOGO
167.094	0	L418	1	2	STIM_LOGO
168.094	5	L418	1	2	RETENTION_LOGO
173.094	0	L418	NaN	NaN	VERBALRESP_LOGO
176.802	0	L418	NaN	NaN	KEYRESP_LOGO
180.094	0	L233	1	2	STIM_LOGO
181.094	5	L233	1	2	RETENTION_LOGO
186.094	0	L233	NaN	NaN	VERBALRESP_LOGO
189.981	0	L233	NaN	NaN	KEYRESP_LOGO
192.094	0	L297	0	1	STIM_LOGO
193.094	5	L297	0	1	RETENTION_LOGO
198.094	0	L297	NaN	NaN	VERBALRESP_LOGO
201.827	0	L297	NaN	NaN	KEYRESP_LOGO
208.094	0	L380	1	2	STIM_LOGO
209.094	5	L380	1	2	RETENTION_LOGO
214.094	0	L380	NaN	NaN	VERBALRESP_LOGO
217.941	0	L380	NaN	NaN	KEYRESP_LOGO
220.094	0	L237	1	2	STIM_LOGO
221.094	5	L237	1	2	RETENTION_LOGO
226.094	0	L237	NaN	NaN	VERBALRESP_LOGO
230.219	0	L237	NaN	NaN	KEYRESP_LOGO
238.094	0	L138	0	1	STIM_LOGO
239.094	5	L138	0	1	RETENTION_LOGO
244.094	0	L138	NaN	NaN	VERBALRESP_LOGO
248.065	0	L138	NaN	NaN	KEYRESP_LOGO
250.094	0	L224	0	1	STIM_LOGO
251.094	5	L224	0	1	RETENTION_LOGO
256.094	0	L224	NaN	NaN	VERBALRESP_LOGO
260.811	0	L224	NaN	NaN	KEYRESP_LOGO
266.094	0	L16	1	2	STIM_LOGO
267.094	5	L16	1	2	RETENTION_LOGO
272.094	0	L16	NaN	NaN	VERBALRESP_LOGO
276.218	0	L16	NaN	NaN	KEYRESP_LOGO
281.094	0	L87	0	1	STIM_LOGO
282.094	5	L87	0	1	RETENTION_LOGO
287.094	0	L87	NaN	NaN	VERBALRESP_LOGO
290.815	0	L87	NaN	NaN	KEYRESP_LOGO
297.094	0	L8	1	2	STIM_LOGO
298.094	5	L8	1	2	RETENTION_LOGO
303.094	0	L8	NaN	NaN	VERBALRESP_LOGO
307.1	0	L8	NaN	NaN	KEYRESP_LOGO
311.094	0	L100	1	2	STIM_LOGO
312.094	5	L100	1	2	RETENTION_LOGO
317.094	0	L100	NaN	NaN	VERBALRESP_LOGO
