onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.067	0	L108	2	1	STIM_LOGO
3.067	5	L108	2	1	RETENTION_LOGO
8.067	0	L108	NaN	NaN	VERBALRESP_LOGO
12.417	0	L108	NaN	NaN	KEYRESP_LOGO
15.084	0	L246	2	1	STIM_LOGO
16.083	5	L246	2	1	RETENTION_LOGO
21.084	0	L246	NaN	NaN	VERBALRESP_LOGO
24.722	0	L246	NaN	NaN	KEYRESP_LOGO
29.1	0	L26	0	1	STIM_LOGO
30.1	5	L26	0	1	RETENTION_LOGO
35.1	0	L26	NaN	NaN	VERBALRESP_LOGO
38.899	0	L26	NaN	NaN	KEYRESP_LOGO
44.1	0	L279	0	1	STIM_LOGO
45.1	5	L279	0	1	RETENTION_LOGO
50.1	0	L279	NaN	NaN	VERBALRESP_LOGO
53.595	0	L279	NaN	NaN	KEYRESP_LOGO
60.1	0	L29	1	2	STIM_LOGO
61.1	5	L29	1	2	RETENTION_LOGO
66.1	0	L29	NaN	NaN	VERBALRESP_LOGO
69.687	0	L29	NaN	NaN	KEYRESP_LOGO
73.1	0	L117	1	2	STIM_LOGO
74.1	5	L117	1	2	RETENTION_LOGO
79.1	0	L117	NaN	NaN	VERBALRESP_LOGO
82.91	0	L117	NaN	NaN	KEYRESP_LOGO
92.1	0	L329	1	1	STIM_LOGO
93.1	5	L329	1	1	RETENTION_LOGO
98.1	0	L329	NaN	NaN	VERBALRESP_LOGO
101.986	0	L329	NaN	NaN	KEYRESP_LOGO
105.1	0	L218	0	1	STIM_LOGO
106.1	5	L218	0	1	RETENTION_LOGO
111.1	0	L218	NaN	NaN	VERBALRESP_LOGO
114.913	0	L218	NaN	NaN	KEYRESP_LOGO
117.1	0	L286	1	1	STIM_LOGO
118.1	5	L286	1	1	RETENTION_LOGO
123.1	0	L286	NaN	NaN	VERBALRESP_LOGO
126.815	0	L286	NaN	NaN	KEYRESP_LOGO
130.1	0	L224	0	1	STIM_LOGO
131.1	5	L224	0	1	RETENTION_LOGO
136.1	0	L224	NaN	NaN	VERBALRESP_LOGO
139.777	0	L224	NaN	NaN	KEYRESP_LOGO
146.1	0	L232	1	1	STIM_LOGO
147.1	5	L232	1	1	RETENTION_LOGO
152.1	0	L232	NaN	NaN	VERBALRESP_LOGO
156.597	0	L232	NaN	NaN	KEYRESP_LOGO
162.1	0	L323	2	1	STIM_LOGO
163.1	5	L323	2	1	RETENTION_LOGO
168.1	0	L323	NaN	NaN	VERBALRESP_LOGO
172.061	0	L323	NaN	NaN	KEYRESP_LOGO
177.1	0	L440	1	2	STIM_LOGO
