onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.024	0	L220	2	2	STIM_LOGO
3.024	5	L220	2	2	RETENTION_LOGO
8.024	0	L220	NaN	NaN	VERBALRESP_LOGO
12.373	0	L220	NaN	NaN	KEYRESP_LOGO
15.041	0	L365	2	2	STIM_LOGO
16.041	5	L365	2	2	RETENTION_LOGO
21.041	0	L365	NaN	NaN	VERBALRESP_LOGO
24.609	0	L365	NaN	NaN	KEYRESP_LOGO
30.058	0	L100	1	2	STIM_LOGO
31.058	5	L100	1	2	RETENTION_LOGO
36.058	0	L100	NaN	NaN	VERBALRESP_LOGO
39.802	0	L100	NaN	NaN	KEYRESP_LOGO
42.058	0	L151	0	1	STIM_LOGO
43.058	5	L151	0	1	RETENTION_LOGO
48.058	0	L151	NaN	NaN	VERBALRESP_LOGO
51.509	0	L151	NaN	NaN	KEYRESP_LOGO
55.058	0	L313	1	2	STIM_LOGO
56.058	5	L313	1	2	RETENTION_LOGO
61.058	0	L313	NaN	NaN	VERBALRESP_LOGO
64.595	0	L313	NaN	NaN	KEYRESP_LOGO
72.058	0	L401	0	1	STIM_LOGO
73.058	5	L401	0	1	RETENTION_LOGO
78.058	0	L401	NaN	NaN	VERBALRESP_LOGO
81.563	0	L401	NaN	NaN	KEYRESP_LOGO
89.058	0	L79	1	2	STIM_LOGO
90.058	5	L79	1	2	RETENTION_LOGO
95.058	0	L79	NaN	NaN	VERBALRESP_LOGO
98.55	0	L79	NaN	NaN	KEYRESP_LOGO
101.058	0	L324	0	1	STIM_LOGO
102.058	5	L324	0	1	RETENTION_LOGO
107.058	0	L324	NaN	NaN	VERBALRESP_LOGO
110.54	0	L324	NaN	NaN	KEYRESP_LOGO
116.058	0	L295	0	1	STIM_LOGO
117.058	5	L295	0	1	RETENTION_LOGO
122.058	0	L295	NaN	NaN	VERBALRESP_LOGO
125.539	0	L295	NaN	NaN	KEYRESP_LOGO
134.058	0	L25	0	1	STIM_LOGO
135.058	5	L25	0	1	RETENTION_LOGO
140.058	0	L25	NaN	NaN	VERBALRESP_LOGO
143.543	0	L25	NaN	NaN	KEYRESP_LOGO
153.058	0	L358	1	2	STIM_LOGO
154.058	5	L358	1	2	RETENTION_LOGO
159.058	0	L358	NaN	NaN	VERBALRESP_LOGO
162.816	0	L358	NaN	NaN	KEYRESP_LOGO
170.058	0	L219	0	1	STIM_LOGO
171.058	5	L219	0	1	RETENTION_LOGO
176.058	0	L219	NaN	NaN	VERBALRESP_LOGO
179.562	0	L219	NaN	NaN	KEYRESP_LOGO
186.058	0	L384	0	1	STIM_LOGO
187.058	5	L384	0	1	RETENTION_LOGO
192.058	0	L384	NaN	NaN	VERBALRESP_LOGO
195.603	0	L384	NaN	NaN	KEYRESP_LOGO
