onset	duration	stim_filename	verbal_resp	event_type
2.669	0	S124n	2	STIM
8.669	0	S124n	NaN	VERBALRESP
12.263	0	S124n	NaN	KEYRESP
15.669	0	S125n	2	STIM
21.669	0	S125n	NaN	VERBALRESP
25.519	0	S125n	NaN	KEYRESP
29.669	0	S30n	0	STIM
35.669	0	S30n	NaN	VERBALRESP
39.499	0	S30n	NaN	KEYRESP
45.669	0	S90n	0	STIM
51.669	0	S90n	NaN	VERBALRESP
55.331	0	S90n	NaN	KEYRESP
58.669	0	S28n	0	STIM
64.669	0	S28n	NaN	VERBALRESP
68.197	0	S28n	NaN	KEYRESP
77.669	0	S22n	0	STIM
83.669	0	S22n	NaN	VERBALRESP
87.261	0	S22n	NaN	KEYRESP
93.669	0	S62n	1	STIM
99.669	0	S62n	NaN	VERBALRESP
103.45	0	S62n	NaN	KEYRESP
110.669	0	S16n	1	STIM
116.669	0	S16n	NaN	VERBALRESP
120.332	0	S16n	NaN	KEYRESP
124.669	0	S68n	0	STIM
130.669	0	S68n	NaN	VERBALRESP
134.317	0	S68n	NaN	KEYRESP
137.669	0	S2n	1	STIM
143.669	0	S2n	NaN	VERBALRESP
147.393	0	S2n	NaN	KEYRESP
149.669	0	S79n	1	STIM
155.669	0	S79n	NaN	VERBALRESP
159.625	0	S79n	NaN	KEYRESP
164.669	0	S10n	0	STIM
170.669	0	S10n	NaN	VERBALRESP
174.313	0	S10n	NaN	KEYRESP
182.669	0	S73n	0	STIM
188.669	0	S73n	NaN	VERBALRESP
192.73	0	S73n	NaN	KEYRESP
194.668	0	S61n	1	STIM
200.668	0	S61n	NaN	VERBALRESP
204.902	0	S61n	NaN	KEYRESP
207.668	0	S35n	1	STIM
213.668	0	S35n	NaN	VERBALRESP
217.7	0	S35n	NaN	KEYRESP
223.668	0	S63n	0	STIM
229.668	0	S63n	NaN	VERBALRESP
233.312	0	S63n	NaN	KEYRESP
237.668	0	S95n	0	STIM
243.668	0	S95n	NaN	VERBALRESP
247.392	0	S95n	NaN	KEYRESP
249.668	0	S27n	0	STIM
255.668	0	S27n	NaN	VERBALRESP
259.586	0	S27n	NaN	KEYRESP
261.668	0	S59n	0	STIM
267.668	0	S59n	NaN	VERBALRESP
271.341	0	S59n	NaN	KEYRESP
280.668	0	S43n	0	STIM
286.668	0	S43n	NaN	VERBALRESP
290.52	0	S43n	NaN	KEYRESP
295.668	0	S31n	1	STIM
301.668	0	S31n	NaN	VERBALRESP
305.55	0	S31n	NaN	KEYRESP
311.668	0	S32n	0	STIM
317.668	0	S32n	NaN	VERBALRESP
321.303	0	S32n	NaN	KEYRESP
330.668	0	S52n	0	STIM
336.668	0	S52n	NaN	VERBALRESP
340.036	0	S52n	NaN	KEYRESP
345.668	0	S51n	0	STIM
351.668	0	S51n	NaN	VERBALRESP
355.837	0	S51n	NaN	KEYRESP
358.668	0	S5n	2	STIM
364.668	0	S5n	NaN	VERBALRESP
368.417	0	S5n	NaN	KEYRESP
373.668	0	S26n	1	STIM
379.668	0	S26n	NaN	VERBALRESP
384.011	0	S26n	NaN	KEYRESP
390.684	0	S44n	0	STIM
396.684	0	S44n	NaN	VERBALRESP
400.156	0	S44n	NaN	KEYRESP
402.701	0	S38n	0	STIM
408.701	0	S38n	NaN	VERBALRESP
412.427	0	S38n	NaN	KEYRESP
419.701	0	S71n	1	STIM
425.701	0	S71n	NaN	VERBALRESP
429.482	0	S71n	NaN	KEYRESP
431.701	0	S29n	1	STIM
437.701	0	S29n	NaN	VERBALRESP
441.476	0	S29n	NaN	KEYRESP
444.701	0	S48n	0	STIM
450.701	0	S48n	NaN	VERBALRESP
454.307	0	S48n	NaN	KEYRESP
462.701	0	S21n	0	STIM
468.701	0	S21n	NaN	VERBALRESP
472.306	0	S21n	NaN	KEYRESP
481.701	0	S67n	1	STIM
487.701	0	S67n	NaN	VERBALRESP
491.57	0	S67n	NaN	KEYRESP
499.701	0	S72n	1	STIM
505.701	0	S72n	NaN	VERBALRESP
509.22	0	S72n	NaN	KEYRESP
511.701	0	S42n	1	STIM
517.701	0	S42n	NaN	VERBALRESP
521.547	0	S42n	NaN	KEYRESP
525.701	0	S53n	0	STIM
531.701	0	S53n	NaN	VERBALRESP
535.385	0	S53n	NaN	KEYRESP
538.701	0	S85n	1	STIM
544.701	0	S85n	NaN	VERBALRESP
548.368	0	S85n	NaN	KEYRESP
552.701	0	S33n	2	STIM
558.701	0	S33n	NaN	VERBALRESP
562.861	0	S33n	NaN	KEYRESP
569.7	0	S82n	0	STIM
575.7	0	S82n	NaN	VERBALRESP
579.526	0	S82n	NaN	KEYRESP
585.7	0	S75n	1	STIM
591.7	0	S75n	NaN	VERBALRESP
595.35	0	S75n	NaN	KEYRESP
598.7	0	S55n	0	STIM
604.7	0	S55n	NaN	VERBALRESP
608.172	0	S55n	NaN	KEYRESP
615.666	0	S8n	0	STIM
621.666	0	S8n	NaN	VERBALRESP
