onset	duration	stim_filename	verbal_resp	event_type
2.157	0	S122n	2	STIM
8.157	0	S122n	NaN	VERBALRESP
11.856	0	S122n	NaN	KEYRESP
15.173	0	S123n	2	STIM
21.174	0	S123n	NaN	VERBALRESP
24.729	0	S123n	NaN	KEYRESP
31.19	0	S25n	1	STIM
37.19	0	S25n	NaN	VERBALRESP
41.659	0	S25n	NaN	KEYRESP
46.19	0	S57n	0	STIM
52.19	0	S57n	NaN	VERBALRESP
55.89	0	S57n	NaN	KEYRESP
59.19	0	S65n	2	STIM
65.19	0	S65n	NaN	VERBALRESP
68.909	0	S65n	NaN	KEYRESP
73.19	0	S14n	0	STIM
79.19	0	S14n	NaN	VERBALRESP
83.03	0	S14n	NaN	KEYRESP
85.19	0	S50n	1	STIM
91.19	0	S50n	NaN	VERBALRESP
94.947	0	S50n	NaN	KEYRESP
97.191	0	S76n	2	STIM
103.191	0	S76n	NaN	VERBALRESP
106.861	0	S76n	NaN	KEYRESP
109.191	0	S38n	0	STIM
115.191	0	S38n	NaN	VERBALRESP
119.319	0	S38n	NaN	KEYRESP
121.191	0	S59n	2	STIM
127.191	0	S59n	NaN	VERBALRESP
130.574	0	S59n	NaN	KEYRESP
134.191	0	S74n	0	STIM
140.191	0	S74n	NaN	VERBALRESP
143.928	0	S74n	NaN	KEYRESP
146.191	0	S60n	1	STIM
152.191	0	S60n	NaN	VERBALRESP
156.051	0	S60n	NaN	KEYRESP
159.191	0	S58n	0	STIM
165.191	0	S58n	NaN	VERBALRESP
168.889	0	S58n	NaN	KEYRESP
174.208	0	S96n	1	STIM
180.208	0	S96n	NaN	VERBALRESP
183.893	0	S96n	NaN	KEYRESP
191.224	0	S47n	1	STIM
197.224	0	S47n	NaN	VERBALRESP
201.013	0	S47n	NaN	KEYRESP
208.224	0	S69n	0	STIM
214.224	0	S69n	NaN	VERBALRESP
218.068	0	S69n	NaN	KEYRESP
222.224	0	S37n	0	STIM
228.224	0	S37n	NaN	VERBALRESP
232.088	0	S37n	NaN	KEYRESP
237.224	0	S31n	1	STIM
243.224	0	S31n	NaN	VERBALRESP
247.141	0	S31n	NaN	KEYRESP
251.224	0	S92n	1	STIM
257.224	0	S92n	NaN	VERBALRESP
261.098	0	S92n	NaN	KEYRESP
264.225	0	S22n	0	STIM
270.225	0	S22n	NaN	VERBALRESP
274.221	0	S22n	NaN	KEYRESP
283.225	0	S70n	0	STIM
289.225	0	S70n	NaN	VERBALRESP
293.159	0	S70n	NaN	KEYRESP
298.225	0	S8n	0	STIM
304.225	0	S8n	NaN	VERBALRESP
308.023	0	S8n	NaN	KEYRESP
315.225	0	S20n	1	STIM
321.225	0	S20n	NaN	VERBALRESP
324.7	0	S20n	NaN	KEYRESP
328.225	0	S80n	1	STIM
334.225	0	S80n	NaN	VERBALRESP
338.357	0	S80n	NaN	KEYRESP
347.225	0	S71n	1	STIM
353.225	0	S71n	NaN	VERBALRESP
356.885	0	S71n	NaN	KEYRESP
365.225	0	S52n	0	STIM
371.225	0	S52n	NaN	VERBALRESP
375.052	0	S52n	NaN	KEYRESP
383.225	0	S10n	0	STIM
389.225	0	S10n	NaN	VERBALRESP
392.884	0	S10n	NaN	KEYRESP
397.225	0	S15n	1	STIM
403.225	0	S15n	NaN	VERBALRESP
407.08	0	S15n	NaN	KEYRESP
416.225	0	S41n	1	STIM
422.225	0	S41n	NaN	VERBALRESP
426.072	0	S41n	NaN	KEYRESP
432.225	0	S30n	0	STIM
438.225	0	S30n	NaN	VERBALRESP
442.272	0	S30n	NaN	KEYRESP
448.225	0	S72n	2	STIM
454.225	0	S72n	NaN	VERBALRESP
457.964	0	S72n	NaN	KEYRESP
460.225	0	S46n	1	STIM
466.225	0	S46n	NaN	VERBALRESP
469.633	0	S46n	NaN	KEYRESP
477.225	0	S62n	2	STIM
483.225	0	S62n	NaN	VERBALRESP
486.739	0	S62n	NaN	KEYRESP
494.225	0	S11n	0	STIM
500.226	0	S11n	NaN	VERBALRESP
503.791	0	S11n	NaN	KEYRESP
507.226	0	S39n	0	STIM
513.226	0	S39n	NaN	VERBALRESP
516.949	0	S39n	NaN	KEYRESP
523.226	0	S7n	0	STIM
529.226	0	S7n	NaN	VERBALRESP
533.042	0	S7n	NaN	KEYRESP
542.226	0	S75n	1	STIM
548.226	0	S75n	NaN	VERBALRESP
552.043	0	S75n	NaN	KEYRESP
556.242	0	S79n	2	STIM
562.242	0	S79n	NaN	VERBALRESP
566.688	0	S79n	NaN	KEYRESP
572.259	0	S32n	0	STIM
578.259	0	S32n	NaN	VERBALRESP
582.055	0	S32n	NaN	KEYRESP
590.259	0	S68n	0	STIM
596.259	0	S68n	NaN	VERBALRESP
600.137	0	S68n	NaN	KEYRESP
602.259	0	S63n	2	STIM
608.259	0	S63n	NaN	VERBALRESP
612.784	0	S63n	NaN	KEYRESP
615.259	0	S78n	1	STIM
621.259	0	S78n	NaN	VERBALRESP
625.256	0	S78n	NaN	KEYRESP
