onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.017	0	L108	2	1	STIM_LOGO
3.017	5	L108	2	1	RETENTION_LOGO
8.017	0	L108	NaN	NaN	VERBALRESP_LOGO
11.714	0	L108	NaN	NaN	KEYRESP_LOGO
15.034	0	L246	2	1	STIM_LOGO
16.034	5	L246	2	1	RETENTION_LOGO
21.034	0	L246	NaN	NaN	VERBALRESP_LOGO
24.645	0	L246	NaN	NaN	KEYRESP_LOGO
30.051	0	L203	0	1	STIM_LOGO
31.051	5	L203	0	1	RETENTION_LOGO
36.051	0	L203	NaN	NaN	VERBALRESP_LOGO
39.893	0	L203	NaN	NaN	KEYRESP_LOGO
45.051	0	L315	0	1	STIM_LOGO
46.051	5	L315	0	1	RETENTION_LOGO
51.051	0	L315	NaN	NaN	VERBALRESP_LOGO
54.586	0	L315	NaN	NaN	KEYRESP_LOGO
57.051	0	L295	0	1	STIM_LOGO
58.051	5	L295	0	1	RETENTION_LOGO
63.051	0	L295	NaN	NaN	VERBALRESP_LOGO
66.61	0	L295	NaN	NaN	KEYRESP_LOGO
74.051	0	L233	1	2	STIM_LOGO
75.051	5	L233	1	2	RETENTION_LOGO
80.051	0	L233	NaN	NaN	VERBALRESP_LOGO
84.82	0	L233	NaN	NaN	KEYRESP_LOGO
91.051	0	L133	0	1	STIM_LOGO
92.051	5	L133	0	1	RETENTION_LOGO
97.051	0	L133	NaN	NaN	VERBALRESP_LOGO
100.811	0	L133	NaN	NaN	KEYRESP_LOGO
104.051	0	L9	0	1	STIM_LOGO
105.051	5	L9	0	1	RETENTION_LOGO
110.051	0	L9	NaN	NaN	VERBALRESP_LOGO
113.781	0	L9	NaN	NaN	KEYRESP_LOGO
119.051	0	L405	0	1	STIM_LOGO
120.051	5	L405	0	1	RETENTION_LOGO
125.051	0	L405	NaN	NaN	VERBALRESP_LOGO
128.703	0	L405	NaN	NaN	KEYRESP_LOGO
134.051	0	L418	1	2	STIM_LOGO
135.051	5	L418	1	2	RETENTION_LOGO
140.051	0	L418	NaN	NaN	VERBALRESP_LOGO
143.787	0	L418	NaN	NaN	KEYRESP_LOGO
149.051	0	L86	1	2	STIM_LOGO
150.051	5	L86	1	2	RETENTION_LOGO
155.051	0	L86	NaN	NaN	VERBALRESP_LOGO
158.598	0	L86	NaN	NaN	KEYRESP_LOGO
162.051	0	L340	1	0	STIM_LOGO
163.051	5	L340	1	0	RETENTION_LOGO
168.051	0	L340	NaN	NaN	VERBALRESP_LOGO
174.084	0	L81	0	1	STIM_LOGO
175.085	5	L81	0	1	RETENTION_LOGO
180.085	0	L81	NaN	NaN	VERBALRESP_LOGO
183.581	0	L81	NaN	NaN	KEYRESP_LOGO
188.101	0	L306	0	1	STIM_LOGO
189.101	5	L306	0	1	RETENTION_LOGO
194.101	0	L306	NaN	NaN	VERBALRESP_LOGO
197.764	0	L306	NaN	NaN	KEYRESP_LOGO
200.101	0	L79	2	2	STIM_LOGO
201.101	5	L79	2	2	RETENTION_LOGO
206.101	0	L79	NaN	NaN	VERBALRESP_LOGO
210.908	0	L79	NaN	NaN	KEYRESP_LOGO
216.101	0	L261	1	2	STIM_LOGO
217.101	5	L261	1	2	RETENTION_LOGO
222.101	0	L261	NaN	NaN	VERBALRESP_LOGO
226.344	0	L261	NaN	NaN	KEYRESP_LOGO
