onset	duration	stim_filename	verbal_resp	event_type
2.156	0	S122n	2	STIM
8.156	0	S122n	NaN	VERBALRESP
11.867	0	S122n	NaN	KEYRESP
15.173	0	S123n	2	STIM
21.173	0	S123n	NaN	VERBALRESP
24.594	0	S123n	NaN	KEYRESP
31.173	0	S71n	1	STIM
37.173	0	S71n	NaN	VERBALRESP
40.832	0	S71n	NaN	KEYRESP
43.173	0	S65n	3	STIM
49.173	0	S65n	NaN	VERBALRESP
52.905	0	S65n	NaN	KEYRESP
61.173	0	S28n	0	STIM
67.173	0	S28n	NaN	VERBALRESP
74.307	0	S25n	0	STIM
80.307	0	S25n	NaN	VERBALRESP
84.261	0	S25n	NaN	KEYRESP
92.324	0	S31n	1	STIM
98.324	0	S31n	NaN	VERBALRESP
101.712	0	S31n	NaN	KEYRESP
109.324	0	S79n	1	STIM
115.324	0	S79n	NaN	VERBALRESP
118.751	0	S79n	NaN	KEYRESP
124.324	0	S22n	0	STIM
130.324	0	S22n	NaN	VERBALRESP
134.411	0	S22n	NaN	KEYRESP
136.324	0	S51n	0	STIM
142.324	0	S51n	NaN	VERBALRESP
145.695	0	S51n	NaN	KEYRESP
151.324	0	S34n	1	STIM
157.324	0	S34n	NaN	VERBALRESP
160.714	0	S34n	NaN	KEYRESP
167.324	0	S27n	0	STIM
173.324	0	S27n	NaN	VERBALRESP
177.061	0	S27n	NaN	KEYRESP
186.324	0	S75n	0	STIM
192.324	0	S75n	NaN	VERBALRESP
196.176	0	S75n	NaN	KEYRESP
199.324	0	S58n	0	STIM
205.324	0	S58n	NaN	VERBALRESP
209.127	0	S58n	NaN	KEYRESP
213.324	0	S95n	0	STIM
219.324	0	S95n	NaN	VERBALRESP
223.043	0	S95n	NaN	KEYRESP
232.325	0	S81n	0	STIM
238.325	0	S81n	NaN	VERBALRESP
242.165	0	S81n	NaN	KEYRESP
247.325	0	S24n	0	STIM
253.325	0	S24n	NaN	VERBALRESP
256.837	0	S24n	NaN	KEYRESP
266.325	0	S39n	0	STIM
272.325	0	S39n	NaN	VERBALRESP
282.458	0	S59n	1	STIM
288.458	0	S59n	NaN	VERBALRESP
292.624	0	S59n	NaN	KEYRESP
296.458	0	S89n	0	STIM
302.458	0	S89n	NaN	VERBALRESP
305.916	0	S89n	NaN	KEYRESP
308.458	0	S80n	1	STIM
314.458	0	S80n	NaN	VERBALRESP
317.864	0	S80n	NaN	KEYRESP
325.459	0	S73n	0	STIM
331.459	0	S73n	NaN	VERBALRESP
335.84	0	S73n	NaN	KEYRESP
337.459	0	S14n	0	STIM
343.459	0	S14n	NaN	VERBALRESP
347.729	0	S14n	NaN	KEYRESP
354.459	0	S82n	0	STIM
360.459	0	S82n	NaN	VERBALRESP
363.94	0	S82n	NaN	KEYRESP
370.459	0	S76n	1	STIM
376.459	0	S76n	NaN	VERBALRESP
380.384	0	S76n	NaN	KEYRESP
384.459	0	S90n	0	STIM
390.459	0	S90n	NaN	VERBALRESP
394.178	0	S90n	NaN	KEYRESP
396.459	0	S85n	1	STIM
402.459	0	S85n	NaN	VERBALRESP
406.314	0	S85n	NaN	KEYRESP
414.459	0	S53n	0	STIM
420.459	0	S53n	NaN	VERBALRESP
423.838	0	S53n	NaN	KEYRESP
429.459	0	S86n	0	STIM
435.459	0	S86n	NaN	VERBALRESP
439	0	S86n	NaN	KEYRESP
442.459	0	S10n	0	STIM
448.459	0	S10n	NaN	VERBALRESP
452.088	0	S10n	NaN	KEYRESP
454.459	0	S84n	0	STIM
460.459	0	S84n	NaN	VERBALRESP
464.225	0	S84n	NaN	KEYRESP
468.46	0	S62n	1	STIM
474.46	0	S62n	NaN	VERBALRESP
477.928	0	S62n	NaN	KEYRESP
487.46	0	S78n	1	STIM
493.46	0	S78n	NaN	VERBALRESP
497.359	0	S78n	NaN	KEYRESP
500.46	0	S63n	1	STIM
506.46	0	S63n	NaN	VERBALRESP
510.346	0	S63n	NaN	KEYRESP
516.46	0	S92n	1	STIM
522.46	0	S92n	NaN	VERBALRESP
525.84	0	S92n	NaN	KEYRESP
529.46	0	S3n	1	STIM
535.46	0	S3n	NaN	VERBALRESP
539.033	0	S3n	NaN	KEYRESP
546.46	0	S44n	1	STIM
552.46	0	S44n	NaN	VERBALRESP
555.992	0	S44n	NaN	KEYRESP
559.46	0	S57n	0	STIM
565.46	0	S57n	NaN	VERBALRESP
568.885	0	S57n	NaN	KEYRESP
571.46	0	S23n	0	STIM
577.46	0	S23n	NaN	VERBALRESP
581.132	0	S23n	NaN	KEYRESP
588.46	0	S21n	0	STIM
594.461	0	S21n	NaN	VERBALRESP
599.271	0	S21n	NaN	KEYRESP
601.46	0	S96n	1	STIM
607.461	0	S96n	NaN	VERBALRESP
610.85	0	S96n	NaN	KEYRESP
615.461	0	S7n	0	STIM
621.461	0	S7n	NaN	VERBALRESP
624.923	0	S7n	NaN	KEYRESP
