onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.331	0	L36	2	1	STIM_LOGO
3.331	5	L36	2	1	RETENTION_LOGO
8.331	0	L36	NaN	NaN	VERBALRESP_LOGO
12.501	0	L36	NaN	NaN	KEYRESP_LOGO
15.348	0	L434	2	2	STIM_LOGO
16.348	5	L434	2	2	RETENTION_LOGO
21.348	0	L434	NaN	NaN	VERBALRESP_LOGO
24.969	0	L434	NaN	NaN	KEYRESP_LOGO
28.348	0	L440	0	2	STIM_LOGO
29.348	5	L440	0	2	RETENTION_LOGO
34.348	0	L440	NaN	NaN	VERBALRESP_LOGO
38.348	0	L440	NaN	NaN	KEYRESP_LOGO
47.348	0	L100	0	2	STIM_LOGO
48.348	5	L100	0	2	RETENTION_LOGO
53.348	0	L100	NaN	NaN	VERBALRESP_LOGO
56.978	0	L100	NaN	NaN	KEYRESP_LOGO
66.348	0	L188	1	0	STIM_LOGO
67.348	5	L188	1	0	RETENTION_LOGO
72.348	0	L188	NaN	NaN	VERBALRESP_LOGO
85.398	0	L240	0	1	STIM_LOGO
86.398	5	L240	0	1	RETENTION_LOGO
91.398	0	L240	NaN	NaN	VERBALRESP_LOGO
95.375	0	L240	NaN	NaN	KEYRESP_LOGO
98.398	0	L342	0	2	STIM_LOGO
99.398	5	L342	0	2	RETENTION_LOGO
104.398	0	L342	NaN	NaN	VERBALRESP_LOGO
108.021	0	L342	NaN	NaN	KEYRESP_LOGO
111.398	0	L407	0	2	STIM_LOGO
112.398	5	L407	0	2	RETENTION_LOGO
117.398	0	L407	NaN	NaN	VERBALRESP_LOGO
120.902	0	L407	NaN	NaN	KEYRESP_LOGO
123.398	0	L191	0	2	STIM_LOGO
124.399	5	L191	0	2	RETENTION_LOGO
129.399	0	L191	NaN	NaN	VERBALRESP_LOGO
133.197	0	L191	NaN	NaN	KEYRESP_LOGO
137.399	0	L138	0	1	STIM_LOGO
138.399	5	L138	0	1	RETENTION_LOGO
143.399	0	L138	NaN	NaN	VERBALRESP_LOGO
147.639	0	L138	NaN	NaN	KEYRESP_LOGO
154.399	0	L232	0	1	STIM_LOGO
155.399	5	L232	0	1	RETENTION_LOGO
160.399	0	L232	NaN	NaN	VERBALRESP_LOGO
164.267	0	L232	NaN	NaN	KEYRESP_LOGO
169.399	0	L269	2	2	STIM_LOGO
170.399	5	L269	2	2	RETENTION_LOGO
175.399	0	L269	NaN	NaN	VERBALRESP_LOGO
180.309	0	L269	NaN	NaN	KEYRESP_LOGO
183.399	0	L60	0	0	STIM_LOGO
184.399	5	L60	0	0	RETENTION_LOGO
189.399	0	L60	NaN	NaN	VERBALRESP_LOGO
198.432	0	L153	0	2	STIM_LOGO
199.432	5	L153	0	2	RETENTION_LOGO
204.432	0	L153	NaN	NaN	VERBALRESP_LOGO
208.292	0	L153	NaN	NaN	KEYRESP_LOGO
215.449	0	L94	0	0	STIM_LOGO
216.449	5	L94	0	0	RETENTION_LOGO
221.449	0	L94	NaN	NaN	VERBALRESP_LOGO
229.483	0	L160	0	2	STIM_LOGO
230.483	5	L160	0	2	RETENTION_LOGO
235.483	0	L160	NaN	NaN	VERBALRESP_LOGO
239.051	0	L160	NaN	NaN	KEYRESP_LOGO
246.499	0	L117	0	1	STIM_LOGO
247.499	5	L117	0	1	RETENTION_LOGO
252.499	0	L117	NaN	NaN	VERBALRESP_LOGO
256.577	0	L117	NaN	NaN	KEYRESP_LOGO
264.499	0	L119	0	0	STIM_LOGO
265.499	5	L119	0	0	RETENTION_LOGO
270.5	0	L119	NaN	NaN	VERBALRESP_LOGO
279.533	0	L104	0	1	STIM_LOGO
280.533	5	L104	0	1	RETENTION_LOGO
285.533	0	L104	NaN	NaN	VERBALRESP_LOGO
289.257	0	L104	NaN	NaN	KEYRESP_LOGO
291.533	0	L356	0	1	STIM_LOGO
292.533	5	L356	0	1	RETENTION_LOGO
297.533	0	L356	NaN	NaN	VERBALRESP_LOGO
301.176	0	L356	NaN	NaN	KEYRESP_LOGO
308.55	0	L173	3	1	STIM_LOGO
309.55	5	L173	3	1	RETENTION_LOGO
314.55	0	L173	NaN	NaN	VERBALRESP_LOGO
318.898	0	L173	NaN	NaN	KEYRESP_LOGO
321.55	0	L141	3	1	STIM_LOGO
322.55	5	L141	3	1	RETENTION_LOGO
327.55	0	L141	NaN	NaN	VERBALRESP_LOGO
331.408	0	L141	NaN	NaN	KEYRESP_LOGO
337.55	0	L313	0	1	STIM_LOGO
338.55	5	L313	0	1	RETENTION_LOGO
343.55	0	L313	NaN	NaN	VERBALRESP_LOGO
347.464	0	L313	NaN	NaN	KEYRESP_LOGO
351.55	0	L306	0	1	STIM_LOGO
352.55	5	L306	0	1	RETENTION_LOGO
357.55	0	L306	NaN	NaN	VERBALRESP_LOGO
362.529	0	L306	NaN	NaN	KEYRESP_LOGO
367.667	0	L348	1	2	STIM_LOGO
368.667	5	L348	1	2	RETENTION_LOGO
373.667	0	L348	NaN	NaN	VERBALRESP_LOGO
377.816	0	L348	NaN	NaN	KEYRESP_LOGO
382.684	0	L341	0	0	STIM_LOGO
383.684	5	L341	0	0	RETENTION_LOGO
388.684	0	L341	NaN	NaN	VERBALRESP_LOGO
400.717	0	L418	0	1	STIM_LOGO
401.717	5	L418	0	1	RETENTION_LOGO
406.717	0	L418	NaN	NaN	VERBALRESP_LOGO
410.692	0	L418	NaN	NaN	KEYRESP_LOGO
412.734	0	L424	0	1	STIM_LOGO
413.734	5	L424	0	1	RETENTION_LOGO
418.734	0	L424	NaN	NaN	VERBALRESP_LOGO
423.228	0	L424	NaN	NaN	KEYRESP_LOGO
428.734	0	L421	0	0	STIM_LOGO
429.734	5	L421	0	0	RETENTION_LOGO
434.734	0	L421	NaN	NaN	VERBALRESP_LOGO
443.767	0	L238	2	1	STIM_LOGO
444.767	5	L238	2	1	RETENTION_LOGO
449.767	0	L238	NaN	NaN	VERBALRESP_LOGO
453.871	0	L238	NaN	NaN	KEYRESP_LOGO
455.784	0	L234	3	1	STIM_LOGO
456.784	5	L234	3	1	RETENTION_LOGO
461.784	0	L234	NaN	NaN	VERBALRESP_LOGO
466.111	0	L234	NaN	NaN	KEYRESP_LOGO
473.784	0	L9	3	1	STIM_LOGO
474.784	5	L9	3	1	RETENTION_LOGO
479.784	0	L9	NaN	NaN	VERBALRESP_LOGO
484.205	0	L9	NaN	NaN	KEYRESP_LOGO
489.784	0	L112	1	2	STIM_LOGO
490.784	5	L112	1	2	RETENTION_LOGO
495.784	0	L112	NaN	NaN	VERBALRESP_LOGO
499.61	0	L112	NaN	NaN	KEYRESP_LOGO
506.784	0	L1	2	2	STIM_LOGO
507.784	5	L1	2	2	RETENTION_LOGO
512.784	0	L1	NaN	NaN	VERBALRESP_LOGO
516.902	0	L1	NaN	NaN	KEYRESP_LOGO
518.784	0	L265	0	0	STIM_LOGO
519.784	5	L265	0	0	RETENTION_LOGO
524.784	0	L265	NaN	NaN	VERBALRESP_LOGO
537.868	0	L219	0	0	STIM_LOGO
538.868	5	L219	0	0	RETENTION_LOGO
543.868	0	L219	NaN	NaN	VERBALRESP_LOGO
550.951	0	L186	1	2	STIM_LOGO
551.951	5	L186	1	2	RETENTION_LOGO
556.951	0	L186	NaN	NaN	VERBALRESP_LOGO
560.774	0	L186	NaN	NaN	KEYRESP_LOGO
566.968	0	L85	0	0	STIM_LOGO
567.968	5	L85	0	0	RETENTION_LOGO
572.968	0	L85	NaN	NaN	VERBALRESP_LOGO
581.035	0	L438	2	1	STIM_LOGO
582.035	5	L438	2	1	RETENTION_LOGO
587.035	0	L438	NaN	NaN	VERBALRESP_LOGO
591.314	0	L438	NaN	NaN	KEYRESP_LOGO
593.035	0	L294	1	2	STIM_LOGO
594.035	5	L294	1	2	RETENTION_LOGO
599.035	0	L294	NaN	NaN	VERBALRESP_LOGO
603.105	0	L294	NaN	NaN	KEYRESP_LOGO
606.035	0	L181	3	1	STIM_LOGO
607.035	5	L181	3	1	RETENTION_LOGO
612.035	0	L181	NaN	NaN	VERBALRESP_LOGO
616.336	0	L181	NaN	NaN	KEYRESP_LOGO
624.035	0	L64	0	1	STIM_LOGO
625.035	5	L64	0	1	RETENTION_LOGO
630.035	0	L64	NaN	NaN	VERBALRESP_LOGO
633.768	0	L64	NaN	NaN	KEYRESP_LOGO
639.035	0	L170	0	1	STIM_LOGO
640.035	5	L170	0	1	RETENTION_LOGO
645.035	0	L170	NaN	NaN	VERBALRESP_LOGO
648.604	0	L170	NaN	NaN	KEYRESP_LOGO
656.035	0	L303	0	1	STIM_LOGO
657.035	5	L303	0	1	RETENTION_LOGO
662.035	0	L303	NaN	NaN	VERBALRESP_LOGO
665.83	0	L303	NaN	NaN	KEYRESP_LOGO
670.035	0	L262	1	1	STIM_LOGO
671.035	5	L262	1	1	RETENTION_LOGO
676.036	0	L262	NaN	NaN	VERBALRESP_LOGO
680.563	0	L262	NaN	NaN	KEYRESP_LOGO
683.036	0	L180	3	2	STIM_LOGO
684.035	5	L180	3	2	RETENTION_LOGO
689.035	0	L180	NaN	NaN	VERBALRESP_LOGO
692.513	0	L180	NaN	NaN	KEYRESP_LOGO
695.036	0	L227	0	1	STIM_LOGO
696.036	5	L227	0	1	RETENTION_LOGO
701.036	0	L227	NaN	NaN	VERBALRESP_LOGO
704.461	0	L227	NaN	NaN	KEYRESP_LOGO
707.036	0	L286	0	1	STIM_LOGO
708.036	5	L286	0	1	RETENTION_LOGO
