onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.022	0	L36	2	2	STIM_LOGO
3.022	5	L36	2	2	RETENTION_LOGO
8.022	0	L36	NaN	NaN	VERBALRESP_LOGO
11.943	0	L36	NaN	NaN	KEYRESP_LOGO
15.022	0	L434	2	1	STIM_LOGO
16.022	5	L434	2	1	RETENTION_LOGO
21.022	0	L434	NaN	NaN	VERBALRESP_LOGO
25.062	0	L434	NaN	NaN	KEYRESP_LOGO
31.038	0	L383	1	2	STIM_LOGO
32.038	5	L383	1	2	RETENTION_LOGO
37.039	0	L383	NaN	NaN	VERBALRESP_LOGO
40.506	0	L383	NaN	NaN	KEYRESP_LOGO
50.055	0	L356	1	2	STIM_LOGO
51.055	5	L356	1	2	RETENTION_LOGO
56.055	0	L356	NaN	NaN	VERBALRESP_LOGO
59.43	0	L356	NaN	NaN	KEYRESP_LOGO
64.055	0	L139	1	2	STIM_LOGO
65.055	5	L139	1	2	RETENTION_LOGO
70.055	0	L139	NaN	NaN	VERBALRESP_LOGO
73.872	0	L139	NaN	NaN	KEYRESP_LOGO
76.055	0	L221	1	1	STIM_LOGO
77.055	5	L221	1	1	RETENTION_LOGO
82.055	0	L221	NaN	NaN	VERBALRESP_LOGO
85.84	0	L221	NaN	NaN	KEYRESP_LOGO
93.055	0	L272	1	1	STIM_LOGO
94.055	5	L272	1	1	RETENTION_LOGO
99.055	0	L272	NaN	NaN	VERBALRESP_LOGO
102.725	0	L272	NaN	NaN	KEYRESP_LOGO
107.055	0	L431	1	2	STIM_LOGO
108.055	5	L431	1	2	RETENTION_LOGO
113.055	0	L431	NaN	NaN	VERBALRESP_LOGO
116.714	0	L431	NaN	NaN	KEYRESP_LOGO
123.055	0	L268	1	1	STIM_LOGO
124.056	5	L268	1	1	RETENTION_LOGO
129.055	0	L268	NaN	NaN	VERBALRESP_LOGO
132.607	0	L268	NaN	NaN	KEYRESP_LOGO
138.056	0	L153	0	1	STIM_LOGO
139.056	5	L153	0	1	RETENTION_LOGO
144.056	0	L153	NaN	NaN	VERBALRESP_LOGO
147.53	0	L153	NaN	NaN	KEYRESP_LOGO
153.056	0	L360	1	2	STIM_LOGO
154.056	5	L360	1	2	RETENTION_LOGO
159.056	0	L360	NaN	NaN	VERBALRESP_LOGO
162.55	0	L360	NaN	NaN	KEYRESP_LOGO
170.056	0	L74	2	1	STIM_LOGO
171.056	5	L74	2	1	RETENTION_LOGO
176.056	0	L74	NaN	NaN	VERBALRESP_LOGO
179.524	0	L74	NaN	NaN	KEYRESP_LOGO
186.056	0	L24	1	2	STIM_LOGO
187.056	5	L24	1	2	RETENTION_LOGO
192.056	0	L24	NaN	NaN	VERBALRESP_LOGO
195.493	0	L24	NaN	NaN	KEYRESP_LOGO
204.056	0	L291	1	1	STIM_LOGO
205.056	5	L291	1	1	RETENTION_LOGO
210.056	0	L291	NaN	NaN	VERBALRESP_LOGO
213.521	0	L291	NaN	NaN	KEYRESP_LOGO
