onset	duration	stim_filename	verbal_resp	event_type
2.398	0	S122n	2	STIM
8.398	0	S122n	NaN	VERBALRESP
12.324	0	S122n	NaN	KEYRESP
15.415	0	S123n	2	STIM
21.415	0	S123n	NaN	VERBALRESP
24.945	0	S123n	NaN	KEYRESP
28.415	0	S37n	0	STIM
34.415	0	S37n	NaN	VERBALRESP
38.374	0	S37n	NaN	KEYRESP
43.415	0	S45n	0	STIM
49.415	0	S45n	NaN	VERBALRESP
52.83	0	S45n	NaN	KEYRESP
55.415	0	S49n	1	STIM
61.415	0	S49n	NaN	VERBALRESP
65.129	0	S49n	NaN	KEYRESP
70.415	0	S46n	1	STIM
76.415	0	S46n	NaN	VERBALRESP
80.574	0	S46n	NaN	KEYRESP
88.415	0	S33n	1	STIM
94.415	0	S33n	NaN	VERBALRESP
98.414	0	S33n	NaN	KEYRESP
104.415	0	S92n	2	STIM
110.415	0	S92n	NaN	VERBALRESP
114.486	0	S92n	NaN	KEYRESP
122.415	0	S42n	1	STIM
128.415	0	S42n	NaN	VERBALRESP
132.046	0	S42n	NaN	KEYRESP
139.415	0	S53n	0	STIM
145.415	0	S53n	NaN	VERBALRESP
149.443	0	S53n	NaN	KEYRESP
153.415	0	S89n	2	STIM
159.415	0	S89n	NaN	VERBALRESP
163.322	0	S89n	NaN	KEYRESP
169.415	0	S26n	1	STIM
175.416	0	S26n	NaN	VERBALRESP
179.685	0	S26n	NaN	KEYRESP
186.416	0	S73n	0	STIM
192.416	0	S73n	NaN	VERBALRESP
196.648	0	S73n	NaN	KEYRESP
204.416	0	S48n	0	STIM
210.416	0	S48n	NaN	VERBALRESP
214.607	0	S48n	NaN	KEYRESP
220.432	0	S85n	2	STIM
226.432	0	S85n	NaN	VERBALRESP
231.038	0	S85n	NaN	KEYRESP
239.449	0	S62n	1	STIM
245.449	0	S62n	NaN	VERBALRESP
249.247	0	S62n	NaN	KEYRESP
251.449	0	S24n	0	STIM
257.449	0	S24n	NaN	VERBALRESP
261.254	0	S24n	NaN	KEYRESP
270.449	0	S71n	1	STIM
276.449	0	S71n	NaN	VERBALRESP
280.802	0	S71n	NaN	KEYRESP
283.449	0	S58n	0	STIM
289.449	0	S58n	NaN	VERBALRESP
294.327	0	S58n	NaN	KEYRESP
295.499	0	S72n	1	STIM
301.499	0	S72n	NaN	VERBALRESP
305.741	0	S72n	NaN	KEYRESP
307.499	0	S60n	1	STIM
313.499	0	S60n	NaN	VERBALRESP
316.965	0	S60n	NaN	KEYRESP
320.499	0	S76n	1	STIM
326.499	0	S76n	NaN	VERBALRESP
333.699	0	S95n	0	STIM
339.699	0	S95n	NaN	VERBALRESP
344.295	0	S95n	NaN	KEYRESP
350.699	0	S78n	1	STIM
356.699	0	S78n	NaN	VERBALRESP
361.274	0	S78n	NaN	KEYRESP
366.7	0	S31n	1	STIM
372.7	0	S31n	NaN	VERBALRESP
376.868	0	S31n	NaN	KEYRESP
379.7	0	S32n	0	STIM
385.7	0	S32n	NaN	VERBALRESP
389.477	0	S32n	NaN	KEYRESP
395.7	0	S90n	0	STIM
401.7	0	S90n	NaN	VERBALRESP
405.441	0	S90n	NaN	KEYRESP
407.7	0	S22n	0	STIM
413.7	0	S22n	NaN	VERBALRESP
417.6	0	S22n	NaN	KEYRESP
420.7	0	S50n	1	STIM
426.7	0	S50n	NaN	VERBALRESP
435.8	0	S16n	1	STIM
441.8	0	S16n	NaN	VERBALRESP
445.489	0	S16n	NaN	KEYRESP
450.8	0	S64n	1	STIM
456.8	0	S64n	NaN	VERBALRESP
460.477	0	S64n	NaN	KEYRESP
464.8	0	S68n	0	STIM
470.8	0	S68n	NaN	VERBALRESP
475.291	0	S68n	NaN	KEYRESP
481.8	0	S20n	1	STIM
487.8	0	S20n	NaN	VERBALRESP
491.601	0	S20n	NaN	KEYRESP
494.8	0	S25n	1	STIM
500.8	0	S25n	NaN	VERBALRESP
504.627	0	S25n	NaN	KEYRESP
506.8	0	S3n	2	STIM
512.8	0	S3n	NaN	VERBALRESP
516.89	0	S3n	NaN	KEYRESP
520.8	0	S84n	0	STIM
526.8	0	S84n	NaN	VERBALRESP
530.371	0	S84n	NaN	KEYRESP
534.8	0	S80n	1	STIM
540.8	0	S80n	NaN	VERBALRESP
545.334	0	S80n	NaN	KEYRESP
546.8	0	S35n	1	STIM
552.8	0	S35n	NaN	VERBALRESP
556.316	0	S35n	NaN	KEYRESP
565.8	0	S55n	0	STIM
571.8	0	S55n	NaN	VERBALRESP
575.524	0	S55n	NaN	KEYRESP
579.8	0	S8n	0	STIM
585.8	0	S8n	NaN	VERBALRESP
589.762	0	S8n	NaN	KEYRESP
598.817	0	S23n	2	STIM
604.817	0	S23n	NaN	VERBALRESP
609.433	0	S23n	NaN	KEYRESP
615.834	0	S61n	2	STIM
621.834	0	S61n	NaN	VERBALRESP
625.622	0	S61n	NaN	KEYRESP
