onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.65	0	L205	2	2	STIM_LOGO
3.65	5	L205	2	2	RETENTION_LOGO
8.65	0	L205	NaN	NaN	VERBALRESP_LOGO
13.518	0	L205	NaN	NaN	KEYRESP_LOGO
16.051	0	L2	2	1	STIM_LOGO
17.051	5	L2	2	1	RETENTION_LOGO
22.051	0	L2	NaN	NaN	VERBALRESP_LOGO
26.308	0	L2	NaN	NaN	KEYRESP_LOGO
28.067	0	L63	1	1	STIM_LOGO
29.067	5	L63	1	1	RETENTION_LOGO
34.067	0	L63	NaN	NaN	VERBALRESP_LOGO
37.871	0	L63	NaN	NaN	KEYRESP_LOGO
40.067	0	L5	1	2	STIM_LOGO
41.067	5	L5	1	2	RETENTION_LOGO
46.068	0	L5	NaN	NaN	VERBALRESP_LOGO
50.423	0	L5	NaN	NaN	KEYRESP_LOGO
52.068	0	L405	1	2	STIM_LOGO
53.068	5	L405	1	2	RETENTION_LOGO
58.068	0	L405	NaN	NaN	VERBALRESP_LOGO
62.117	0	L405	NaN	NaN	KEYRESP_LOGO
69.068	0	L156	1	2	STIM_LOGO
70.068	5	L156	1	2	RETENTION_LOGO
75.068	0	L156	NaN	NaN	VERBALRESP_LOGO
78.958	0	L156	NaN	NaN	KEYRESP_LOGO
86.068	0	L105	1	2	STIM_LOGO
87.068	5	L105	1	2	RETENTION_LOGO
92.068	0	L105	NaN	NaN	VERBALRESP_LOGO
96.803	0	L105	NaN	NaN	KEYRESP_LOGO
104.068	0	L208	0	2	STIM_LOGO
105.068	5	L208	0	2	RETENTION_LOGO
110.068	0	L208	NaN	NaN	VERBALRESP_LOGO
114.915	0	L208	NaN	NaN	KEYRESP_LOGO
117.068	0	L421	0	1	STIM_LOGO
118.068	5	L421	0	1	RETENTION_LOGO
123.068	0	L421	NaN	NaN	VERBALRESP_LOGO
127.46	0	L421	NaN	NaN	KEYRESP_LOGO
133.069	0	L363	0	1	STIM_LOGO
134.069	5	L363	0	1	RETENTION_LOGO
139.069	0	L363	NaN	NaN	VERBALRESP_LOGO
143.307	0	L363	NaN	NaN	KEYRESP_LOGO
145.069	0	L279	0	1	STIM_LOGO
146.069	5	L279	0	1	RETENTION_LOGO
