onset	duration	stim_filename	verbal_resp	event_type
2.339	0	S124n	2	STIM
8.339	0	S124n	NaN	VERBALRESP
11.989	0	S124n	NaN	KEYRESP
15.356	0	S125n	2	STIM
21.356	0	S125n	NaN	VERBALRESP
24.75	0	S125n	NaN	KEYRESP
32.356	0	S23n	1	STIM
38.356	0	S23n	NaN	VERBALRESP
42.619	0	S23n	NaN	KEYRESP
49.356	0	S43n	0	STIM
55.356	0	S43n	NaN	VERBALRESP
58.931	0	S43n	NaN	KEYRESP
64.357	0	S52n	0	STIM
70.357	0	S52n	NaN	VERBALRESP
73.901	0	S52n	NaN	KEYRESP
76.357	0	S22n	0	STIM
82.357	0	S22n	NaN	VERBALRESP
85.659	0	S22n	NaN	KEYRESP
92.357	0	S61n	1	STIM
98.357	0	S61n	NaN	VERBALRESP
102.187	0	S61n	NaN	KEYRESP
108.357	0	S7n	0	STIM
114.357	0	S7n	NaN	VERBALRESP
117.858	0	S7n	NaN	KEYRESP
120.357	0	S65n	2	STIM
126.357	0	S65n	NaN	VERBALRESP
130.156	0	S65n	NaN	KEYRESP
139.358	0	S32n	1	STIM
145.358	0	S32n	NaN	VERBALRESP
149.982	0	S32n	NaN	KEYRESP
157.358	0	S30n	0	STIM
163.358	0	S30n	NaN	VERBALRESP
167.299	0	S30n	NaN	KEYRESP
175.358	0	S42n	1	STIM
181.358	0	S42n	NaN	VERBALRESP
184.976	0	S42n	NaN	KEYRESP
189.358	0	S70n	0	STIM
195.358	0	S70n	NaN	VERBALRESP
198.869	0	S70n	NaN	KEYRESP
201.358	0	S36n	1	STIM
207.359	0	S36n	NaN	VERBALRESP
211.578	0	S36n	NaN	KEYRESP
214.359	0	S57n	0	STIM
220.359	0	S57n	NaN	VERBALRESP
223.986	0	S57n	NaN	KEYRESP
228.359	0	S8n	0	STIM
234.359	0	S8n	NaN	VERBALRESP
237.913	0	S8n	NaN	KEYRESP
247.359	0	S75n	1	STIM
253.359	0	S75n	NaN	VERBALRESP
257.116	0	S75n	NaN	KEYRESP
260.359	0	S86n	0	STIM
266.359	0	S86n	NaN	VERBALRESP
269.807	0	S86n	NaN	KEYRESP
274.359	0	S90n	0	STIM
280.36	0	S90n	NaN	VERBALRESP
283.818	0	S90n	NaN	KEYRESP
293.36	0	S31n	1	STIM
299.36	0	S31n	NaN	VERBALRESP
302.782	0	S31n	NaN	KEYRESP
305.36	0	S60n	1	STIM
311.36	0	S60n	NaN	VERBALRESP
314.763	0	S60n	NaN	KEYRESP
321.36	0	S63n	1	STIM
327.36	0	S63n	NaN	VERBALRESP
331.216	0	S63n	NaN	KEYRESP
338.36	0	S21n	0	STIM
344.36	0	S21n	NaN	VERBALRESP
347.8	0	S21n	NaN	KEYRESP
350.36	0	S2n	1	STIM
356.361	0	S2n	NaN	VERBALRESP
360.317	0	S2n	NaN	KEYRESP
362.361	0	S47n	1	STIM
368.361	0	S47n	NaN	VERBALRESP
371.917	0	S47n	NaN	KEYRESP
377.361	0	S83n	1	STIM
383.361	0	S83n	NaN	VERBALRESP
386.95	0	S83n	NaN	KEYRESP
393.361	0	S41n	2	STIM
399.361	0	S41n	NaN	VERBALRESP
403.387	0	S41n	NaN	KEYRESP
406.361	0	S15n	1	STIM
412.361	0	S15n	NaN	VERBALRESP
416.242	0	S15n	NaN	KEYRESP
425.361	0	S81n	0	STIM
431.362	0	S81n	NaN	VERBALRESP
435.09	0	S81n	NaN	KEYRESP
442.362	0	S49n	1	STIM
448.362	0	S49n	NaN	VERBALRESP
451.84	0	S49n	NaN	KEYRESP
457.379	0	S53n	0	STIM
463.379	0	S53n	NaN	VERBALRESP
466.976	0	S53n	NaN	KEYRESP
474.396	0	S68n	0	STIM
480.396	0	S68n	NaN	VERBALRESP
483.829	0	S68n	NaN	KEYRESP
490.396	0	S78n	1	STIM
496.396	0	S78n	NaN	VERBALRESP
500.303	0	S78n	NaN	KEYRESP
503.396	0	S69n	0	STIM
509.396	0	S69n	NaN	VERBALRESP
512.871	0	S69n	NaN	KEYRESP
516.396	0	S35n	1	STIM
522.396	0	S35n	NaN	VERBALRESP
526.136	0	S35n	NaN	KEYRESP
528.396	0	S73n	0	STIM
534.396	0	S73n	NaN	VERBALRESP
537.882	0	S73n	NaN	KEYRESP
541.396	0	S89n	1	STIM
547.397	0	S89n	NaN	VERBALRESP
551.037	0	S89n	NaN	KEYRESP
559.397	0	S96n	1	STIM
565.397	0	S96n	NaN	VERBALRESP
568.883	0	S96n	NaN	KEYRESP
573.397	0	S40n	0	STIM
579.397	0	S40n	NaN	VERBALRESP
583.28	0	S40n	NaN	KEYRESP
587.397	0	S37n	0	STIM
593.397	0	S37n	NaN	VERBALRESP
596.82	0	S37n	NaN	KEYRESP
600.397	0	S29n	1	STIM
606.397	0	S29n	NaN	VERBALRESP
610.346	0	S29n	NaN	KEYRESP
615.609	0	S62n	1	STIM
621.609	0	S62n	NaN	VERBALRESP
