onset	duration	stim_filename	verbal_resp	key_resp	event_type
2.029	0	L220	2	2	STIM_LOGO
3.029	5	L220	2	2	RETENTION_LOGO
8.029	0	L220	NaN	NaN	VERBALRESP_LOGO
11.915	0	L220	NaN	NaN	KEYRESP_LOGO
15.045	0	L365	2	2	STIM_LOGO
16.046	5	L365	2	2	RETENTION_LOGO
21.046	0	L365	NaN	NaN	VERBALRESP_LOGO
24.89	0	L365	NaN	NaN	KEYRESP_LOGO
29.046	0	L413	1	2	STIM_LOGO
30.045	5	L413	1	2	RETENTION_LOGO
35.045	0	L413	NaN	NaN	VERBALRESP_LOGO
38.934	0	L413	NaN	NaN	KEYRESP_LOGO
42.045	0	L262	1	2	STIM_LOGO
43.045	5	L262	1	2	RETENTION_LOGO
48.045	0	L262	NaN	NaN	VERBALRESP_LOGO
51.762	0	L262	NaN	NaN	KEYRESP_LOGO
61.045	0	L219	0	1	STIM_LOGO
62.045	5	L219	0	1	RETENTION_LOGO
67.045	0	L219	NaN	NaN	VERBALRESP_LOGO
71.086	0	L219	NaN	NaN	KEYRESP_LOGO
77.045	0	L369	0	1	STIM_LOGO
78.045	5	L369	0	1	RETENTION_LOGO
83.045	0	L369	NaN	NaN	VERBALRESP_LOGO
86.783	0	L369	NaN	NaN	KEYRESP_LOGO
89.045	0	L357	0	1	STIM_LOGO
90.045	5	L357	0	1	RETENTION_LOGO
95.045	0	L357	NaN	NaN	VERBALRESP_LOGO
98.638	0	L357	NaN	NaN	KEYRESP_LOGO
102.045	0	L404	1	1	STIM_LOGO
103.045	5	L404	1	1	RETENTION_LOGO
108.045	0	L404	NaN	NaN	VERBALRESP_LOGO
111.874	0	L404	NaN	NaN	KEYRESP_LOGO
114.045	0	L8	1	1	STIM_LOGO
115.045	5	L8	1	1	RETENTION_LOGO
120.045	0	L8	NaN	NaN	VERBALRESP_LOGO
124.001	0	L8	NaN	NaN	KEYRESP_LOGO
131.045	0	L207	0	1	STIM_LOGO
132.045	5	L207	0	1	RETENTION_LOGO
137.045	0	L207	NaN	NaN	VERBALRESP_LOGO
141.448	0	L207	NaN	NaN	KEYRESP_LOGO
144.062	0	L398	1	1	STIM_LOGO
145.062	5	L398	1	1	RETENTION_LOGO
150.062	0	L398	NaN	NaN	VERBALRESP_LOGO
153.875	0	L398	NaN	NaN	KEYRESP_LOGO
156.079	0	L261	1	2	STIM_LOGO
157.079	5	L261	1	2	RETENTION_LOGO
162.079	0	L261	NaN	NaN	VERBALRESP_LOGO
165.885	0	L261	NaN	NaN	KEYRESP_LOGO
169.079	0	L284	1	2	STIM_LOGO
170.079	5	L284	1	2	RETENTION_LOGO
175.079	0	L284	NaN	NaN	VERBALRESP_LOGO
178.821	0	L284	NaN	NaN	KEYRESP_LOGO
186.079	0	L151	0	1	STIM_LOGO
187.079	5	L151	0	1	RETENTION_LOGO
192.078	0	L151	NaN	NaN	VERBALRESP_LOGO
195.707	0	L151	NaN	NaN	KEYRESP_LOGO
198.079	0	L226	0	1	STIM_LOGO
199.079	5	L226	0	1	RETENTION_LOGO
204.079	0	L226	NaN	NaN	VERBALRESP_LOGO
208.016	0	L226	NaN	NaN	KEYRESP_LOGO
214.079	0	L237	1	2	STIM_LOGO
215.078	5	L237	1	2	RETENTION_LOGO
220.079	0	L237	NaN	NaN	VERBALRESP_LOGO
223.704	0	L237	NaN	NaN	KEYRESP_LOGO
232.079	0	L301	0	1	STIM_LOGO
233.079	5	L301	0	1	RETENTION_LOGO
238.078	0	L301	NaN	NaN	VERBALRESP_LOGO
242.22	0	L301	NaN	NaN	KEYRESP_LOGO
248.078	0	L186	1	2	STIM_LOGO
249.078	5	L186	1	2	RETENTION_LOGO
254.078	0	L186	NaN	NaN	VERBALRESP_LOGO
257.798	0	L186	NaN	NaN	KEYRESP_LOGO
264.078	0	L342	0	1	STIM_LOGO
265.078	5	L342	0	1	RETENTION_LOGO
270.078	0	L342	NaN	NaN	VERBALRESP_LOGO
274.006	0	L342	NaN	NaN	KEYRESP_LOGO
277.078	0	L384	0	1	STIM_LOGO
278.078	5	L384	0	1	RETENTION_LOGO
283.078	0	L384	NaN	NaN	VERBALRESP_LOGO
286.66	0	L384	NaN	NaN	KEYRESP_LOGO
293.078	0	L317	1	1	STIM_LOGO
294.078	5	L317	1	1	RETENTION_LOGO
299.078	0	L317	NaN	NaN	VERBALRESP_LOGO
302.819	0	L317	NaN	NaN	KEYRESP_LOGO
312.078	0	L64	0	1	STIM_LOGO
313.078	5	L64	0	1	RETENTION_LOGO
318.078	0	L64	NaN	NaN	VERBALRESP_LOGO
322.821	0	L64	NaN	NaN	KEYRESP_LOGO
327.078	0	L16	1	2	STIM_LOGO
328.078	5	L16	1	2	RETENTION_LOGO
333.078	0	L16	NaN	NaN	VERBALRESP_LOGO
336.712	0	L16	NaN	NaN	KEYRESP_LOGO
344.078	0	L358	1	2	STIM_LOGO
345.078	5	L358	1	2	RETENTION_LOGO
350.078	0	L358	NaN	NaN	VERBALRESP_LOGO
354.172	0	L358	NaN	NaN	KEYRESP_LOGO
356.078	0	L180	0	1	STIM_LOGO
357.078	5	L180	0	1	RETENTION_LOGO
362.078	0	L180	NaN	NaN	VERBALRESP_LOGO
366.874	0	L180	NaN	NaN	KEYRESP_LOGO
368.078	0	L422	0	1	STIM_LOGO
369.078	5	L422	0	1	RETENTION_LOGO
374.078	0	L422	NaN	NaN	VERBALRESP_LOGO
377.917	0	L422	NaN	NaN	KEYRESP_LOGO
381.078	0	L421	1	2	STIM_LOGO
382.078	5	L421	1	2	RETENTION_LOGO
387.078	0	L421	NaN	NaN	VERBALRESP_LOGO
391.42	0	L421	NaN	NaN	KEYRESP_LOGO
395.078	0	L164	1	2	STIM_LOGO
396.078	5	L164	1	2	RETENTION_LOGO
401.078	0	L164	NaN	NaN	VERBALRESP_LOGO
405.017	0	L164	NaN	NaN	KEYRESP_LOGO
410.078	0	L312	1	1	STIM_LOGO
411.078	5	L312	1	1	RETENTION_LOGO
416.078	0	L312	NaN	NaN	VERBALRESP_LOGO
420.632	0	L312	NaN	NaN	KEYRESP_LOGO
427.078	0	L318	1	1	STIM_LOGO
428.078	5	L318	1	1	RETENTION_LOGO
433.078	0	L318	NaN	NaN	VERBALRESP_LOGO
437.354	0	L318	NaN	NaN	KEYRESP_LOGO
441.078	0	L271	1	2	STIM_LOGO
442.078	5	L271	1	2	RETENTION_LOGO
447.078	0	L271	NaN	NaN	VERBALRESP_LOGO
450.976	0	L271	NaN	NaN	KEYRESP_LOGO
454.078	0	L288	1	2	STIM_LOGO
455.078	5	L288	1	2	RETENTION_LOGO
460.078	0	L288	NaN	NaN	VERBALRESP_LOGO
464.204	0	L288	NaN	NaN	KEYRESP_LOGO
469.078	0	L265	0	1	STIM_LOGO
470.078	5	L265	0	1	RETENTION_LOGO
475.078	0	L265	NaN	NaN	VERBALRESP_LOGO
479.227	0	L265	NaN	NaN	KEYRESP_LOGO
481.078	0	L315	0	2	STIM_LOGO
482.078	5	L315	0	2	RETENTION_LOGO
487.078	0	L315	NaN	NaN	VERBALRESP_LOGO
491.785	0	L315	NaN	NaN	KEYRESP_LOGO
496.078	0	L294	1	2	STIM_LOGO
497.078	5	L294	1	2	RETENTION_LOGO
502.078	0	L294	NaN	NaN	VERBALRESP_LOGO
506.058	0	L294	NaN	NaN	KEYRESP_LOGO
511.078	0	L85	1	1	STIM_LOGO
512.078	5	L85	1	1	RETENTION_LOGO
517.078	0	L85	NaN	NaN	VERBALRESP_LOGO
521.329	0	L85	NaN	NaN	KEYRESP_LOGO
530.078	0	L347	1	2	STIM_LOGO
531.078	5	L347	1	2	RETENTION_LOGO
536.078	0	L347	NaN	NaN	VERBALRESP_LOGO
540.085	0	L347	NaN	NaN	KEYRESP_LOGO
544.078	0	L136	0	1	STIM_LOGO
545.078	5	L136	0	1	RETENTION_LOGO
550.078	0	L136	NaN	NaN	VERBALRESP_LOGO
554.02	0	L136	NaN	NaN	KEYRESP_LOGO
562.094	0	L252	1	1	STIM_LOGO
563.095	5	L252	1	1	RETENTION_LOGO
568.095	0	L252	NaN	NaN	VERBALRESP_LOGO
